W	want	noun	/ˈwant/			英语词条 want，现代词义按整体记	a thing or action related to want	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	want	The want changed the situation.|Researchers discussed the want carefully.	a clear scene connected with want – 与该词相连的清晰场景	want：从核心场景引出的常用义		
W	war	noun	/ˈwar/			英语词条 war，现代词义按整体记	a thing or action related to war	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	war	The war changed the situation.|Researchers discussed the war carefully.	a clear scene connected with war – 与该词相连的清晰场景	war：从核心场景引出的常用义		
W	warehouse	noun	/ˈwarehouse/			英语词条 warehouse，现代词义按整体记	a thing or action related to warehouse	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	warehouse	The warehouse changed the situation.|Researchers discussed the warehouse carefully.	a clear scene connected with warehouse – 与该词相连的清晰场景	warehouse：从核心场景引出的常用义		
W	warfare	noun	/ˈwarfare/			英语词条 warfare，现代词义按整体记	a thing or action related to warfare	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	warfare	The warfare changed the situation.|Researchers discussed the warfare carefully.	a clear scene connected with warfare – 与该词相连的清晰场景	warfare：从核心场景引出的常用义		
W	warm	noun	/ˈwarm/			英语词条 warm，现代词义按整体记	a thing or action related to warm	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	warm	The warm changed the situation.|Researchers discussed the warm carefully.	a clear scene connected with warm – 与该词相连的清晰场景	warm：从核心场景引出的常用义		
W	warmth	noun	/ˈwarmth/			英语词条 warmth，现代词义按整体记	a thing or action related to warmth	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	warmth	The warmth changed the situation.|Researchers discussed the warmth carefully.	a clear scene connected with warmth – 与该词相连的清晰场景	warmth：从核心场景引出的常用义		
W	warn	noun	/ˈwarn/			英语词条 warn，现代词义按整体记	a thing or action related to warn	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	warn	The warn changed the situation.|Researchers discussed the warn carefully.	a clear scene connected with warn – 与该词相连的清晰场景	warn：从核心场景引出的常用义		
W	warrant	noun	/ˈwarrant/			英语词条 warrant，现代词义按整体记	a thing or action related to warrant	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	warrant	The warrant changed the situation.|Researchers discussed the warrant carefully.	a clear scene connected with warrant – 与该词相连的清晰场景	warrant：从核心场景引出的常用义		
W	wash	noun	/ˈwash/			英语词条 wash，现代词义按整体记	a thing or action related to wash	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	wash	The wash changed the situation.|Researchers discussed the wash carefully.	a clear scene connected with wash – 与该词相连的清晰场景	wash：从核心场景引出的常用义		
W	waste	noun	/ˈwaste/			英语词条 waste，现代词义按整体记	a thing or action related to waste	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	waste	The waste changed the situation.|Researchers discussed the waste carefully.	a clear scene connected with waste – 与该词相连的清晰场景	waste：从核心场景引出的常用义		
W	watch	noun	/ˈwatch/			英语词条 watch，现代词义按整体记	a thing or action related to watch	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	watch	The watch changed the situation.|Researchers discussed the watch carefully.	a clear scene connected with watch – 与该词相连的清晰场景	watch：从核心场景引出的常用义		
