summit	中古英语 somet（头、顶）← 盎格鲁诺曼语 sumet／中古法语 sommet ← 古法语 som（最高处）＋ 指小后缀 -et ← 拉丁语 summum（最高处）	the highest point of a mountain, or a meeting between heads of state	顶峰/峰会	They reached the summit just after dawn.|Leaders met at a summit in Geneva.	the highest point, where nothing stands above – 再往上就没有了的那一点	顶峰：山的最高处|峰会：与会者是各国最高层，故借这个「最高」		/ˈsʌmɪt/	
summon	中古英语 somoundre ← 盎格鲁诺曼语 somoundre ← 古法语 sumundre ← 拉丁语 summonēre（提醒、传唤），由 sub（在下）＋ monēre（提醒）构成	to order someone officially to come or appear	传唤/召来/唤起	He was summoned to appear in court.|She summoned the courage to speak up.	an order that brings someone to you – 一声令下，把人叫到跟前	传唤：官方要人到场，多用于法庭|召来：把人叫到自己这里|唤起：把「叫出来」用在勇气或记忆上			
sun	中古英语 sonne ← 古英语 sunne ← 原始日耳曼语 *sunnǭ（太阳）← 原始印欧语 *sóh₂wl̥（太阳）	the star that gives light and heat to the earth	太阳/日光	The sun rose behind the hills.|Sit out of the sun for a while.	the one body whose light and heat reach everything here – 光与热照到这里一切事物的那个天体	太阳：那个天体本身|日光：它照下来的那份光与热			
sunrise	中古英语 sonne-rys，即 sun ＋ rise；两支均出古英语（sunne 太阳、rīsan 升起）	the time when the sun first appears in the morning	日出/黎明	We set off before sunrise.|The sky turns orange at sunrise.	the moment the sun's edge clears the horizon – 日轮刚越过地平线那一刻	日出：太阳露出来这件事或这个时刻|黎明：天开始亮的那一段，稍宽于日出一瞬			
sunset	中古英语 son-sett，即 sun ＋ set；1393 年前已见于 Gower 的《情人的忏悔》	the time when the sun goes down in the evening	日落/黄昏	The boat returned at sunset.|Clouds glowed red after sunset.	the moment the sun's edge drops below the horizon – 日轮沉到地平线以下那一刻	日落：太阳落下这件事或这个时刻|黄昏：日落前后天色转暗的那一段			
sunshine	由 sun ＋ shine 复合而成；1250 年前后已见于中古英语 sunnesine	the light and warmth that come directly from the sun	阳光/晴好天气	The children played in the sunshine.|We had three days of sunshine.	the sun's light falling on things and warming them – 日光落到东西上，同时带来暖意	阳光：直接照下来的那份光|晴好天气：整片天都放晴的那种日子			
super	截自 super-（在上、超出）← 中古英语 super- ← 拉丁语 super（在上）；与 over、hyper 同源	very good, or greater than usual	极好的/超级的	That was a super idea.|He has super reflexes for his age.	placed above the ordinary level – 高出一般水准之上	极好的：好到超出寻常|超级的：程度或规模比同类都大			
supermarket	美国英语 1933 年造词，由 super-（超出）＋ market（市场）构成；market 一支 ← 古法语 marchié ← 拉丁语 mercatus	a large shop selling food and household goods, where customers serve themselves	超市/超级市场	She buys her vegetables at the supermarket.|The supermarket opens at eight.	a shop so large that customers fetch goods themselves – 铺面大到顾客自己取货	超市：日常简称|超级市场：全称，指这种自助的大型商店			
supersonic	由 super-（超出）＋ sonic（声音的）构成；sonic 一支 ← 拉丁语 sonus（声音）	faster than the speed of sound	超音速的	The jet made a supersonic pass over the field.|Supersonic travel is very costly.	moving faster than sound itself travels – 走得比声音本身还快			/ˌsuːpəˈsɒnɪk/	
supper	中古英语 soper ← 古法语 soper（进晚餐）← sope（汤），本义是喝汤那一餐	a light evening meal, usually the last of the day	晚餐/夜宵	We had soup and bread for supper.|She left a plate of supper on the stove.	the last and lighter meal of the day – 一天里最后那顿，且吃得轻	晚餐：晚上那一餐|夜宵：更晚、更轻的那一顿			
