meat	noun	/miːt/	古英语 mete（食物）← 原始日耳曼语 *mati-（吃的东西）	the flesh of an animal eaten as food	案板上摊着一块红白相间的生鲜，纤维一条条，刀切下去有阻力	肉/肉类/核心内容	She does not eat meat or fish.|The meat was still frozen inside.	the edible flesh of an animal – 动物身上能吃的那部分	肉：动物身上可以吃的那块软组织|肉类：市场上按类算的这一大宗货|核心内容：一篇话里最实在、最经得起嚼的那部分
meet	verb / noun	/miːt/	古英语 mētan（遇到、碰上）← 原始日耳曼语 *mōtjan（相就、相会）	to come together with someone, or to satisfy a requirement	两条山路在半坡上并成一条，两个人从相反方向走到那个弯口	遇见/会面/满足	We met at the station last night.|The plan does not meet our needs.	two things coming to the same point – 两样东西走到同一处	遇见：路上撞见，事先没约|会面：约好时间坐到一起谈|满足：条件和要求两头对上了
melon	noun	/ˈmelən/	古法语 melon ← 晚期拉丁语 melonem ← 希腊语 mēlopepōn：mēlon（苹果）+ pepōn（熟透的）	a large round fruit with sweet juicy flesh and many seeds	一刀下去皮裂开，甜味先冒出来，中间挤着一团湿滑的籽	瓜/甜瓜	He cut the melon into six pieces.|This melon is not ripe yet.	a big round sweet fruit full of seeds – 又大又圆、满是籽的甜果	瓜：这一类圆而多汁的大果子|甜瓜：其中吃起来发甜的那几种
melt	verb	/melt/	古英语 meltan（化开）← 原始日耳曼语 *meltan（变软、化为流体）	to change from solid to liquid, usually because of heat	攥在掌心的一小块越攥越小，水顺着掌纹往下淌，最后手里只剩湿	融化/熔化/消散	The snow melted by early afternoon.|Heat the butter until it melts.	a solid turning into a flowing thing – 硬的一块变成会流的	融化：冰雪一类受热变成水|熔化：金属烧到发红发软流动|消散：人群或情绪像化开一样散掉
mend	verb	/mend/	中古英语 menden，截自古法语 amender ← 拉丁语 emendare：ex-（去掉）+ menda（瑕疵）	to repair something broken, or to improve	灯下捏着针把袖口的豁口一针针收上，线脚密得几乎看不出	修补/缝补/改善	He mended the chair with glue.|Things began to mend between them.	closing up what has come apart – 把开了的口子合回去	修补：把破损处补上，让东西能再用|缝补：专指用针线把布上的口子合起来|改善：关系或身体上的裂痕慢慢合回去
mere	adjective	/mɪə/	拉丁语 merus（纯的、不掺别的），经古法语进入英语	nothing more than what is stated	桌上就摊着一张纸，别的什么都没有，翻过来背面也是空的	仅仅的/只不过的	He is a mere boy of ten.|The mere sound of it scared her.	just this and nothing added – 只有这个，再无别的	仅仅的：数量或分量小到只够这一点|只不过的：说清它就这么点，不值得当大事看
merely	adverb	/ˈmɪəli/	mere（拉丁语 merus 纯的、不掺别的）+ 副词后缀 -ly	only, and nothing more than that	问了半天，回答只有一句「我路过」，再问就不说了	仅仅/只是	I merely asked where she went.|It was merely a small mistake.	no more than this much – 到此为止，不多一分	仅仅：把范围收到最小的那一点|只是：说明事情就这么简单，没有更多
merit	noun / verb	/ˈmerɪt/	古法语 merite ← 拉丁语 meritum（应得之物）← merere（挣得、值得）	a good quality that deserves praise, or to deserve something	一叠稿子按打分排好，最上面那份边角折了却分数最高	优点/价值/值得	The plan has real merit.|Her work merits close attention.	what a thing has earned on its own – 凭本身挣来的那一分	优点：一样东西身上经得起夸的地方|价值：值多少，由它本身的分量定|值得：够得上被这样对待
merry	adjective	/ˈmeri/	古英语 myrge（令人愉快的）← 原始日耳曼语 *murgija-（短暂而好受的）	cheerful and full of lively good humour	一桌人笑得前仰后合，杯子碰得叮当响，谁说话都得抬高嗓门	欢乐的/愉快的	They sang merry songs all evening.|The children were merry and loud.	loud light-hearted good cheer – 声音都放开了的高兴	欢乐的：热闹、外露、藏不住的高兴|愉快的：心里舒坦，脸上带笑
metal	noun	/ˈmetl/	古法语 metal ← 拉丁语 metallum（矿、矿石）← 希腊语 metallon（矿坑）	a hard shiny material that conducts heat and electricity	敲一下嗡的一声传得很远，摸上去先是凉，弯出来的面上能照见人影	金属	The box is made of metal.|Metal expands when it gets hot.	hard cold matter that rings and shines – 又硬又凉、会响会亮的料	金属：又硬又凉、敲着会响、表面能反光的那类材料
