W	shepherd	noun	/ˈshepherd/			英语词条 shepherd，现代词义按整体记	a thing or action related to shepherd	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shepherd	The shepherd changed the situation.|Researchers discussed the shepherd carefully.	a clear scene connected with shepherd – 与该词相连的清晰场景	shepherd：从核心场景引出的常用义		
W	shield	noun	/ˈshield/			英语词条 shield，现代词义按整体记	a thing or action related to shield	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shield	The shield changed the situation.|Researchers discussed the shield carefully.	a clear scene connected with shield – 与该词相连的清晰场景	shield：从核心场景引出的常用义		
W	shift	noun	/ˈshift/			英语词条 shift，现代词义按整体记	a thing or action related to shift	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shift	The shift changed the situation.|Researchers discussed the shift carefully.	a clear scene connected with shift – 与该词相连的清晰场景	shift：从核心场景引出的常用义		
W	shilling	noun	/ˈshilling/			英语词条 shilling，现代词义按整体记	a thing or action related to shilling	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shilling	The shilling changed the situation.|Researchers discussed the shilling carefully.	a clear scene connected with shilling – 与该词相连的清晰场景	shilling：从核心场景引出的常用义		
W	shine	noun	/ˈshine/			英语词条 shine，现代词义按整体记	a thing or action related to shine	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shine	The shine changed the situation.|Researchers discussed the shine carefully.	a clear scene connected with shine – 与该词相连的清晰场景	shine：从核心场景引出的常用义		
W	ship	noun	/ˈship/			英语词条 ship，现代词义按整体记	a thing or action related to ship	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	ship	The ship changed the situation.|Researchers discussed the ship carefully.	a clear scene connected with ship – 与该词相连的清晰场景	ship：从核心场景引出的常用义		
W	shipment	noun	/ˈshipment/			英语词条 shipment，现代词义按整体记	a thing or action related to shipment	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shipment	The shipment changed the situation.|Researchers discussed the shipment carefully.	a clear scene connected with shipment – 与该词相连的清晰场景	shipment：从核心场景引出的常用义		
W	shirt	noun	/ˈshirt/			英语词条 shirt，现代词义按整体记	a thing or action related to shirt	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shirt	The shirt changed the situation.|Researchers discussed the shirt carefully.	a clear scene connected with shirt – 与该词相连的清晰场景	shirt：从核心场景引出的常用义		
W	shock	noun	/ˈshock/			英语词条 shock，现代词义按整体记	a thing or action related to shock	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shock	The shock changed the situation.|Researchers discussed the shock carefully.	a clear scene connected with shock – 与该词相连的清晰场景	shock：从核心场景引出的常用义		
W	shoe	noun	/ˈshoe/			英语词条 shoe，现代词义按整体记	a thing or action related to shoe	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shoe	The shoe changed the situation.|Researchers discussed the shoe carefully.	a clear scene connected with shoe – 与该词相连的清晰场景	shoe：从核心场景引出的常用义		
W	shoot	noun	/ˈshoot/			英语词条 shoot，现代词义按整体记	a thing or action related to shoot	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shoot	The shoot changed the situation.|Researchers discussed the shoot carefully.	a clear scene connected with shoot – 与该词相连的清晰场景	shoot：从核心场景引出的常用义		
W	shop	noun	/ˈshop/			英语词条 shop，现代词义按整体记	a thing or action related to shop	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shop	The shop changed the situation.|Researchers discussed the shop carefully.	a clear scene connected with shop – 与该词相连的清晰场景	shop：从核心场景引出的常用义		
W	shopkeeper	noun	/ˈshopkeeper/			英语词条 shopkeeper，现代词义按整体记	a thing or action related to shopkeeper	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shopkeeper	The shopkeeper changed the situation.|Researchers discussed the shopkeeper carefully.	a clear scene connected with shopkeeper – 与该词相连的清晰场景	shopkeeper：从核心场景引出的常用义		
W	shore	noun	/ˈshore/			英语词条 shore，现代词义按整体记	a thing or action related to shore	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shore	The shore changed the situation.|Researchers discussed the shore carefully.	a clear scene connected with shore – 与该词相连的清晰场景	shore：从核心场景引出的常用义		
W	short	noun	/ˈshort/			英语词条 short，现代词义按整体记	a thing or action related to short	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	short	The short changed the situation.|Researchers discussed the short carefully.	a clear scene connected with short – 与该词相连的清晰场景	short：从核心场景引出的常用义		
W	shortage	noun	/ˈshortage/			英语词条 shortage，现代词义按整体记	a thing or action related to shortage	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shortage	The shortage changed the situation.|Researchers discussed the shortage carefully.	a clear scene connected with shortage – 与该词相连的清晰场景	shortage：从核心场景引出的常用义		
W	shortcoming	noun	/ˈshortcoming/			英语词条 shortcoming，现代词义按整体记	a thing or action related to shortcoming	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shortcoming	The shortcoming changed the situation.|Researchers discussed the shortcoming carefully.	a clear scene connected with shortcoming – 与该词相连的清晰场景	shortcoming：从核心场景引出的常用义		
W	shorthand	noun	/ˈshorthand/			英语词条 shorthand，现代词义按整体记	a thing or action related to shorthand	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shorthand	The shorthand changed the situation.|Researchers discussed the shorthand carefully.	a clear scene connected with shorthand – 与该词相连的清晰场景	shorthand：从核心场景引出的常用义		
W	shortly	noun	/ˈshortly/			英语词条 shortly，现代词义按整体记	a thing or action related to shortly	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shortly	The shortly changed the situation.|Researchers discussed the shortly carefully.	a clear scene connected with shortly – 与该词相连的清晰场景	shortly：从核心场景引出的常用义		
W	shot	noun	/ˈshot/			英语词条 shot，现代词义按整体记	a thing or action related to shot	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shot	The shot changed the situation.|Researchers discussed the shot carefully.	a clear scene connected with shot – 与该词相连的清晰场景	shot：从核心场景引出的常用义		
W	shoulder	noun	/ˈshoulder/			英语词条 shoulder，现代词义按整体记	a thing or action related to shoulder	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shoulder	The shoulder changed the situation.|Researchers discussed the shoulder carefully.	a clear scene connected with shoulder – 与该词相连的清晰场景	shoulder：从核心场景引出的常用义		
W	shout	noun	/ˈshout/			英语词条 shout，现代词义按整体记	a thing or action related to shout	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shout	The shout changed the situation.|Researchers discussed the shout carefully.	a clear scene connected with shout – 与该词相连的清晰场景	shout：从核心场景引出的常用义		
W	shove	noun	/ˈshove/			英语词条 shove，现代词义按整体记	a thing or action related to shove	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shove	The shove changed the situation.|Researchers discussed the shove carefully.	a clear scene connected with shove – 与该词相连的清晰场景	shove：从核心场景引出的常用义		
W	show	noun	/ˈshow/			英语词条 show，现代词义按整体记	a thing or action related to show	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	show	The show changed the situation.|Researchers discussed the show carefully.	a clear scene connected with show – 与该词相连的清晰场景	show：从核心场景引出的常用义		
W	shower	noun	/ˈshower/			英语词条 shower，现代词义按整体记	a thing or action related to shower	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shower	The shower changed the situation.|Researchers discussed the shower carefully.	a clear scene connected with shower – 与该词相连的清晰场景	shower：从核心场景引出的常用义		
W	shrewd	noun	/ˈshrewd/			英语词条 shrewd，现代词义按整体记	a thing or action related to shrewd	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shrewd	The shrewd changed the situation.|Researchers discussed the shrewd carefully.	a clear scene connected with shrewd – 与该词相连的清晰场景	shrewd：从核心场景引出的常用义		
W	shrink	noun	/ˈshrink/			英语词条 shrink，现代词义按整体记	a thing or action related to shrink	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	shrink	The shrink changed the situation.|Researchers discussed the shrink carefully.	a clear scene connected with shrink – 与该词相连的清晰场景	shrink：从核心场景引出的常用义		
