commute	verb / noun	/kəˈmjuːt/	拉丁语 commutare（com-＋mutare：换过来换过去）	to travel regularly between your home and your place of work	每天同一班车同一个位置，六点出门六点回，票根攒了一抽屉	通勤/减刑/折换	She commutes to London by train every day.|His sentence was commuted to ten years.	swap one thing for another of equal worth – 用等价的一样换掉另一样	通勤：家和工位之间来回替换位置，天天照旧|减刑：把重的那段刑期换成轻的一段|折换：一种东西按算好的比价换成另一种
conflict	noun / verb	/ˈkɒnflɪkt/	拉丁语 conflictus ← con-＋fligere（相互击打）	a serious disagreement or a period of armed fighting between opposing sides	两只手按住同一张纸的两头，各朝自己那边拽，纸中间已经起皱	冲突/矛盾/抵触	The two countries were in armed conflict.|Her account conflicts with the witness statement.	two forces striking against each other – 两股力撞在一处，谁也不退	冲突：两边正面撞上，动了手|矛盾：两个说法摆在一起就打架，不能同时成立|抵触：两项安排彼此别着劲，凑不到一块
connect	verb	/kəˈnekt/	拉丁语 connectere ← con-＋nectere（把两头系住）	to join two things so that they are linked together	两截电线剥出铜丝，拧到一起缠上胶布，灯亮了	连接/联系/接通	Connect the printer to your laptop first.|Police connected him to three earlier robberies.	tie two ends into one line – 把两头系上，成了一条	连接：两件东西中间搭上一道，合成一体|联系：人和人之间搭上话，线一直不断|接通：线一搭上，电或话立刻过去
console	verb / noun	/kənˈsəʊl/	拉丁语 consolari ← con-＋solari（抚慰）；仪表台一义另出法语 console（承托的托架）	to comfort someone who is unhappy, or a panel holding controls	输了球的孩子蹲在场边，队友走过去拍他后背，一声不响	安慰/慰问/控制台	She tried to console the crying child.|He sat at the console watching dials.	hold someone steady when they break down – 人塌下来时在旁边扶住	安慰：人垮下来时靠过去，让他缓过来|慰问：专程去说几句让人心里松些的话|控制台：把开关和表盘托在一处的那块板，出法语「托架」一支
contrive	verb	/kənˈtraɪv/	古法语 controver（想出、编造）← 晚期拉丁语 contropare；更早词源不明	to plan or invent something in a clever and often artificial way	门锁坏了，他拿一根铁丝弯了三道，捅进去一转，门开了	设法做到/谋划/硬造出	He contrived a way to open it.|She contrived to meet him after class.	work a way out with whatever is at hand – 用手边的东西凑出一条路	设法做到：条件不够，硬拼出个办法把事办成|谋划：先在心里把步骤摆好，再动手|硬造出：不是自然来的，是人拼出来的，看得出痕迹
cool	adjective / verb	/kuːl/	古英语 cōl（凉的）← 原始日耳曼语 *kōluz	slightly cold in a pleasant way, or calm and not excited	刚从井里提上来的西瓜，手掌贴上去，暑气退了半截	凉的/冷静的/时髦的	The water in the stream felt cool.|She stayed cool during the whole argument.	a mild low temperature with no heat in it – 温度低一档，没有燥气	凉的：温度比体温低一截，挨上去舒服|冷静的：情绪不上火，说话仍是平的|时髦的：让人看着眼前一亮，不跟着瞎起哄
cope	verb	/kəʊp/	中古英语 coupen（对打）← 古法语 couper（击打）← coup ← 晚期拉丁语 colpus ← 希腊语 kolaphos（一拳）	to deal successfully with a difficult situation or task	三个人的活压给一个人，他排出先后，一样一样做完了	应付/对付/顶得住	She copes well with a heavy workload.|He could not cope after the accident.	stand up to what comes at you – 迎着来的东西，接住不倒	应付：事情压过来，一件件接下来处理|对付：针对难缠的那一头，找出招数|顶得住：压力再加也没塌，人还立着
copy	noun / verb	/ˈkɒpi/	拉丁语 copia（丰足、大量）→ 中世纪拉丁语 copia（抄本，抄一份就多一份）	something made to look exactly like an original	同一张图印出四十张，摞在一处，每张的墨点位置都一样	副本/复制/抄袭	Please make three copies of this page.|He copied the answers from his neighbour.	one more of the very same thing – 同一样东西再多出一份	副本：跟原件一模一样的另外那份|复制：照着原样再做出一份的动作|抄袭：把别人的照搬过来充作自己的
corn	noun	/kɔːn/	古英语 corn（谷粒）← 原始日耳曼语 *kurnam（磨碎的颗粒）	a cereal crop, or in British use grain such as wheat	手插进麻袋，一把硬硬的小颗从指缝漏下去，簌簌响	谷物/玉米/籽粒	The farmer stored corn in the barn.|American fields are full of ripe corn.	hard small grains taken off a plant – 从穗上落下来的硬小颗粒	谷物：地里收的那类硬颗粒，磨开能吃|玉米：美国话里专指棒子上那排黄粒|籽粒：一颗一颗分得开的小硬粒本身
corner	noun / verb	/ˈkɔːnə/	盎格鲁法语 cornere ← 古法语 corne ← 拉丁语 cornu（角、尖突）	the point or area where two lines, walls or roads meet	两面墙合成一道竖缝，那里堆着扫到一处的灰和一只旧鞋	角落/转角/困住	The cat slept in the corner.|The lorry turned the corner too fast.	where two edges run into each other – 两条边撞到一起的那个点	角落：两面墙夹出来的那一小块地方|转角：路走到边上折向另一边的位置|困住：把人逼到只剩两面墙的地方，退不了
