W	allege	verb	/əˈledʒ/	lex-legis	al-（ad 向着）+ leg（lex 法条、legare 依法举出）→ 向法庭举出一条说法，只是举出，未经证实	古法语 alleguer ← 拉丁语 allegare（ad- 向 + legare 依法举出、派遣），与 lex（法条）同支；英语词形另受古法语 eslegier（ex- + litigare 打官司）牵引，义则承 allegare	to state something as true or as a fact without giving proof	他把一页纸举过头顶，说上面写着凭据，却始终不肯递给旁边的人看	声称/断言/指控	The report alleges that officials took bribes.|She is alleged to have forged the receipts.	put forward a claim without proof – 举出一条未经证实的说法	声称：把一件事当成事实说出来，但不出示凭据|断言：语气笃定，不留余地，正误另说|指控：把这条说法对着某人举出，指他做过某事		allege that + 从句 —— 声称某事，后接完整从句，不接不定式|be alleged to do sth —— 据称做过某事，被动式比主动式常见|alleged sth —— 所谓的某事物，置于名词前表这一说法未经证实
W	appendix	noun	/əˈpendɪks/	pend	ap-（ad 向着）+ pend（pendere 悬挂）→ 挂在主体上的一小截，本体缺了它照样完整	拉丁语 appendix（附加物）← appendere（ad- 向 + pendere 悬挂）	an extra section at the end of a book, or the small tube attached to the intestine	正文完了还剩十几页，全是表格和原始记录，翻不翻都不影响前面读懂	附录/附件/盲肠	The full data appear in the appendix.|His appendix burst and he needed surgery.	a small part hung on the end of the main body – 挂在主体末端的一小截	附录：正文之后另附的材料，供查证而非必读|附件：不在主体之内、另外挂上的一份东西|盲肠：肠道上垂着的一小段细管，切掉不妨碍消化		
W	agreeable	adjective	/əˈɡriːəbl/	grat	a-（ad 向着）+ gree（拉丁 gratum 合意的东西）+ -able → 正合对方心意，因而对得上、答得下	古法语 agreable ← agreer（合心意）← 通俗拉丁语 *aggratare ← 拉丁语 gratus（受欢迎的、合意的）	pleasant, or willing to accept a suggestion	茶温刚好，座位靠窗不晒，对面的人提什么他都点头，一下午过得没一处别扭	令人愉快的/宜人的/欣然同意的	We spent an agreeable evening by the fire.|He was agreeable to the new plan.	falling in with what pleases – 正落在合心意的那一边	令人愉快的：与人相处让人舒服，不生摩擦|宜人的：环境温度气候恰好，待着不难受|欣然同意的：对方的提法正对上自己的意思，痛快答应		be agreeable to sth —— 乐于接受某项提议，介词固定 to|be agreeable to sb —— 对某人来说可以接受，主语多为方案而非人
W	allowance	noun	/əˈlaʊəns/	loc	al-（ad 向着）+ low（拉丁 locare 安置、划归）+ -ance → 划到你名下的那一份	古法语 aloance ← aloer ← 拉丁语 allocare（ad- 向 + locare 安置、划归）；古法语另有同形的 aloer ← allaudare（ad- + laudare 称许），两支在中古英语里合并，「许可」一义出自后者	an amount of money or a quantity officially given or permitted	每月一号账上多出一笔固定的数，合同上写明只能有这么多，超出的自己掏	津贴/零用钱/限额/折让	His travel allowance covers taxis and meals.|The children get a weekly allowance.	the share allocated to you – 划归到你名下的那一份	津贴：单位按名目发下的一笔钱，用途有限定|零用钱：家里定期给的一小笔，随自己花|限额：规定内可有的数量，行李免费额就是这个|折让：结算时准许扣掉的一部分		make allowances for sth —— 把某情况考虑进去、予以体谅，固定用复数|an allowance of sth —— 某物的定量份额，of 后接数量或物
W	arrest	verb / noun	/əˈrest/	sta	ar-（ad 向着）+ rest（拉丁 restare 停住，re- 回 + stare 站立）→ 让人当场站住不许再动	古法语 arester ← 通俗拉丁语 *arrestare ← 拉丁语 restare（停下不走，re- 回 + stare 站立）	to stop someone by legal authority and take them away, or to stop a process	两个人一边一个按住他胳膊，手腕上一声轻响，他就再没往前迈出一步	逮捕/拘留/阻止/中止	Police arrested two men at the airport.|The drug arrests the growth of tumours.	made to stand still on the spot – 当场被按住不再动	逮捕：执法者按住人并带走，凭的是法上的权|拘留：带走之后先关一段时间，未必已定罪|阻止：把正在走的过程按住，不让它继续|中止：势头本在往前，到此停下		under arrest —— 处于被拘押状态，固定不加冠词|arrest sb for sth —— 因某事逮捕某人，缘由用 for
W	amplify	verb	/ˈæmplɪfaɪ/	fac	ampli-（拉丁 amplus 宽大）+ -fy（facere 做）→ 做得更宽大：声音、力道、说法都能撑开	古法语 amplifier ← 拉丁语 amplificare（amplus 宽大 + facere 做）	to make something louder, stronger, or more detailed	旋钮往右一转，原先听不清的呼吸声变得满屋都是，连纸页翻动都清清楚楚	放大/增强/详述	The speakers amplify her voice across the field.|Please amplify that point in your report.	made wider and stronger – 做得更宽、更足	放大：把信号或声音的量做大，听得见看得清|增强：使效果或影响更有力，不限于声音|详述：把话说得更展开，补足细节		amplify on sth —— 就某点进一步展开说明，介词固定 on
W	benefit	noun / verb	/ˈbenɪfɪt/	fac	bene（好）+ fit（facere 做）→ 做下的一件好事，落到谁手上就成了谁的所得	古法语 bienfet ← 拉丁语 benefactum（做下的好事）← bene（好）+ facere（做）	an advantage gained from something, or to gain such an advantage	换了新路线以后，他每天早上多睡二十分钟，车费也比原先省下一半	好处/益处/福利/受益	Both sides gained real benefit from the deal.|Small farms benefit most from the subsidy.	a good thing done that lands in your hands – 做下的好事落到自己手里	好处：实实在在得到的便利，能算得出|益处：对身体或长远有帮助，未必立刻见效|福利：单位或政府按制度给的待遇|受益：作动词时指自己成了得好处的一方		benefit from sth —— 从某事中得益，介词固定 from，也可用 by|be of benefit to sb —— 对某人有益，名词式，比 benefit sb 正式|for the benefit of sb —— 为了某人的利益，多用于书面
W	actress	noun	/ˈæktrəs/	ag	act（拉丁 agere 驱动、做，过去分词 actus）+ -ress（表女性）→ 在台上做出一个人来的女子	英语 actor 加表女性的后缀 -ress 构成，actor ← 拉丁语 actor（做事的人）← agere（驱动、做）	a woman who performs a part in a play or film	她在台上抖着声念别人的词，散场后擦掉脸上的油彩，又是原来那个人	女演员	The actress won an award for that role.|Three actresses tried out for the part.	a woman who acts out a part – 把一个角色做出来的女子			
W	appliance	noun	/əˈplaɪəns/	plic	ap-（ad 向着）+ pli（plicare 折叠、贴合）+ -ance → 贴到活儿上去派用场的那件东西	英语 apply 加后缀 -ance 构成，apply ← 古法语 aplier ← 拉丁语 applicare（ad- 贴上 + plicare 折叠）	a machine or device made to do a particular job in the home	台面上一排插着电的东西，每样只干一件事，烤的只管烤，搅的只管搅	器具/家用电器/装置	The kitchen came with all the appliances.|This appliance must be earthed properly.	a thing put to a job – 贴到活儿上去用的那件东西	器具：为某一件活儿做出来的用具|家用电器：家里插电用的成套机器|装置：装上去起某个作用的一套东西		
W	audio	adjective / noun	/ˈɔːdiəʊ/	audire	audi（audire 听）→ 拉丁语第一人称「我听」，二十世纪初拿来指信号里管耳朵那一路，与管眼睛的 video 相对	拉丁语 audio（我听）← audire（听），二十世纪初进入英语作构词成分	relating to sound that is recorded or transmitted	画面那一格黑着，进度条还在走，说话人的声气一句不落地传出来	音频的/声音的/声音部分	The audio on this recording is very clear.|Check the audio before the lecture starts.	the hearing side of a signal – 信号里走耳朵那一路	音频的：与录下或传出的声响有关的|声音的：设备上专管声响的那一路|声音部分：一段影像里单独拆出的听觉内容		
