throw	中古英语 throwen ← 古英语 þrāwan（扭、转）← 原始日耳曼语 *þrēaną（拧、转）← 原始印欧语 *terh₁-（搓、拧）；本义是拧，后转为掷	to send something through the air with a movement of the arm	扔/投掷/抛	He threw the ball across the yard.|She threw her coat onto the bed.	sending something flying by a sweep of the arm – 手臂一挥，把东西送上天飞出去	扔：随手抛出|投掷：使力掷向目标，多见于比赛|抛：轻轻送出，多带弧线			
thrust	中古英语 þristen ← 古诺尔斯语 þrysta（挤、压）← 原始日耳曼语 *þrustijaną，或出自原始印欧语 *trewd-（挤、压）	to push something suddenly and hard	猛推/推力/塞进	He thrust the door open with his shoulder.|The engine gives enormous thrust.	one sudden hard push in a single direction – 朝一个方向猛地一推	猛推：一下用力推出|推力：这一推所产生的力|塞进：把东西硬推入窄处			noun / verb
thumb	中古英语 thombe ← 古英语 þūma ← 原始日耳曼语 *þūmô ← 原始印欧语 *tum-（长大、变粗），本义是「粗的那根」	the short thick finger set apart from the other four	拇指	He pressed the clay flat with his thumb.|She hurt her thumb closing the door.	the short thick digit that works against the other four – 又短又粗、能与其余四指相对的那根				
thunder	中古英语 thunder ← 古英语 þunor ← 原始日耳曼语 *þunraz ← 原始印欧语 *(s)tenh₂-（轰响）；与 stun、astonish 同支	the loud noise that follows lightning	雷/雷声/轰响	Thunder rolled across the valley.|We heard thunder long before the rain.	the deep roar that comes after the flash – 闪光过后传来的那阵低沉巨响	雷：这种天象|雷声：它发出的那个声响|轰响：把这种声音用到别的巨响上			
thursday	古英语 Þunresdæġ（雷神之日），仿拉丁语 dies Iovis（朱庇特之日）而造；Þunor 即北欧雷神 Thor	the fourth day of the working week, after Wednesday	星期四	The meeting is on Thursday.|She flies out next Thursday morning.	the day named after the god of thunder – 以雷神命名的那一天			/ˈθɜːzdeɪ/	
tick	中古英语 tek（轻触、轻敲）← 古英语 *ticcian（轻碰）← 原始西日耳曼语 *tikkōn（轻触）；「蜱」是另一支，← 古英语 ticia	a short light sound made by a clock, or a small mark showing something is correct	嘀嗒/勾号/蜱虫	The clock ticked in the empty hall.|Put a tick beside each finished item.	one short light contact, heard or drawn – 短而轻的一下，听见的或画下的	嘀嗒：钟表走动发出的那一声|勾号：纸上打的那一小笔，表示对|蜱虫：另一支同形异源的词，指那种吸血小虫			noun / verb
ticket	借自中古法语 etiquet／estiquette（票据、标签）← 古法语 estechier（贴、插）← 法兰克语 *stikkjan（刺、插）；与 etiquette 同源	a printed piece of paper showing you have paid or may enter	票/入场券/罚单	He bought two tickets for the concert.|She got a parking ticket on Friday.	a slip that proves a right to enter or ride – 一张纸片，凭它证明有权进场或乘坐	票：付过钱的凭证|入场券：专指凭它进场的那种|罚单：交警贴的那张纸，形制相同而用途相反			
tide	中古英语 tyde ← 古英语 tīd（时候、时节）← 原始日耳曼语 *tīdiz；与 time 同支，本指定时而来之事，后专指潮水	the regular rise and fall of the sea	潮/潮水/趋势	The tide comes in twice a day.|The tide of opinion turned against him.	the sea's regular rise and fall, coming on its own clock – 海水按自己的钟涨落	潮：这种涨落现象|潮水：涨落中那股水本身|趋势：把「按时涨落、势不可挡」用到人心与局面上			
tidy	中古英语 tidy（合时的、应季的），即 tide（时候）＋ 形容词后缀 -y；词义由「合时」转为「整齐」	arranged neatly, with everything in place	整齐的/收拾干净的	Her desk is always tidy.|Please keep the kitchen tidy.	everything put where it belongs – 每样东西都在该在的位置上	整齐的：摆放有序，看着不乱|收拾干净的：经人整理过之后的那种状态			
tie	中古英语 teye（绳、链）← 古英语 tēag ← 原始日耳曼语 *taugō ← 原始印欧语 *dewk-（牵、拉）	to fasten something with string or rope, or a strip of cloth worn at the neck	系紧/领带/平局	Tie the parcel with strong string.|The match ended in a tie.	drawing two ends together and fixing them – 把两头拉到一处并固定住	系紧：把两端拉紧扣住|领带：颈前那条布，本身就靠打结固定|平局：两方比分被「拉平」，如同两头系到一处			noun / verb
tiger	中古英语 tygre，部分承古英语 tigras，部分 ← 盎格鲁诺曼语 tigre ← 拉丁语 tigris ← 希腊语 tigris ← 伊朗语支	a large wild cat with orange fur and black stripes	虎/老虎	A tiger crossed the clearing at dusk.|Tigers hunt alone, not in packs.	a large striped cat that hunts alone – 身有条纹、独来独往的大型猫科猛兽	虎：书面或复合词里的说法|老虎：日常口语的叫法			
tight	中古英语 tight，为 thight 的变体 ← 古英语 *þīht ← 原始日耳曼语 *þinhtaz ← 原始印欧语 *tenkt-（密、紧）← *ten-（拉伸）	fixed or pulled so firmly that there is no slack	紧的/密合的/拮据的	The knot was too tight to undo.|Money has been tight since the move.	drawn so taut that nothing can slip – 拉到绷住，一点也滑不动	紧的：拉住绷住，没有松余|密合的：接缝合得严，不透气不漏水|拮据的：手头的钱绷得紧，动不了			
