W	ancestor	noun	/ˈænsestə/	ced	an-（ante 在前）+ cest（cedere 行走）+ -or（人）→ 走在前头的那个人	古法语 ancestre ← 拉丁语 antecessor（走在前面的人）：ante（在前）+ cedere（行走）	a person in your family who lived long before you	祠堂墙上挂着一排画像，一层比一层旧，最上面那张已经看不清脸	祖先/祖宗/原型	His ancestors came from a small fishing village.|The modern piano has a much simpler ancestor.	the one who walked the road before you – 走在你前头那条路上的人	祖先：家系里比你早许多代、走在前头的那些人|祖宗：同一批人，说的时候带着要祭要敬的意思|原型：把这个说法搬到器物上，指今天这件东西早先那个样子		
W	assault	noun / verb	/əˈsɔːlt/	salire	as-（ad 朝）+ sault（salire 跳）→ 朝人身上猛跳过去	古法语 asaut ← 通俗拉丁语 assaltus：ad-（朝）+ saltus（跳，← salire 跳）	a sudden violent attack on someone or something	他从暗处一跃扑上来，手还没抬起就被撞得后退两步	袭击/攻击/侵犯	Two men assaulted him near the station.|The police reported a serious assault last night.	a body flung suddenly at another – 一下子朝对方身上扑过去	袭击：突然扑上去动手，来得快、没有预告|攻击：同一个动作放大到军队打阵地，也指言语上猛扑过来|侵犯：扑的对象是人身，指身体上不该有的强行接触		an assault on sb / sth —— 攻击的对象用 on 引出，介词固定|assault sb —— 作动词直接接宾语，中间不加介词
W	academic	adjective / noun	/ˌækəˈdemɪk/			拉丁语 academicus ← 希腊语 Akadēmeia：柏拉图讲学的那片林园，得名于当地英雄 Akadēmos	relating to study and thinking rather than to practical work	窗边一排书桌，每人对着一叠打印稿改字，走廊尽头贴着讲座海报	学术的/学业的/纯理论的/大学教师	Her academic record is very strong.|That question is purely academic for now.	belonging to the grove where learning is pursued – 属于那片专门做学问的地方	学术的：与研究、著述这一类事情有关|学业的：与在校读书这件事有关，如成绩和课程|纯理论的：只在道理上说得通，落不到眼下的实事上|大学教师：以做学问和授课为职业的那个人		
W	accelerate	verb	/əkˈseləreɪt/			拉丁语 accelerare 的过去分词 acceleratus：ad-（朝）+ celer（快的）——celer 与 celare（藏起来）不同词，勿混	to move faster, or to make something happen sooner	他把油门踩下去，路边的树往后倒得越来越急，指针一格格往上爬	加速/加快/促进	The car accelerated smoothly up the hill.|Warm weather accelerated the growth of the seeds.	pressing a thing toward being quicker – 把一件事往更快的那头推	加速：速度本身一直往上走|加快：同一件事的节奏变紧，不专指行车|促进：让一个过程比原本更早到位		
W	acquaintance	noun	/əˈkweɪntəns/	gnoscere	ac-（ad 向）+ quaint（cognoscere 认得出）+ -ance（名词后缀）→ 已经认得出这个人的那层关系	古法语 acointance ← acointier（使相识）← 通俗拉丁语 accognitare ← 拉丁语 ad-（向）+ cognoscere（认识）	someone you know slightly, or the state of knowing someone or something	名单上这个名字他见过两回，点头打过招呼，再往下问就答不上来了	熟人/相识/了解	She is an acquaintance from my old office.|He has some acquaintance with Japanese cooking.	knowing someone just well enough to recognize them – 只到认得出这一步的关系	熟人：认得出、叫得上名字，但没深到能托付事情|相识：说的是双方已经认下彼此这件事本身|了解：把同一层浅浅的认识挪到事物上，知道个大概		make sb's acquaintance —— 与某人结识，多用于正式场合|have some acquaintance with sth —— 对某事略知一二，程度不深
W	advantage	noun	/ədˈvɑːntɪdʒ/			古法语 avantage ← avant（在前）← 晚期拉丁语 abante：ab（自）+ ante（前）；英语里的 d 是后人照拉丁语补进去的	something that puts you in a better position than others	起跑线往前挪了半米，枪一响，他已经在别人前面	优势/好处/有利条件	Her height gives her a real advantage.|We took full advantage of the good weather.	standing further forward than the rest – 位置比别人靠前那一截	优势：比别人靠前的那一截，是比较着说的|好处：这件事带来的那份得利，不一定跟人比|有利条件：把这份得利说成具体某一项凭借		take advantage of sb / sth —— 利用某物，用在人身上则含占便宜之意|have an advantage over sb —— 比某人占先，介词固定用 over
W	agreement	noun	/əˈɡriːmənt/			古法语 agrement ← agreer（合意）← a gre ← 拉丁语 ad gratum（合心意）	a shared decision that two sides accept, or the state of thinking the same	两人各在纸下方签了名，把纸推到中间，谁都不再提原先那两个数	协议/一致/同意	The two sides finally reached an agreement.|There is wide agreement on this point.	both sides landing on what suits them – 两边落到同一个都合心意的点上	协议：谈成之后定下来的那份约定，常有文本|一致：两边看法落在同一处，不必成文|同意：一方点头接受另一方提出的那件事		reach an agreement with sb —— 与某人达成协议，动词多用 reach|in agreement with sb / sth —— 与某人某事看法相合，介词用 in
W	alphabet	noun	/ˈælfəbet/			晚期拉丁语 alphabetum ← 希腊语 alphabētos：把头两个字母 alpha 与 bēta 连读作名，两个字母名更早借自腓尼基语	the set of letters used to write a language, in a fixed order	幼儿园墙上贴一长条，二十六个方块从头排到尾，每块一个符号	字母表/字母系统	The English alphabet has twenty-six letters.|He learned the Greek alphabet in one week.	the letters named off in their settled order – 按定好的次序念下来的那排字母	字母表：按固定次序排开的那一整排字母|字母系统：一种语言用来记音的那套符号本身		
W	analogy	noun	/əˈnælədʒi/	logos	ana-（依照）+ logy（logos 条理、比例）→ 两件事照着同一条理来对	拉丁语 analogia ← 希腊语 analogia（比例相当）：ana-（依照）+ logos（条理、比例，← legein 说）	a comparison showing that two things work in the same way	他把水管里的水流画在纸上，旁边写下电线，两张图的走法一模一样	类比/相似/比方	He explained the idea by analogy with water.|There is a close analogy between the two systems.	two things laid out by the same reasoning – 两件事按同一条理摆出来	类比：把两件不同的事按同一条理摆在一起讲|相似：只说两者之间那份对得上的地方|比方：拿听者熟的那件去说他不熟的这件		by analogy with sth —— 通过与某物类比来说明，介词用 with|draw an analogy between A and B —— 在两者之间作类比，between 固定
W	arithmetic	noun / adjective	/əˈrɪθmətɪk/			古法语 arismetique ← 拉丁语 arithmetica ← 希腊语 arithmētikē tekhnē（算数的本事），来自 arithmos（数目）	working with numbers by adding, subtracting, multiplying and dividing	他在收据背面竖着列了三行，一层层往下加，最后画横线写出总数	算术/运算/四则计算	His arithmetic is faster than my calculator.|She made a simple arithmetic mistake here.	handling plain numbers by the four operations – 拿数目按四种算法摆弄出结果	算术：只用加减乘除处理数目的那门基本本事|运算：具体动手算的那个过程|四则计算：指加减乘除这四种做法本身		
