alarm	noun / verb	/əˈlɑːm/	古法语 alarme（警报）← 意大利语 all'arme（拿起武器）	a loud sound that warns of danger, or a feeling of sudden fear	半夜楼道里刺耳的铃声一响，所有人从床上弹起来往门口跑	警报/惊慌/闹钟	The fire alarm went off during the meeting.|Her sudden silence alarmed everyone at the table.	the sound that puts every body in the building on its feet – 一响就让满楼的人全站起来的那个声音	警报：让所有人立刻起身逃开的那个声音|惊慌：那声音响起时胸口顶起来的一股劲|闹钟：把这声音定在每天早上同一刻
album	noun	/ˈælbəm/	拉丁语 album（公布告示的白板）← albus（白色的）	a book with blank pages for keeping photos, or a set of recordings	硬壳翻开，一页页塑料膜下压着照片，边角已经泛黄	相册/集邮册/唱片集	She keeps every photo in one thick album.|Their new album comes out next month.	the blank-paged book that things get pressed into – 一本空白厚页的册子，东西一件件压进去	相册：塑料膜下压着照片的那本厚册子|集邮册：同一本册子，压的是邮票|唱片集：把一批歌像照片那样收进同一个壳里
alcohol	noun	/ˈælkəhɒl/	中世纪拉丁语 alcohol（细粉状矿）← 阿拉伯语 al-kuḥl（眼影粉）	a clear liquid found in drinks and used for cleaning	棉球擦过手臂，凉了一下，那股冲鼻的味道几秒就散没了	酒精/酒/乙醇	The doctor cleaned the cut with alcohol.|This drink contains no alcohol at all.	the clear liquid that goes cold on the skin and vanishes – 抹上去先发凉、转眼就挥发没了的清液	酒精：擦上去发凉、一会儿就挥发干的那种清液|酒/乙醇：喝下去让人上头的也是同一样东西
alert	adjective / verb	/əˈlɜːt/	法语 alerte（警觉的）← 意大利语 all'erta（站到高处瞭望）	watching closely and ready to act, or to warn someone	守夜的人站在高处，耳朵支着，草丛一动他立刻转头	警觉的/警报/提醒	A good driver stays alert on long trips.|Neighbours alerted the police at once.	standing on the high spot with the ears up – 站在高处、耳朵支着的那副样子	警觉的：耳朵支着、一有动静就转头的状态|警报：站高处的人喊下来的那一声|提醒：把那一声递给还没察觉的人
alien	adjective / noun	/ˈeɪliən/	拉丁语 alienus（属于他人的）← alius（别的）	belonging somewhere else and feeling strange, or a being from another world	刚落地的机场，广播里一个音节都听不懂，气味也不对	陌生的/外国的/外星人	The customs felt completely alien to him.|The film is about aliens landing in Ohio.	belonging to some other place, and it shows – 从别处来的，一看一闻就不对味	陌生的：处处不对味、认不出来的那种感觉|外国的：人和东西都是从别处来的|外星人：从更远的别处来的那种别处的东西
alike	adjective / adverb	/əˈlaɪk/	古英语 gelīc（同样的）← 原始日耳曼语 *galīkaz（同一个形体）	very similar to one another, or in the same way	两个孩子并排站着，除了鞋带颜色，你分不出谁是谁	相像的/相似地	The twins dress alike every morning.|The two houses look very much alike.	two things you cannot tell apart – 摆在一起分不出谁是谁的两样东西	相像的：并排一比，几乎挑不出差别|相似地：两边做法一个路子，看不出谁学谁
alive	adjective	/əˈlaɪv/	古英语 on līfe（在生命之中）← 原始日耳曼语 *lība-（生命）	still living and not dead, or full of energy	手指搭在腕上，皮肤底下一下一下地顶着	活着的/有活力的	The fish was still alive in the bucket.|The street comes alive after dark.	something under the skin still pushing back – 皮底下还在一下一下顶着	活着的：搭上去还能摸到那一下一下的跳动|有活力的：一整条街也能像这样跳起来
allow	verb	/əˈlaʊ/	古法语 alouer（准许）← 拉丁语 allaudare（称许）与 allocare（分派）相混	to let someone do something, or to set aside a certain amount	门口的人看一眼票，侧身让开半步，手一摆你就进去了	允许/准许/留出	They do not allow dogs in the shop.|Allow two hours for the drive.	stepping aside so the thing can pass – 侧身让开，让它过去	允许/准许：侧身让开半步，不再挡在路上|留出：把时间或空间也这样让开一块
almost	adverb	/ˈɔːlməʊst/	古英语 ealmǣst（几近全部）← eall（全）+ mǣst（最多）	very nearly but not completely	水已经顶到杯口，再一滴就淌下来，可它就停在那儿	几乎/差不多	The tank is almost empty.|She almost missed the train.	right up to the edge and stopping there – 顶到边上就差那一点	几乎/差不多：水线顶到杯口，就差最后那一滴
alone	adjective / adverb	/əˈləʊn/	中古英语 al one（完全独自）← 古英语 eall ān（全然一个）	without other people, or without any help	整层楼的灯都灭了，只有他工位那盏还亮着	独自的/单独/仅仅	She lives alone in a small flat.|He fixed the engine alone.	the only light left on the whole floor – 整层楼只剩你这一盏还亮	独自的/单独：一层楼只剩自己这一盏灯|仅仅：把范围缩到只剩这一个，别的都不算
along	preposition / adverb	/əˈlɒŋ/	古英语 andlang（顺着全长）← and-（相对）+ lang（长）	from one end of something long towards the other, or onward	河堤一直伸到看不见，他贴着堤边一步步走下去	沿着/顺着/向前	We walked along the river for an hour.|The guard told us to move along.	keeping to the length of something long – 贴着一条长东西的边一直走	沿着/顺着：贴着长东西的边走，不离开它|向前：只剩这一条长东西时，走就是往那头去
aloud	adverb	/əˈlaʊd/	中古英语 aloud ← a-（在其中）+ loud ← 古英语 hlūd（响的）	in a voice loud enough for others to hear	他一直在心里念，忽然嘴唇张开，整间教室都听见了那一句	出声地/大声地	Please read the letter aloud.|She laughed aloud at the joke.	letting the words out where others can hear – 把话从嘴里放出去，旁人都听得到	出声地/大声地：从只在心里到整屋都听见，就差张嘴这一步
already	adverb	/ɔːlˈredi/	中古英语 al redy（完全备好）← 古英语 eall（全）+ ġerǣde（备好的）	before now, or earlier than the time expected	他推门进来，桌上碗筷都收了，锅也洗干净扣在架上	已经/早已	The film had already started when we arrived.|I have already eaten my lunch today.	arriving to find the thing done – 你才到，事情却做完了	已经/早已：进门时碗筷都收好了，那一步在你之前就完了
also	adverb	/ˈɔːlsəʊ/	古英语 eallswā（完全如此）← eall（全）+ swā（如此）	in addition to what has just been mentioned	他要了一碗面，停了一下，又指着蒸笼说这个来两个	也/同样/而且	She sings and also plays the piano.|He was tired and also hungry.	adding one more onto what is already there – 在已有的那份上再添一份	也/同样：已有一份，再来一份一模一样的|而且：把新添的那份接在前面那句后头
