W	roundabout	noun	/ˈroundabout/			英语词条 roundabout，现代词义按整体记	a thing or action related to roundabout	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	roundabout	The roundabout changed the situation.|Researchers discussed the roundabout carefully.	a clear scene connected with roundabout – 与该词相连的清晰场景	roundabout：从核心场景引出的常用义		
W	rubber	noun	/ˈrubber/			英语词条 rubber，现代词义按整体记	a thing or action related to rubber	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	rubber	The rubber changed the situation.|Researchers discussed the rubber carefully.	a clear scene connected with rubber – 与该词相连的清晰场景	rubber：从核心场景引出的常用义		
W	rubbish	noun	/ˈrubbish/			英语词条 rubbish，现代词义按整体记	a thing or action related to rubbish	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	rubbish	The rubbish changed the situation.|Researchers discussed the rubbish carefully.	a clear scene connected with rubbish – 与该词相连的清晰场景	rubbish：从核心场景引出的常用义		
W	rumor	noun	/ˈrumor/			英语词条 rumor，现代词义按整体记	a thing or action related to rumor	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	rumor	The rumor changed the situation.|Researchers discussed the rumor carefully.	a clear scene connected with rumor – 与该词相连的清晰场景	rumor：从核心场景引出的常用义		
W	sacred	noun	/ˈsacred/			英语词条 sacred，现代词义按整体记	a thing or action related to sacred	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	sacred	The sacred changed the situation.|Researchers discussed the sacred carefully.	a clear scene connected with sacred – 与该词相连的清晰场景	sacred：从核心场景引出的常用义		
W	sacrifice	noun	/ˈsacrifice/			英语词条 sacrifice，现代词义按整体记	a thing or action related to sacrifice	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	sacrifice	The sacrifice changed the situation.|Researchers discussed the sacrifice carefully.	a clear scene connected with sacrifice – 与该词相连的清晰场景	sacrifice：从核心场景引出的常用义		
W	saddle	noun	/ˈsaddle/			英语词条 saddle，现代词义按整体记	a thing or action related to saddle	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	saddle	The saddle changed the situation.|Researchers discussed the saddle carefully.	a clear scene connected with saddle – 与该词相连的清晰场景	saddle：从核心场景引出的常用义		
W	sail	noun	/ˈsail/			英语词条 sail，现代词义按整体记	a thing or action related to sail	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	sail	The sail changed the situation.|Researchers discussed the sail carefully.	a clear scene connected with sail – 与该词相连的清晰场景	sail：从核心场景引出的常用义		
W	sailor	noun	/ˈsailor/			英语词条 sailor，现代词义按整体记	a thing or action related to sailor	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	sailor	The sailor changed the situation.|Researchers discussed the sailor carefully.	a clear scene connected with sailor – 与该词相连的清晰场景	sailor：从核心场景引出的常用义		
W	saint	noun	/ˈsaint/			英语词条 saint，现代词义按整体记	a thing or action related to saint	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	saint	The saint changed the situation.|Researchers discussed the saint carefully.	a clear scene connected with saint – 与该词相连的清晰场景	saint：从核心场景引出的常用义		
W	sake	noun	/ˈsake/			英语词条 sake，现代词义按整体记	a thing or action related to sake	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	sake	The sake changed the situation.|Researchers discussed the sake carefully.	a clear scene connected with sake – 与该词相连的清晰场景	sake：从核心场景引出的常用义		
W	salad	noun	/ˈsalad/			英语词条 salad，现代词义按整体记	a thing or action related to salad	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	salad	The salad changed the situation.|Researchers discussed the salad carefully.	a clear scene connected with salad – 与该词相连的清晰场景	salad：从核心场景引出的常用义		
W	salary	noun	/ˈsalary/			英语词条 salary，现代词义按整体记	a thing or action related to salary	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	salary	The salary changed the situation.|Researchers discussed the salary carefully.	a clear scene connected with salary – 与该词相连的清晰场景	salary：从核心场景引出的常用义		
W	sale	noun	/ˈsale/			英语词条 sale，现代词义按整体记	a thing or action related to sale	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	sale	The sale changed the situation.|Researchers discussed the sale carefully.	a clear scene connected with sale – 与该词相连的清晰场景	sale：从核心场景引出的常用义		
W	salesman	noun	/ˈsalesman/			英语词条 salesman，现代词义按整体记	a thing or action related to salesman	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	salesman	The salesman changed the situation.|Researchers discussed the salesman carefully.	a clear scene connected with salesman – 与该词相连的清晰场景	salesman：从核心场景引出的常用义		
W	salt	noun	/ˈsalt/			英语词条 salt，现代词义按整体记	a thing or action related to salt	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	salt	The salt changed the situation.|Researchers discussed the salt carefully.	a clear scene connected with salt – 与该词相连的清晰场景	salt：从核心场景引出的常用义		
W	same	noun	/ˈsame/			英语词条 same，现代词义按整体记	a thing or action related to same	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	same	The same changed the situation.|Researchers discussed the same carefully.	a clear scene connected with same – 与该词相连的清晰场景	same：从核心场景引出的常用义		
W	sample	noun	/ˈsample/			英语词条 sample，现代词义按整体记	a thing or action related to sample	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	sample	The sample changed the situation.|Researchers discussed the sample carefully.	a clear scene connected with sample – 与该词相连的清晰场景	sample：从核心场景引出的常用义		
W	sanction	noun	/ˈsanction/			英语词条 sanction，现代词义按整体记	a thing or action related to sanction	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	sanction	The sanction changed the situation.|Researchers discussed the sanction carefully.	a clear scene connected with sanction – 与该词相连的清晰场景	sanction：从核心场景引出的常用义		
W	sand	noun	/ˈsand/			英语词条 sand，现代词义按整体记	a thing or action related to sand	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	sand	The sand changed the situation.|Researchers discussed the sand carefully.	a clear scene connected with sand – 与该词相连的清晰场景	sand：从核心场景引出的常用义		
W	sandwich	noun	/ˈsandwich/			英语词条 sandwich，现代词义按整体记	a thing or action related to sandwich	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	sandwich	The sandwich changed the situation.|Researchers discussed the sandwich carefully.	a clear scene connected with sandwich – 与该词相连的清晰场景	sandwich：从核心场景引出的常用义		
W	sane	noun	/ˈsane/			英语词条 sane，现代词义按整体记	a thing or action related to sane	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	sane	The sane changed the situation.|Researchers discussed the sane carefully.	a clear scene connected with sane – 与该词相连的清晰场景	sane：从核心场景引出的常用义		
W	sarcastic	noun	/ˈsarcastic/			英语词条 sarcastic，现代词义按整体记	a thing or action related to sarcastic	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	sarcastic	The sarcastic changed the situation.|Researchers discussed the sarcastic carefully.	a clear scene connected with sarcastic – 与该词相连的清晰场景	sarcastic：从核心场景引出的常用义		
W	satellite	noun	/ˈsatellite/			英语词条 satellite，现代词义按整体记	a thing or action related to satellite	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	satellite	The satellite changed the situation.|Researchers discussed the satellite carefully.	a clear scene connected with satellite – 与该词相连的清晰场景	satellite：从核心场景引出的常用义		
W	satire	noun	/ˈsatire/			英语词条 satire，现代词义按整体记	a thing or action related to satire	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	satire	The satire changed the situation.|Researchers discussed the satire carefully.	a clear scene connected with satire – 与该词相连的清晰场景	satire：从核心场景引出的常用义		
W	sauce	noun	/ˈsauce/			英语词条 sauce，现代词义按整体记	a thing or action related to sauce	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	sauce	The sauce changed the situation.|Researchers discussed the sauce carefully.	a clear scene connected with sauce – 与该词相连的清晰场景	sauce：从核心场景引出的常用义		
W	saucer	noun	/ˈsaucer/			英语词条 saucer，现代词义按整体记	a thing or action related to saucer	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	saucer	The saucer changed the situation.|Researchers discussed the saucer carefully.	a clear scene connected with saucer – 与该词相连的清晰场景	saucer：从核心场景引出的常用义		
W	sausage	noun	/ˈsausage/			英语词条 sausage，现代词义按整体记	a thing or action related to sausage	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	sausage	The sausage changed the situation.|Researchers discussed the sausage carefully.	a clear scene connected with sausage – 与该词相连的清晰场景	sausage：从核心场景引出的常用义		
