chat	noun / verb	/tʃæt/	中古英语 chateren（拟声，鸟雀般碎嘴）的截短形式	to talk in an easy friendly way about unimportant things	两人靠在栏杆上，话头东一句西一句，谁也不图说出个结果	闲聊/聊天/交谈	We chatted about the weather for ages.|She likes to chat with neighbours.	talk that runs on lightly with no goal – 话轻轻往下走，不为办成什么事	闲聊/聊天：话题东一句西一句，图的是有人搭话|交谈：两人来回把话递着，只是不带正事
cheap	adjective	/tʃiːp/	古英语 cēap（买卖、价钱）← 原始日耳曼语 *kaupō，早期借自拉丁语 caupo（小贩）	costing little money, or of poor quality	标签上的数字比旁边同款少一位，塑料壳一捏就软，边角还有毛刺	便宜的/廉价的/低劣的	These shoes were very cheap.|The cheap plastic cracked at once.	little money asked, and the thing feels like it – 要的钱少，东西手感也照着那个价	便宜的/廉价的：付出去的钱比同类少一截|低劣的：钱少料也差，一捏就露出来
cheek	noun	/tʃiːk/	古英语 cēace（颚、颊）← 原始日耳曼语 *kaukō	the soft side of the face below the eye	冬天刚进屋，眼睛下面那两片肉红得发烫，手一贴就烙手	面颊/腮/脸皮	Tears ran down her cheek.|He kissed her on the cheek.	the soft padded side of the face – 脸侧那片软肉	面颊/腮：眼睛下面鼓起来的那片软肉|脸皮：那片肉厚不厚，用来说人敢不敢开口
cheer	noun / verb	/tʃɪə/	古法语 chere（脸、神色）← 晚期拉丁语 cara ← 希腊语 kara（头）	to shout in support, or to make someone feel happier	球进网那一秒，看台整片站起来，嗓子里的声浪压过哨声	欢呼/喝彩/使高兴	The crowd cheered as he scored.|Her letter cheered me up.	a face lighting up, and the noise that comes with it – 脸上亮起来，跟着一嗓子出来	欢呼/喝彩：一群人同时把声音送出去|使高兴：让人脸上那层阴云散开
cheese	noun	/tʃiːz/	古英语 cȳse ← 拉丁语 caseus（凝乳制品）	a solid food made from pressed milk curds	一块淡黄的硬砖，刀切下去带点黏，闻着又酸又冲	奶酪/干酪	He grated cheese over the pasta.|This cheese smells very strong.	milk pressed until it turns solid – 奶被压到成了硬块	奶酪：牛奶凝住压实后的那块东西|干酪：水分压得更干、更硬的那种
cherry	noun	/ˈtʃeri/	古北法语 cherise ← 晚期拉丁语 ceresia ← 希腊语 kerasos（樱树）	a small round red fruit with a stone inside	指甲盖大的红果连着细梗，咬开是浅色的汁，中间硌到一颗硬核	樱桃/樱树/鲜红色	She spat out the cherry stone.|The cherry trees flowered early.	a small stoned fruit on a thin stalk – 细梗上那颗带核的小红果	樱桃：细梗上那颗带硬核的小果|樱树：结这种小果的那棵树|鲜红色：果皮那种亮到发艳的颜色
chess	noun	/tʃes/	古法语 esches（eschec「将军」的复数）← 波斯语 shāh（王）	a board game for two players with sixteen pieces each	黑白格上摆着两排小木人，一方伸手挪了一步，另一方盯着盘面半天不动	国际象棋/棋	They played chess all evening.|He learned chess from his father.	two sides moving carved pieces on squares – 两方在方格上轮着挪木头人	国际象棋：黑白格盘上两方对着走的那种玩法|棋：泛指这一类摆子对走的盘上游戏
chest	noun	/tʃest/	古英语 cest（箱）← 拉丁语 cista ← 希腊语 kistē（篮、箱）	the front of the body between the neck and the stomach, or a large strong box	深吸一口气，衬衫前面整片鼓起；墙角那口带铜锁的木匣，掀盖也是一格方腔	胸部/胸膛/箱子/柜	He felt a pain in his chest.|The tools are in the wooden chest.	a boxed hollow space, whether ribs or timber – 四面围住的一格空腔，肋骨或木板都算	胸部/胸膛：肋骨围出的那格腔，吸气就鼓|箱子/柜：木板围出的同样一格腔，用来装东西
chew	verb	/tʃuː/	古英语 cēowan ← 原始日耳曼语 *kewwan（磨碎）	to break food up with the teeth before swallowing	一口硬面包在嘴里来回磨，牙床上下碾了十几下才咽得下去	咀嚼/嚼/咬	You should chew your food more slowly.|The dog chewed my new shoe.	teeth grinding something down before it goes in – 牙把东西磨碎才让它下去	咀嚼/嚼：牙齿上下反复把食物碾开|咬：牙用力压进东西里的那一下
chicken	noun	/ˈtʃɪkɪn/	古英语 cicen ← 原始日耳曼语 *kiukīnam（幼禽）	a farm bird kept for its eggs and meat	院子里那只矮胖的鸟低头啄食，脚爪把土刨得直扬，扑翅飞不过篱笆	鸡/小鸡/鸡肉	She keeps six chickens in the yard.|We had roast chicken for dinner.	a short round yard bird that pecks and cannot really fly – 院里那只矮圆的鸟，只会啄食飞不起来	鸡：院子里养的那种矮胖禽|小鸡：刚出壳、绒毛还没换掉的那只|鸡肉：这种禽宰了摆上桌的那块肉
