W	recipient	noun	/ˈrecipient/			英语词条 recipient，现代词义按整体记	a thing or action related to recipient	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	recipient	The recipient changed the situation.|Researchers discussed the recipient carefully.	a clear scene connected with recipient – 与该词相连的清晰场景	recipient：从核心场景引出的常用义		
W	reciprocal	noun	/ˈreciprocal/			英语词条 reciprocal，现代词义按整体记	a thing or action related to reciprocal	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	reciprocal	The reciprocal changed the situation.|Researchers discussed the reciprocal carefully.	a clear scene connected with reciprocal – 与该词相连的清晰场景	reciprocal：从核心场景引出的常用义		
W	recognition	noun	/ˈrecognition/			英语词条 recognition，现代词义按整体记	a thing or action related to recognition	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	recognition	The recognition changed the situation.|Researchers discussed the recognition carefully.	a clear scene connected with recognition – 与该词相连的清晰场景	recognition：从核心场景引出的常用义		
W	recognize	noun	/ˈrecognize/			英语词条 recognize，现代词义按整体记	a thing or action related to recognize	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	recognize	The recognize changed the situation.|Researchers discussed the recognize carefully.	a clear scene connected with recognize – 与该词相连的清晰场景	recognize：从核心场景引出的常用义		
W	recollect	noun	/ˈrecollect/			英语词条 recollect，现代词义按整体记	a thing or action related to recollect	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	recollect	The recollect changed the situation.|Researchers discussed the recollect carefully.	a clear scene connected with recollect – 与该词相连的清晰场景	recollect：从核心场景引出的常用义		
W	recreation	noun	/ˈrecreation/			英语词条 recreation，现代词义按整体记	a thing or action related to recreation	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	recreation	The recreation changed the situation.|Researchers discussed the recreation carefully.	a clear scene connected with recreation – 与该词相连的清晰场景	recreation：从核心场景引出的常用义		
W	recruit	noun	/ˈrecruit/			英语词条 recruit，现代词义按整体记	a thing or action related to recruit	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	recruit	The recruit changed the situation.|Researchers discussed the recruit carefully.	a clear scene connected with recruit – 与该词相连的清晰场景	recruit：从核心场景引出的常用义		
W	rectangle	noun	/ˈrectangle/			英语词条 rectangle，现代词义按整体记	a thing or action related to rectangle	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	rectangle	The rectangle changed the situation.|Researchers discussed the rectangle carefully.	a clear scene connected with rectangle – 与该词相连的清晰场景	rectangle：从核心场景引出的常用义		
W	redundant	noun	/ˈredundant/			英语词条 redundant，现代词义按整体记	a thing or action related to redundant	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	redundant	The redundant changed the situation.|Researchers discussed the redundant carefully.	a clear scene connected with redundant – 与该词相连的清晰场景	redundant：从核心场景引出的常用义		
W	reflect	noun	/ˈreflect/			英语词条 reflect，现代词义按整体记	a thing or action related to reflect	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	reflect	The reflect changed the situation.|Researchers discussed the reflect carefully.	a clear scene connected with reflect – 与该词相连的清晰场景	reflect：从核心场景引出的常用义		
W	reflection	noun	/ˈreflection/			英语词条 reflection，现代词义按整体记	a thing or action related to reflection	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	reflection	The reflection changed the situation.|Researchers discussed the reflection carefully.	a clear scene connected with reflection – 与该词相连的清晰场景	reflection：从核心场景引出的常用义		
W	refrain	noun	/ˈrefrain/			英语词条 refrain，现代词义按整体记	a thing or action related to refrain	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	refrain	The refrain changed the situation.|Researchers discussed the refrain carefully.	a clear scene connected with refrain – 与该词相连的清晰场景	refrain：从核心场景引出的常用义		
W	refuge	noun	/ˈrefuge/			英语词条 refuge，现代词义按整体记	a thing or action related to refuge	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	refuge	The refuge changed the situation.|Researchers discussed the refuge carefully.	a clear scene connected with refuge – 与该词相连的清晰场景	refuge：从核心场景引出的常用义		
