wholly	中古英语 holly ← holeliche，即 whole ＋ 副词后缀 -ly；与 holy 同形而异源	completely, with nothing left out	完全地/全部地	The claim is wholly without basis.|She was wholly responsible for the design.	to the full extent, leaving no part out – 到尽处，一点不剩	完全地：程度上到顶|全部地：范围上一个不落			
why	中古英语 why ← 古英语 hwȳ ← 原始日耳曼语 *hwī（凭什么）← 原始印欧语 *kʷey，是 *kʷís（谁）的工具格	for what reason	为什么/为何	Why did you change your mind?|He never explained why he left.	asking what stands behind a thing – 追问一件事背后是什么	为什么：口语里问缘由|为何：书面说法，义同			
wicked	中古英语 wicked，是 wikke（邪恶的）的变体，更早词源不明；或出自古英语 wiċċa（术士）的形容词用法	morally bad, or deliberately cruel	邪恶的/恶毒的	The story has a wicked stepmother.|That was a wicked thing to do.	bad on purpose, taking pleasure in harm – 存心为恶，且以害人为乐	邪恶的：品性上坏|恶毒的：出手狠，专拣要害		/ˈwɪkɪd/	
wide	中古英语 wid ← 古英语 wīd（宽的、辽阔的）← 原始日耳曼语 *wīdaz ← 原始印欧语 *h₁weydʰh₁-（分开）	measuring a lot from side to side	宽的/广阔的	The river is wide at this point.|She has wide experience in teaching.	measuring much from one side across to the other – 从一边量到另一边距离大	宽的：横向尺寸大|广阔的：范围铺得开，多形容地或经验			
widespread	由 wide ＋ spread 复合而成；wide 一支 ← 古英语 wīd（宽的）← 原始日耳曼语 *wīdaz	found or happening over a large area	普遍的/分布广的	There is widespread support for the plan.|Flooding was widespread that winter.	reaching across a large area rather than one spot – 铺开到一大片，不止一处	普遍的：到处都有，不是个别|分布广的：所占的地域范围大		/ˈwaɪdspred/	
widow	中古英语 widwe ← 古英语 widuwe ← 原始日耳曼语 *widuwǭ ← 原始印欧语 *h₁widʰéwh₂（寡妇），或出自 *weydʰ-（分开）	a woman whose husband has died	寡妇/遗孀	The widow sold the farm that autumn.|She was left a widow at thirty.	a woman left alone by her husband's death – 因丈夫亡故而独自一人的女性	寡妇：日常说法|遗孀：偏书面，多用于正式场合			
width	由 wide ＋ 抽象名词后缀 -th 构成，16 世纪末始见；此前用 wideness	the distance from one side of something to the other	宽度/幅宽	Measure the width of the doorway.|The cloth comes in two widths.	how far it is from one side across to the other – 从这一边到那一边有多远	宽度：横向的那个尺寸|幅宽：布料等成卷之物的横向宽度			
wife	中古英语 wyf ← 古英语 wīf（女子、妻）← 原始西日耳曼语 *wīb ← 原始日耳曼语 *wībą（女子）	the woman a man is married to	妻子/太太	His wife teaches at the school.|She met his wife at the party.	the woman joined to a man in marriage – 因婚姻与男方结成一对的那位女性	妻子：正式称法|太太：口语里对已婚女性的称呼			
wild	中古英语 wilde ← 古英语 wilde ← 原始西日耳曼语 *wilþī ← 原始日耳曼语 *wilþijaz（野的）	living or growing in nature, not tamed or cultivated	野生的/荒芜的/狂暴的	Wild deer graze on the hillside.|The crowd went wild at the final whistle.	living outside human keeping, and behaving so – 不在人的管束之内，行事也就没了约束	野生的：自然生长、未经驯养|荒芜的：土地无人耕作而任其自生|狂暴的：不受约束到近乎失控			
willing	古英语 willende，是 willan（愿、要）的现在分词；即 will ＋ -ing	ready to do something without being forced	愿意的/乐意的	She is willing to work weekends.|We need willing hands for the move.	ready to act because one chooses to – 出于自己愿意而肯动手	愿意的：肯做，不推拒|乐意的：不但肯做，还高兴去做			
win	中古英语 winnen ← 古英语 winnan（劳作、争斗）← 原始日耳曼语 *winnaną（争、得）← 原始印欧语 *wenh₁-（求、欲）	to come first in a contest, or to gain something by effort	赢/获胜/赢得	They won by two goals.|She won a place at the college.	coming out ahead after a struggle – 争过一场之后落在前头	赢：在比赛或较量中占先|获胜：正式说法，义同|赢得：靠努力取得某物或某种评价			
wind	中古英语 wynd ← 古英语 wind ← 原始日耳曼语 *windaz ← 原始印欧语 *h₂wéh₁n̥tos（风），出自 *h₂weh₁-（吹）的现在分词	air moving across the land or sea	风/风力	A cold wind blew off the sea.|The wind dropped after midnight.	air on the move, felt but not seen – 流动着的空气，看不见但感觉得到	风：流动的空气|风力：它所带的那份力量		/wɪnd/	
window	中古英语 wyndowe ← 古诺尔斯语 vindauga（字面「风眼」），即 wind ＋ eye；取代了古英语 ēagþȳrel（眼洞）	an opening in a wall fitted with glass	窗/窗户	Open the window to let air in.|Rain streaked the window all night.	an opening in a wall that lets in light and air – 墙上开的口，让光和空气进来	窗：那个开口及其框架|窗户：日常说法，义同			
wine	中古英语 wyn ← 古英语 wīn ← 原始日耳曼语 *wīną ← 原始印欧语 *wóyh₁nom（酒）；一说经拉丁语 vīnum 转入，两说未定	an alcoholic drink made from grapes	葡萄酒/酒	He opened a bottle of red wine.|The wine had turned to vinegar.	a drink made by letting grape juice ferment – 让葡萄汁发酵而成的饮品	葡萄酒：以葡萄酿成的那种酒|酒：泛指时的简称			
wing	中古英语 winge ← 古诺尔斯语 vængr（翼）← 原始日耳曼语 *wēingijaz ← 原始印欧语 *h₂weh₁-（吹）；与 wind 同支，取代了本土词 fither	one of the parts a bird or plane uses to fly	翅膀/机翼	The bird spread its wings.|Ice formed along the wing.	the part pressed against air to lift the body – 压向空气、把身体托起来的那一部分	翅膀：鸟或虫身上用来飞的那对|机翼：飞机两侧起同样作用的那两片			
wink	中古英语 wynken ← 古英语 wincian（眨眼、示意）← 原始西日耳曼语 *winkōn（闭眼）← 原始印欧语 *weng-（弯、曲）	to close and open one eye quickly as a signal	眨眼/示意	He winked to show he was joking.|She gave me a quick wink.	shutting one eye for an instant to pass a signal – 单眼一闭一睁，把意思递过去	眨眼：单眼快速开合这个动作|示意：靠这一下把意思传给对方			noun / verb
winter	中古英语 winter ← 古英语 winter ← 原始西日耳曼语 *wintru ← 原始日耳曼语 *wintruz（冬）	the coldest season of the year	冬天/冬季	They spent the winter indoors.|Winter comes early in the north.	the coldest stretch of the year – 一年里最冷的那一段	冬天：日常说法，指那段时节|冬季：把它当四季之一说，多用于书面			
wipe	中古英语 wipen ← 古英语 wīpian（擦、抹）← 原始西日耳曼语 *wīpōn ← 原始印欧语 *weyp-（缠、绕）	to clean or dry a surface by moving cloth across it	擦/抹去	Wipe the table before you set it.|He wiped the data from the disk.	passing cloth across a surface to take what is on it off – 拿布在面上抹过，把上面的东西带走	擦：用布或手在表面抹过|抹去：把痕迹或记录去掉			
wire	中古英语 wir ← 古英语 wīr（金属丝）← 原始日耳曼语 *wīraz ← 原始印欧语 *weh₁iros（拧成的一股）← *weh₁y-（拧、编）	a thin thread of metal	金属丝/电线	Bend the wire into a hook.|A loose wire caused the fault.	metal drawn out into a long thin thread – 金属被抽成细长的一股	金属丝：拉成细股的金属|电线：用来导电的那种，多包着绝缘层			
wisdom	中古英语 wisdom ← 古英语 wīsdōm ← 原始日耳曼语 *wīsadōmaz，即 wise ＋ -dom	good judgement built up from experience	智慧/明智	He spoke with the wisdom of long practice.|They questioned the wisdom of the plan.	judgement that experience has made sound – 由阅历磨出来的稳当判断	智慧：能看透事理的那份能力|明智：具体某个决定合乎道理			
wise	中古英语 wys ← 古英语 wīs（明智的）← 原始日耳曼语 *wīsaz（有见识的）← 原始印欧语 *wéydos（所见、所知）← *weyd-（看）	showing good judgement	明智的/有见识的	It was wise to leave early.|She is wise in the ways of the trade.	judging well because one has seen much – 见得多，所以判断得准	明智的：某个决定合乎道理|有见识的：识见广，看事透			
wish	中古英语 wisshen ← 古英语 wȳsċan（愿望）← 原始西日耳曼语 *wunskijan ← 原始日耳曼语 *wunskijaną ← 原始印欧语 *wenh₁-（求、爱）	to feel that one would like something to happen	希望/心愿/但愿	I wish I had known sooner.|She made a wish before blowing out the candles.	holding in mind something one would like to come true – 心里存着一件盼它成真的事	希望：盼着某事发生|心愿：心里存着的那件事本身|但愿：明知未必如此仍这么盼			noun / verb
wit	中古英语 wit ← 古英语 witt（心智、理解力）← 原始日耳曼语 *witją（知识、理智）← *witaną（知）← 原始印欧语 *weyd-（看）	quick clever humour, or intelligence	机智/风趣/才智	His wit kept the table laughing.|She had the wit to say nothing.	a mind quick enough to turn things on the spot – 脑子快到能就地把话头翻过来	机智：临事反应快、应对得当|风趣：说话有妙处，逗人发笑|才智：泛指心智上的能力		/wɪt/	
witch	中古英语 wicche ← 古英语 wiċċe（女术士）与 wiċċa（男术士）← 原始日耳曼语 *wikkōną ← 原始印欧语 *weyk-（祝祭、分开）	a woman thought to have magic powers	女巫/巫婆	The story ends with the witch defeated.|Villagers accused her of being a witch.	a woman held to work harm by magic – 被认作以法术作祟的女人	女巫：施行巫术的女性|巫婆：口语说法，多带贬义			
withdraw	中古英语 withdrawen，即 with-（离、退）＋ draw（拉）；draw 一支 ← 古英语 dragan（拉）← 原始印欧语 *dʰregʰ-	to take something back or move back	撤回/取出/退出	He withdrew his application the next day.|She withdrew fifty pounds from the account.	pulling back what had been put forward – 把伸出去的收回来	撤回：把已提出的收回|取出：把存进去的钱款取回|退出：从某处或某事中抽身			
