R	stallum	stall	中世纪拉丁语 stallum（座位、摊位、畜栏里隔出的一格）借自法兰克语／古高地德语 *stal（位置、棚位），英语 stall 同出这一支；古法语 installer 与盎格鲁-法语 estaler 皆由此。与库中 sta 一族不同源，那一族讲的是站立	a place marked off and assigned to one thing / 划出来专归某一样占的那个位子	马棚里一格一格隔开，每匹马认自己那一格，进去就站定不再挪	to set into an assigned place; a stall, a fixed seat	place	安进位子	domain-shape
W	hypocrisy	noun	/hɪˈpɒkrəsi/			古法语 ypocrisie ← 晚期拉丁语 hypocrisis ← 希腊语 hupokrisis，由 hupo（在下）与 krinesthai（在面具后应答、扮演）合成；承义的是扮演这一支，不是库中 crit 那个判别一义	the pretence of having moral standards that one's own behaviour does not meet	台上讲着戒烟的道理，散场后他躲到楼梯间点了一支	伪善/虚伪/言行不一	He was accused of hypocrisy over the tax issue.|Their silence now smells of pure hypocrisy.	saying one thing while doing another – 嘴上一套，做的是另一套	伪善：好听的道德话说在前头，自己并不照做|虚伪：整个人的姿态都是装的，不止一句话|言行不一：说的与做的对不上，这是它最实在的样子		
W	incentive	noun	/ɪnˈsentɪv/			晚期拉丁语 incentivum（起头的那个调子）← incinere（吹响、起个调），由 in-（进入）与 canere（歌唱、吹奏）合成；库中未为 canere 一支建根	something that encourages a person to work harder or act in a certain way	老板宣布这个月多卖十台就加一份钱，几个人立刻直起腰	激励/动机/刺激	Tax breaks give firms an incentive to hire.|She had little incentive to finish the work.	what sets someone moving – 让人动起来的那个由头	激励：外面给出的那个由头，推着人往前|动机：这个由头落到心里，成了他做事的原因|刺激：用在市场和行业上，指拨一下让它活动起来		
W	inferior	adjective / noun	/ɪnˈfɪəriə/			拉丁语 inferior（更低的）← inferus（下面的）加比较级 -ior；与库中 ferre 一族无关，-fer- 在此不是承义成分，也不含 -terior 那套对照级构词	lower in rank, quality or importance than something else	两块布并排一比，右边那块摸着薄，纹路也糙，价钱只有一半	较差的/下级的/下属	This copy is inferior to the original.|He never treated his staff as inferiors.	standing lower when the two are compared – 两个一比，位置在下的那个	较差的：质量上比出来低的那一个|下级的：位次上比出来低的那一层|下属：作名词，指位次在下的那个人		
W	intercourse	noun	/ˈɪntəkɔːs/	curr	inter-（两者之间）+ course（currere 跑）→ 话与事在双方之间来回跑动	古法语 entrecours ← 晚期拉丁语 intercursus（在两者之间跑动）← intercurrere，由 inter-（之间）与 currere（跑）合成	communication or dealings between people, or physical sexual contact	两个村子之间那条路上，挑担的、送信的整天两头对着走	交往/往来/性交	Trade intercourse between the two ports grew.|The book avoids all mention of intercourse.	running to and fro between two sides – 在双方之间来回跑动	交往：人与人之间来回走动、来回说话|往来：书面些的说法，多指国与国、地与地之间|性交：两个身体之间最贴近的那种来回，英语里的专称		
W	interim	adjective / noun	/ˈɪntərɪm/			拉丁语 interim（在这中间、暂且），由 inter（在…之间）加副词尾 -im 构成；inter- 只是前缀、不承载词义，故本词不归入任何词根	intended to last only until something permanent is arranged	老校长走了，新的还没定，先由教务主任坐那把椅子三个月	临时的/过渡的/间歇	An interim manager will run the office.|In the interim, keep the old rules.	filling the gap between two settled states – 两个定局之间那段空当	临时的：只管这段空当，到期就换掉|过渡的：这段空当是从旧的走到新的那一程|间歇：作名词，指中间空出来的那一段时间		
W	interpret	verb	/ɪnˈtɜːprɪt/			古法语 enterpreter ← 拉丁语 interpretari（居间说合）← 拉丁语 interpres（站在两方中间的人），其后半来历无定论，与库中 pretium 一族不合并	to explain the meaning of something, or to translate what someone says	两人各说各的话，中间那个先听一句，转过头用另一种话说一遍	解释/理解/口译	Lawyers interpret this old rule in two ways.|She interpreted for the visiting delegation.	standing between and making the sense pass – 站在中间把意思递过去	解释：把不明白的说法讲成明白的|理解：同一句话，各人把它接成不同的意思|口译：站在两种语言之间当场转述		
W	interview	noun / verb	/ˈɪntəvjuː/	vid	inter-（彼此之间）+ view（videre 看）→ 两人隔桌相对而看，一问一答	中古法语 entrevue ← s'entrevoir（彼此相看），由 entre-（之间）与 voir（看）合成，voir 出自拉丁语 videre	a formal meeting where someone is asked questions, or to hold such a meeting	一张桌子两把椅子，对面的人一边问一边在纸上记，他坐直了答	面试/采访/面谈	She has an interview on Monday morning.|The reporter interviewed three of the workers.	two sitting face to face for questions – 两人相对而坐，一问一答	面试：为定用不用你而设的那一场对坐|采访：记者对坐着问，为的是把话写出去|面谈：不为选拔也不为发表，就是坐下来谈一次		
W	intricate	adjective	/ˈɪntrɪkət/			拉丁语 intricatus ← intricare（缠住、绕乱），由 in-（进入）与 tricae（缠人的琐事、乱麻）合成；库中未为 tricae 一支建根	having many small parts or details arranged in a complicated way	一小块木雕上镂着十几层花纹，绕来绕去分不清哪根接哪根	复杂的/错综的/精细的	The lock has an intricate inner mechanism.|She wove an intricate pattern of leaves.	so tangled that the parts are hard to follow – 绕得太密，一根根跟不下来	复杂的：部件多、绕得密，看不到头|错综的：几路线索互相穿插，分不出主次|精细的：这种绕法是手艺，密而不乱		
W	intrigue	noun / verb	/ɪnˈtriːɡ/			法语 intrigue ← 意大利语 intrigo ← intrigare ← 拉丁语 intricare（缠住、绕乱）；与 intricate 同出一源，库中未为这一支建根	a secret plan to do something bad, or to make someone very interested	三个人在走廊尽头低声排一件事，见人过来就散开，各自笑一下	阴谋/密谋/引起兴趣	The court was full of plots and intrigue.|His silence intrigued everyone at the table.	a tangle woven out of sight – 背地里绕出来的一团	阴谋：暗地里绕出来的那一套安排|密谋：作动词，几个人凑在一处绕这套安排|引起兴趣：绕得不明不白，反倒把人的心勾住		
W	intrinsic	adjective	/ɪnˈtrɪnsɪk/			古法语 intrinseque ← 晚期拉丁语 intrinsecus（在里面的），由 intra（在内）与 secus（沿着、随着）合成；承义的是 intra 这一半，库中 secare 与跟随那一族都不收它	belonging to the basic nature of something rather than added from outside	玉不上漆也温润，把它扔进河里捞出来，那份质地还在	固有的/内在的/本质的	Danger is intrinsic to this kind of work.|The stone has intrinsic value, not just style.	sitting inside from the start, not added on – 一开始就在里头，不是外加的	固有的：本来就带着，不是后来添的|内在的：位置在里头，从外面看不见|本质的：去掉外面那些，剩下的还是它		
W	helicopter	noun	/ˈhelɪkɒptə/			法语 hélicoptère（1861 年造词），由希腊语 helix（螺旋）与 pteron（翅膀）合成；库中未为这两支建根	an aircraft lifted by long blades that spin above it	头顶几片长叶子转成一个圆盘，机身原地离地，草被压得往四面倒	直升机	A helicopter landed on the hospital roof.|They reached the island by helicopter.	lifted by a spinning wing overhead – 靠头顶那片旋转的翼抬起来			
