rubber	由 rub（擦）＋ -er 构成；「橡胶」一义源自它能当擦子用，取代了早先的 caoutchouc	an elastic material that stretches and springs back	橡胶/橡皮	The tyres are made of hard rubber.|She erased the line with a rubber.	the stuff that rubs marks away and springs back – 能擦掉痕迹又弹回原形的材料	橡胶：有弹性的工业材料|橡皮：用来擦掉铅笔痕的小块			
rubbish	中古英语 robous（废料、碎砖），更早词源不明；或与盎格鲁诺曼语 rubous 有关	waste material to be thrown away, or nonsense	垃圾/废话	They put the rubbish out on Tuesday.|He dismissed the claim as rubbish.	what is thrown out as worthless – 当作无用而丢出去的东西	垃圾：丢弃的废弃物|废话：毫无价值的言论			
rumor	中古英语 rumour ← 古法语 rumeur ← 拉丁语 rūmor（众口相传）	a story passed between people without proof	谣言/传闻	A rumor spread through the office quickly.|Do not repeat that rumor.	common talk passed from mouth to mouth – 众口相传而未经证实的话	谣言：无根据且多为不实的传言|传闻：辗转听来的说法			
sacred	中古英语 sacred，为 sacren（使成圣）的过去分词；sacre ← 古法语 sacrer ← 拉丁语 sacrāre（奉为神圣）	connected with a god and treated with great respect	神圣的/宗教的	This grove is sacred to the villagers.|They sang sacred music that evening.	set apart and given over to a god – 分出来奉给神的	神圣的：不可侵犯、须敬重的|宗教的：与教门仪典有关的		/ˈseɪkrɪd/	
sacrifice	中古英语 sacrifice ← 古法语 sacrifice ← 拉丁语 sacrificium，由 sacrum（圣物）＋ facere（做）构成	something given up for a purpose, or to give it up	牺牲/祭品	She made real sacrifices for her family.|They sacrificed a lamb at dawn.	making something over to a higher end – 把东西交出去成就更高的目的	牺牲：为某目的而舍弃所重视的|祭品：献给神的那件东西			noun / verb
saddle	古英语 sadol ← 原始西日耳曼语 *sadul ← 原始日耳曼语 *sadulaz，更早或与 *sed-（坐）有关	a seat fastened on the back of a horse or bicycle	马鞍	He tightened the saddle before mounting.|The saddle needs new leather.	a seat strapped on for riding – 绑上去供人骑坐的座具				
sail	古英语 seġl ← 原始西日耳曼语 *segl ← 原始日耳曼语 *seglą	a large sheet of cloth that catches wind to move a boat	帆/航行	The wind filled the white sail.|They sailed south for three days.	cloth spread to catch the wind – 张开来受风的布	帆：船上受风的布篷|航行：靠船在水上行进			noun / verb
sailor	早期 sailer 的变体 ← 中古英语 sailer，由 sail ＋ -or 构成	a person who works on a ship	海员/船员	The sailor coiled the heavy rope.|Two sailors stayed aboard overnight.	one whose work is sailing – 以行船为业的人	海员：在海船上工作的人|船员：船上任职的成员			
saint	中古英语 saint ← 古法语 saint（并与古英语 sanct 合流）← 拉丁语 sānctus（受奉为圣的），为 sancīre（使神圣）的过去分词	a person recognized by a church as very holy	圣人/圣徒	The church is named after a saint.|Pilgrims prayed before the saint image.	one set apart as holy – 被分出来称为圣的人	圣人：德行极高受尊崇的人|圣徒：教会正式册封的圣者			
sake	古英语 sacu（讼争、事由）← 原始西日耳曼语 *saku ← 原始日耳曼语 *sakō（事端、指控）	the purpose or benefit for which something is done	缘故/利益	He agreed for the sake of peace.|Do it for your own sake.	the cause on whose account one acts – 据以行事的那个由头	缘故：做某事所据的理由|利益：所要顾及的好处			
salad	中古英语 salade ← 古法语 salade ← 北意大利语 salada ← 俗拉丁语 *salāta，源自拉丁语 sal（盐）；罗马时代的菜蔬以盐水或油醋调味	a cold dish of raw vegetables mixed together	色拉/凉拌菜	She made a salad with fresh leaves.|The salad came with warm bread.	greens dressed with salt and oil – 用盐与油醋拌过的生菜	色拉：生菜拌调味汁的冷盘|凉拌菜：不加热拌成的菜		/ˈsæləd/	
salary	中古英语 salarie ← 古法语 salaire ← 拉丁语 salārium（工钱），为形容词 salārius（与盐有关的）的中性形，源自 sal（盐）	a fixed amount of money paid regularly for work	薪水/工资	Her salary rose by five percent.|They pay the salary on the last day.	the regular payment once reckoned in salt – 定期支付的报酬，早先与盐相关	薪水：按月领取的固定报酬|工资：为劳动所得的报酬			
sale	古英语 sala（卖出）← 古诺尔斯语 sala ← 原始日耳曼语 *salō（交付）	the act of selling something, or a period of reduced prices	出售/减价	The sale of the house took months.|Winter coats are on sale now.	handing goods over for money – 把货交出去换钱	出售：把东西卖出去|减价：降价促销的时段			
salesman	由 sales ＋ man 构成	a man whose job is selling goods	售货员/推销员	The salesman explained each model carefully.|A salesman called about insurance.	the man who does the selling – 专管卖货的人	售货员：在店里卖货的人|推销员：上门或外出促销的人		/ˈseɪlzmən/	
salt	古英语 sealt ← 原始西日耳曼语 *salt ← 原始日耳曼语 *saltą ← 原始印欧语 *sḗh₂l	a white substance used to season and preserve food	盐	Add a little salt to the water.|Salt was once traded like money.	the white grain that seasons and keeps food – 用来调味并保存食物的白色颗粒				
same	中古英语 same ← 古诺尔斯语 samr 与古英语 same，同出原始日耳曼语 *samaz	not different from another thing or person	相同的/同一的	They arrived on the same train.|Both cups have the same shape.	not differing from the other – 与另一个没有分别	相同的：彼此之间没有差别|同一的：指的就是那一个			
sample	中古英语 saumple ← 古法语 essample（例子）← 拉丁语 exemplum	a small part taken to show what the whole is like	样品/抽样	They tested a sample from each batch.|The survey sampled two hundred households.	a small part standing for the whole – 取一小份代表整体	样品：取出供检验或展示的一件|抽样：从整体中抽取部分来考察			
sanction	中古法语 sanction ← 拉丁语 sānctiō（确立、制裁），源自 sancīre（使有效）	official permission, or a penalty imposed on a country	认可/制裁	The plan needs official sanction first.|Trade sanctions hurt both sides.	making something binding, whether by allowing or punishing – 使某事具有约束力，或准或罚	认可：正式许可使其有效|制裁：施加惩罚性措施			noun / verb
sand	古英语 sand ← 原始西日耳曼语 *samd ← 原始日耳曼语 *samdaz	tiny loose grains of worn rock found on beaches	沙子	Sand filled his shoes at the beach.|Waves smoothed the wet sand.	rock worn down into loose grains – 岩石磨成的松散颗粒				
sandwich	取自据传的发明者 Sandwich 伯爵之名	two slices of bread with a filling between them	三明治	He packed a sandwich for the trip.|She cut the sandwich in half.	a filling held between two slices – 夹在两片之间的一份吃食				
sane	借自拉丁语 sānus（健全的）	having a healthy mind, or showing good judgment	神志正常的/明智的	The doctor found him entirely sane.|That was the only sane choice.	sound in mind – 心智健全的	神志正常的：精神健全没有失常|明智的：判断稳妥合理			
sarcastic	由 sarcasm ＋ -astic 构成，或借自法语 sarcastique ← 晚期拉丁语 sarcasmus ← 希腊语 sarkasmos，源自 sarx（肉）	saying the opposite of what is meant in order to mock	讽刺的/尖刻的	His sarcastic reply annoyed everyone.|She made a sarcastic remark about it.	words that tear at someone under a smile – 笑着说出的、割人的话	讽刺的：反话相讥|尖刻的：言辞锋利伤人			
satellite	中古法语 satellite ← 拉丁语 satelles（侍从），更早或出伊特鲁里亚语	an object that moves around a planet, natural or man-made	卫星	The satellite circles the earth twice daily.|A satellite relays the signal.	an attendant body kept in orbit around another – 随行绕另一物运转的天体				
satire	中古法语 satire ← 拉丁语 satira，更早作 satura，出自 lanx satura（满盘杂陈）	writing that uses humour to expose faults	讽刺作品/讥讽	The play is a sharp satire.|His column relies on satire.	a mixed dish of mockery served up – 杂陈成盘的嘲弄	讽刺作品：以嘲弄揭露弊病的作品|讥讽：出言挖苦			
sauce	中古英语 sauce ← 古法语 sause ← 俗拉丁语 *salsa，为拉丁语 salsus（加了盐的）的阴性名词化，源自 sal（盐）	a thick liquid served with food to add flavour	酱汁/调味汁	Pour the sauce over the noodles.|This sauce contains no dairy.	a salted liquid poured over food – 淋在食物上的加味液体	酱汁：浓稠的佐餐液体|调味汁：用来加味的汁水			
