commute	verb	/kəˈmjuːt/	拉丁语 commutare：com-（彻底）+ mutare（改换、替掉）	to travel regularly between home and work, or to change one thing into another	早班车同一个座位坐了三年，票根攒了一抽屉，一段路换一段活	通勤/减刑/互换	He commutes to London every day.|Her sentence was commuted to five years.	swap one stretch for another – 把一整段换成另一整段	通勤：住的地方和干活的地方之间，每天两头对调|减刑：长的那一段换成短的一段|互换：一样东西整个换成另一样
conflict	noun / verb	/ˈkɒnflɪkt/	拉丁语 confligere：con-（相互）+ fligere（撞击、击打），过去分词 conflictus	a serious disagreement, or a state of being at odds	两股水在河口顶上，浪头互相拍出一道白线，谁也不肯让路	冲突/矛盾/抵触	The two accounts conflict with each other.|Armed conflict broke out near the border.	two things pushing head-on – 两样东西正面顶在一起	冲突：两边正面撞上，谁也不退|矛盾：两句话摆在一处就顶住了|抵触：新规和旧例撞上，事情办不通
connect	verb	/kəˈnekt/	拉丁语 conectere：con-（一起）+ nectere（系住、绑上）	to join two things so that they are linked	两根线头拧在一起，外面缠一圈胶布，灯泡跟着亮了	连接/接通/联想	Connect the printer to your laptop.|I never connected the two events.	tie two ends into one path – 把两个头系成一条通路	连接：两头系在一处，成一整条|接通：系上之后，电或话能过去了|联想：脑子里把两件事系上一条线
console	verb	/kənˈsəʊl/	拉丁语 consolari：con-（加强）+ solari（宽解、抚平）	to try to make someone feel less sad	她肩膀一抽一抽，旁边的手一直在她背上慢慢拍	安慰/慰藉	He tried to console the crying child.|Nothing could console her that night.	press the ache down with warmth – 用温和的动作把难受压下去	安慰：话和手一起递过去，让人缓一缓|慰藉：心里那点空落被填上一些
contrary	adjective / noun	/ˈkɒntrəri/	拉丁语 contrarius ← contra（对着、迎面逆着）	completely different or opposite in nature	两只箭头画在同一张纸上，尖对着尖，中间挤出一道缝	相反的/对立的/反面	His view is contrary to mine.|On the contrary, I enjoyed it.	facing the other way – 脸朝着正好倒过来的那边	相反的：方向正好倒过来|对立的：两边站定，各朝一头|反面：拿来跟正面对着看的那一头
contrive	verb	/kənˈtraɪv/	古法语 controver（凭心思找出、编出来），再往上的拉丁语来源有争议	to manage to do something by clever planning, or to invent something artificial	他用铁丝和一截胶管，在厨房台面上拼出一个能出水的小玩意	设法做到/谋划/编造	She contrived to open the lock.|He contrived an excuse on the spot.	put something together out of very little – 手上材料不够，硬拼出一个能用的	设法做到：条件不够，也拼出一条路|谋划：先在心里把步骤拼好|编造：拿现成的碎料拼出一个说法
cool	adjective / verb	/kuːl/	古英语 cōl ← 原始日耳曼语 *kōlaz（不热的）	fairly cold, or calm and unexcited	井水刚提上来，手贴在桶壁上，一层水汽顺着指头往下走	凉的/冷静的/使变凉	The evening air felt cool.|Keep cool and say nothing.	heat gone out of it – 里头那股热退掉了	凉的：热气退了，手一贴就舒服|冷静的：脑子里那股热也退了，说话不冲|使变凉：让热气一点点散出去
cope	verb	/kəʊp/	古法语 couper（击打）← 晚期拉丁语 colpus ← 希腊语 kolaphos（一拳）	to deal successfully with a difficult situation	水管爆了，他一手按住喷口，一手摸出扳手，地上水还在涨	应付/对付/承受得住	She copes well under pressure.|I cannot cope with this noise.	take the blow and stay standing – 挨住打过来的那一下，人还站着	应付：事情打过来，先接下来再处理|对付：正面接住难缠的那一头|承受得住：一下下砸下来，人没塌
copy	noun / verb	/ˈkɒpi/	拉丁语 copia（充裕、大量）→ 古法语 copie（多出来的那一份）	something made to look the same as another thing	印出来的第二张纸，字迹、折痕、连墨点都跟第一张对得上	副本/复制品/抄写/模仿	Please make a copy of this page.|Children copy what adults do.	one more that matches the first – 再多出一份，跟原来那份对得上	副本：正本之外多留的那一份|复制品：外形跟原物对得上的东西|抄写：照着一笔一笔再写一遍|模仿：照着别人的样子再做一遍
core	noun	/kɔː/	词源不明：中古英语 core（果实中间那截硬芯），各家说法不一，无定论	the central and most important part of something	苹果啃到只剩一条细硬的柄和几粒黑籽，扔进纸篓咚一声	核心/果心/中心部分	This is the core of the problem.|He threw the apple core away.	the hard middle left when the rest is gone – 别的都吃没了，中间那截还在	核心：一件事最要紧、去不掉的那一块|果心：果肉吃完剩下的中间那条|中心部分：整体最里头那一层
corn	noun	/kɔːn/	古英语 corn（谷粒）← 原始日耳曼语 *kurnam（磨小了的颗粒）	a cereal plant or its edible grain	手心摊开一把硬粒，牙咬下去咯一声，磨盘上淌下白粉	谷物/玉米/谷粒	The field was full of ripe corn.|We ate corn on the cob.	hard little grain off a field crop – 田里长出来的硬小颗粒	谷物：田里成片种、收回来是硬粒的那类|玉米：北美说的那种大颗粒作物|谷粒：一颗一颗单看的那个硬东西
corner	noun / verb	/ˈkɔːnə/	古法语 corniere（角、突出处）← 拉丁语 cornu（兽角）	the point where two lines or walls meet	两面墙夹出的那道竖线，地上落了一层灰，扫帚伸不进去	角落/街角/困住	The cat slept in the corner.|Turn left at the corner.	where two edges run into each other – 两条边撞到一起的那个点	角落：两面墙夹住、扫不到的那块地方|街角：两条路撞在一起的那个点|困住：把人逼到两边都是墙的地方
corrode	verb	/kəˈrəʊd/	拉丁语 corrodere：cor-（彻底）+ rodere（啃、咬）	to destroy metal or stone slowly by chemical action	铁栏杆下半截起了红褐色的皮，指甲一刮掉下一层渣	腐蚀/侵蚀/逐渐损害	Salt water corrodes metal quickly.|Doubt slowly corroded their trust.	eaten away a bite at a time – 一小口一小口被啃掉	腐蚀：金属表面被一层层啃薄|侵蚀：水和风把石头啃出坑|逐渐损害：信任被一点点啃空
cosmic	adjective	/ˈkɒzmɪk/	希腊语 kosmos（秩序井然的天地）→ kosmikos（属于那整片天地的）	relating to the universe, or extremely large in scale	夜里躺在草地上，头顶那片黑一直铺到看不见边，人小得像粒沙	宇宙的/无限大的	Cosmic rays hit the upper atmosphere.|The scale of it feels cosmic.	on the scale of the whole sky – 尺度大到跟整片天一样	宇宙的：属于头顶那整片黑的|无限大的：拿来说尺度大得没边
cosy	adjective	/ˈkəʊzi/	词源不明：十八世纪苏格兰英语 colsie，可能来自斯堪的纳维亚语	warm, comfortable and sheltered	外面下着雨，她缩在毯子里，脚边一杯热水冒着气	舒适温暖的/亲密的	The little room felt very cosy.|They had a cosy chat by the fire.	wrapped in warmth with the cold shut out – 裹住暖气，把冷挡在外头	舒适温暖的：地方小而暖，人待着不想动|亲密的：几个人围得近，说话不用抬声
cottage	noun	/ˈkɒtɪdʒ/	古英语 cot（小房）+ 古法语后缀 -age，合成中古英语 cotage	a small simple house in the country	田边一间矮房，石墙上爬着藤，烟囱里冒出一线烟	小屋/村舍	They rented a cottage by the sea.|An old cottage stood at the lane end.	one small dwelling out in the fields – 田野里孤零零一间矮房	小屋：屋子小、结构简单的那种住处|村舍：乡下田边住人的那种矮房
cotton	noun	/ˈkɒtn/	阿拉伯语 qutn（棉）经古法语 coton 入英语	soft white fibre from a plant, or cloth made from it	一团白絮从裂开的壳里鼓出来，一扯就带出细长的丝	棉花/棉布/棉线	This shirt is made of cotton.|Cotton grows well in hot places.	white fluff off a pod, spun into cloth – 壳里那团白絮，纺成料子	棉花：壳里鼓出来的那团白絮|棉布：白絮纺线织成的料子|棉线：把白絮搓出来的那根细丝
cough	noun / verb	/kɒf/	中古英语 coughen（拟声）← 古英语 cohhetan（喉里发响）	to push air out of the throat with a sharp sound	半夜隔墙传来一阵一阵的闷响，喉咙里像卡着什么	咳嗽/咳声	He coughed all through the night.|She has a bad cough today.	air shoved out of the throat in a bark – 气从喉咙里猛地顶出来	咳嗽：气一下下从喉咙顶出来的动作|咳声：那个动作发出来的闷响
country	noun	/ˈkʌntri/	古法语 contree ← 晚期拉丁语 contrata（铺展在对面的那片地）← contra（对面）	a nation with its own government, or land away from towns	车窗外的房子越来越少，绿地一片连一片，铺到看不见边界	国家/乡下/地区	She has travelled to many countries.|We spent the weekend in the country.	the whole stretch of land spread before you – 眼前铺开的一整片地	国家：一片地连人带政府算作一整块|乡下：那片地上没有城的部分|地区：说某一片地时的笼统说法
county	noun	/ˈkaʊnti/	古法语 conté（伯爵的辖地）← 拉丁语 comitatus ← comes（随行者、伯爵）	an administrative division of a country or state	地图上一块被红线圈住的地，里面几个镇名，线外是另一块	郡/县/行政区	He grew up in a rural county.|The county council meets monthly.	one bounded patch cut out of a land – 大片地上划出来的一块	郡：英国按这条线划出的那一块|县：美国州以下同样划出的一块|行政区：泛指按线划开、自己有一套管事班子的地块
cousin	noun	/ˈkʌzn/	古法语 cosin ← 拉丁语 consobrinus：com-（同）+ sobrinus（姐妹的孩子）	a child of your uncle or aunt	过年桌上坐着个跟你差不多高的孩子，姓不一样，外婆是同一个	表亲/堂亲/远亲	My cousin lives in Manchester.|They are distant cousins on my side.	same grandparents, different parents – 祖辈是同一个，父母不是同一个	表亲：母亲那边兄弟姐妹的孩子|堂亲：父亲那边兄弟的孩子|远亲：往上追几代才碰到同一个祖辈的人
cow	noun	/kaʊ/	古英语 cū ← 原始日耳曼语 *kōuz（母的大牲畜）	a fully grown female animal kept for milk	棚里那头黑白大牲口低头嚼草，尾巴甩苍蝇，桶里刚挤的还温着	母牛/奶牛	The cows came in for milking.|A cow was grazing by the fence.	the big female beast that gives milk – 出奶的那头大母畜	母牛：牛里的雌性那一头|奶牛：专为出奶养着的那种
crab	noun	/kræb/	古英语 crabba ← 原始日耳曼语 *krab-（抓挠、横着挪）	a sea creature with a flat shell and pincers	退潮的石缝里横着挪出个扁壳东西，两只钳子举得比身子高	蟹/螃蟹	We caught a crab in the rock pool.|She ordered crab for dinner.	flat-shelled sideways walker with pincers – 扁壳、横着走、带两把钳子	蟹：那类扁壳带钳的水生动物|螃蟹：日常说法，指的是同一样东西
crack	noun / verb	/kræk/	古英语 cracian（发出爆响）← 原始日耳曼语 *krakojan（拟声）	to break with a sharp sound, or a narrow line of breakage	杯底一声脆响，一道细线从中间歪着爬到杯口	裂缝/爆裂声/使破裂	The ice cracked under his boots.|There is a crack in this cup.	a sharp snap and the line it leaves – 脆响一声，留下一条细线	裂缝：那一声之后留在物体上的细线|爆裂声：断开瞬间发出的那一下脆响|使破裂：让东西发出那一声并留下线
cradle	noun	/ˈkreɪdl/	古英语 cradol ← 原始日耳曼语 *kradulaz（编成的小筐）	a small bed for a baby that can rock	木架上那只带弧底的小筐，手一推就左右晃，里面裹着一团布	摇篮/发源地/托架	The baby slept in a wooden cradle.|Greece was the cradle of democracy.	a rocking basket holding something new – 晃着的小筐，托住刚开始的东西	摇篮：给婴儿睡、能晃的那只小筐|发源地：某样东西最早被托着长起来的地方|托架：托住器物、形状像那只筐的架子
craft	noun	/krɑːft/	古英语 cræft（力气、本事）← 原始日耳曼语 *kraftaz	skill in making things by hand, or a small boat	老人手上有一层厚茧，刨子推过去，木花卷成一条细带	手艺/工艺/小船	Wood carving is a difficult craft.|A small craft crossed the bay.	what practised hands can make – 练出来的手上功夫，连它做出的东西	手艺：手上练出来、别人学不快的本事|工艺：这门本事做出来的一整套活|小船：靠手工造出来的小型水上工具
crane	noun / verb	/kreɪn/	古英语 cran ← 原始日耳曼语 *kranō（长脖子的水鸟）	a tall machine for lifting heavy things, or a long-necked bird	工地上那根铁臂探得比楼高，钢索垂下来吊住一块预制板	起重机/鹤/伸长脖子	A crane lifted the beam into place.|He craned his neck to see.	a long neck reaching out over things – 一条长脖子探过去	起重机：那根长臂探出去吊东西的机器|鹤：脖子和腿都特别长的那种水鸟|伸长脖子：人把脖子探出去看
crash	noun / verb	/kræʃ/	中古英语 craschen（拟声，重物撞裂时的响声）	to hit something violently with a loud noise	路口一声闷雷似的响，玻璃碎在地上，前盖翘起来还冒着白烟	碰撞/坠毁/巨响/崩溃	Two cars crashed at the junction.|The plate fell with a crash.	violent impact and the noise it makes – 猛撞一下，连带那一声响	碰撞：两个硬东西高速撞在一起|坠毁：飞行的东西撞上地面散架|巨响：撞那一下发出来的声音|崩溃：系统或行情像撞上去一样一下停住
crawl	verb	/krɔːl/	中古英语 craulen ← 古诺尔斯语 krafla（用手脚抓着挪）	to move forward on hands and knees or very slowly	婴儿手掌按着地板一寸寸往前挪，膝盖磨得发红	爬行/缓慢移动	The baby crawled across the floor.|Traffic crawled through the tunnel.	hauling yourself along close to the ground – 贴着地面一点点把自己拖着走	爬行：手脚都着地往前挪|缓慢移动：车流之类挪得跟贴地一样慢
crazy	adjective	/ˈkreɪzi/	源自 craze（中古英语 crasen 打碎、使裂），大概来自斯堪的纳维亚语 krasa（碎裂）	mentally unbalanced, or extremely foolish and wild	他把家具全搬到院子里，说要让房子透气，邻居在门口看着	发疯的/荒唐的/狂热的	That plan sounds completely crazy.|He is crazy about old cars.	something inside has cracked – 里头有东西裂开了	发疯的：脑子里那层结构裂了|荒唐的：主意像裂开的东西，接不上道理|狂热的：喜欢到把常理裂开也不管
cream	noun	/kriːm/	古法语 creme（乳脂），由晚期拉丁语 cramum 与 chrisma（涂敷之物）两支混成	the thick fatty part that rises on milk	静放一夜的奶桶，表面浮起一层黄白的厚膜，勺子一挑成团	奶油/乳脂/膏状物/精华	She poured cream over the fruit.|Rub this cream into your hands.	the rich layer that floats to the top – 浮在最上面那层最肥的	奶油：浮起来那层打发后用的东西|乳脂：奶里最肥的那一部分|膏状物：稠度像那层厚膜的涂抹物|精华：一群里浮到最上头的那部分
creep	verb	/kriːp/	古英语 crēopan ← 原始日耳曼语 *kreupan（伏低着挪动）	to move slowly and quietly with the body low	他弓着背贴墙走，脚底不敢落实，木地板还是响了一声	悄悄移动/蔓延/爬	He crept upstairs without a sound.|Ivy crept along the old wall.	low, slow, and not wanting to be noticed – 低着、慢着、不想被发觉	悄悄移动：压着声音一点点靠近|蔓延：藤或雾贴着面慢慢铺过去|爬：身体贴低了往前挪
cricket	noun	/ˈkrɪkɪt/	昆虫义来自古法语 criquet（拟声，指吱吱作响的小虫）；球类运动义词源不明	a small jumping insect that chirps, or an outdoor bat-and-ball game	夏夜草里一声接一声干脆的摩擦响，远处球场上木头相击也是这种脆响	蟋蟀/板球	A cricket chirped under the step.|They played cricket all afternoon.	a small dry clicking sound – 一种又小又干脆的响	蟋蟀：草里发出那种短摩擦响的小虫|板球：英式户外用木棒击球的运动，击中时也是一声干脆的响
