trigger	英语原作 tricker，借自荷兰语 trekker（拉手、拉绳）← trekken（拉、拖）	the lever you pull to fire a gun, or the thing that sets something off	扳机/触发	He kept his finger off the trigger.|Dust can trigger an attack of asthma.	the small pull that releases a much bigger action – 轻轻一拉，放出一个大得多的动作	扳机：枪上供手指扣动的那个小杆|触发：一件小事引出后面一连串反应			noun / verb
trim	中古英语 trimen ← 古英语 trymman（使坚固）← 原始日耳曼语 *trumjaną（加固）← *trumaz（结实的）	to cut small amounts off to make something neat	修剪/削减/齐整的	He trimmed the hedge on Sunday.|They trimmed the budget by a tenth.	cutting off just the excess so the shape comes out even – 只剪掉多出来那点，让形状齐整	修剪：剪去多余的枝叶或头发|削减：把预算或人数减掉一部分|齐整的：经过这样处理后的那种样子			noun / verb
trip	中古英语 trippen（轻快踏步、跳跃），或 ← 古法语 triper（跳跃、踢），或 ← 中古荷兰语 trippen（轻踏、绊）；与 trap、tramp 同支	a short journey, or to catch the foot and stumble	短途出行/绊倒/失足	They took a trip to the coast.|She tripped over the doorstep.	a light quick movement of the feet, and the short journey it makes – 脚步轻快的一下，以及由此走成的短程	短途出行：不远的一趟往来|绊倒：脚被挂住而失去平衡|失足：踏错一步这个动作			noun / verb
triumph	中古英语借自古法语 triomphe ← 拉丁语 triumphus（凯旋游行）← 希腊语 thriambos	a great victory, or the joy that comes with it	胜利/凯旋	The win was a personal triumph.|They returned home in triumph.	a victory large enough to be paraded – 大到值得游街庆祝的那种胜利	胜利：赢下来这件事|凯旋：得胜归来时那种荣耀场面			
trolley	英语 trolley 1823 年始见，本义「小车」，出自方言（萨福克），或由 troll（滚动）＋ 指小后缀 -ey 构成	a small vehicle on wheels for carrying things	手推车/餐车	She pushed a trolley round the aisles.|The tea trolley came at eleven.	a small wheeled frame pushed along to carry things – 推着走的带轮小架，用来载物	手推车：超市或车站里推着装货的那种|餐车：推着送茶点的那种小车		/ˈtrɒli/	
troop	英语 troop 1545 年始见，借自法语 troupe ← 中古法语 trope ← 古法语 trupe，更早词源不明；与德语 Dorf（村）或同源	a group of soldiers, or any organized group	部队/一队人	Troops moved in at dawn.|A troop of scouts camped nearby.	a body of people moving and acting as one – 成群一起行动的一批人	部队：成建制的士兵|一队人：泛指结伴同行的一群			
tropic	源自晚期拉丁语 tropicus（与至点有关的）← 希腊语 tropikos（转折的）← trope（转、至点）	either of the two lines of latitude marking where the sun turns back	回归线/热带	The ship crossed the tropic of Cancer.|Rainfall is heavy in the tropics.	the latitude where the overhead sun turns back – 太阳直射到此便折回的那条纬线	回归线：南北各一条的那两条纬线|热带：这两条线之间的地带			
tropical	由 tropic ＋ -al 构成；tropic 一支 ← 希腊语 tropikos（转折的）← trope（转）	belonging to the hot wet region near the equator	热带的/湿热的	Tropical storms hit the coast each year.|The plant needs a tropical climate.	of the hot damp belt where the sun stands overhead – 属于日光直射、又热又湿那一带的	热带的：位于或来自那一地带|湿热的：形容那种又潮又热的气候			
trouble	中古英语 troublen ← 古法语 troubler ← 通俗拉丁语 *turbulare ← 拉丁语 turbula（小骚乱），是 turba（骚动、人群）的指小形	difficulty or a problem, or to cause worry	麻烦/毛病/费心	The engine gave us trouble all week.|Sorry to trouble you so late.	something that stirs up what was running smoothly – 把本来顺当的事搅乱的那件东西	麻烦：难办、费事的情况|毛病：机器或身体出的那个问题|费心：劳烦对方为自己出力			noun / verb
troublesome	由 trouble ＋ 形容词后缀 -some 构成；trouble 一支 ← 古法语 troubler ← 拉丁语 turba（骚动）	causing difficulty over and over	麻烦的/难对付的	The leak proved troublesome all winter.|He asked a troublesome question.	keeping on causing difficulty rather than settling – 一直添乱，不肯了结	麻烦的：反复出问题、费事|难对付的：不易处置，让人头疼			
