W	toe	noun	/ˈtoe/			英语词条 toe，现代词义按整体记	a thing or action related to toe	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	toe	The toe changed the situation.|Researchers discussed the toe carefully.	a clear scene connected with toe – 与该词相连的清晰场景	toe：从核心场景引出的常用义		
W	together	noun	/ˈtogether/			英语词条 together，现代词义按整体记	a thing or action related to together	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	together	The together changed the situation.|Researchers discussed the together carefully.	a clear scene connected with together – 与该词相连的清晰场景	together：从核心场景引出的常用义		
W	toilet	noun	/ˈtoilet/			英语词条 toilet，现代词义按整体记	a thing or action related to toilet	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	toilet	The toilet changed the situation.|Researchers discussed the toilet carefully.	a clear scene connected with toilet – 与该词相连的清晰场景	toilet：从核心场景引出的常用义		
W	token	noun	/ˈtoken/			英语词条 token，现代词义按整体记	a thing or action related to token	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	token	The token changed the situation.|Researchers discussed the token carefully.	a clear scene connected with token – 与该词相连的清晰场景	token：从核心场景引出的常用义		
W	toll	noun	/ˈtoll/			英语词条 toll，现代词义按整体记	a thing or action related to toll	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	toll	The toll changed the situation.|Researchers discussed the toll carefully.	a clear scene connected with toll – 与该词相连的清晰场景	toll：从核心场景引出的常用义		
W	tomato	noun	/ˈtomato/			英语词条 tomato，现代词义按整体记	a thing or action related to tomato	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	tomato	The tomato changed the situation.|Researchers discussed the tomato carefully.	a clear scene connected with tomato – 与该词相连的清晰场景	tomato：从核心场景引出的常用义		
W	tomb	noun	/ˈtomb/			英语词条 tomb，现代词义按整体记	a thing or action related to tomb	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	tomb	The tomb changed the situation.|Researchers discussed the tomb carefully.	a clear scene connected with tomb – 与该词相连的清晰场景	tomb：从核心场景引出的常用义		
W	tomorrow	noun	/ˈtomorrow/			英语词条 tomorrow，现代词义按整体记	a thing or action related to tomorrow	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	tomorrow	The tomorrow changed the situation.|Researchers discussed the tomorrow carefully.	a clear scene connected with tomorrow – 与该词相连的清晰场景	tomorrow：从核心场景引出的常用义		
W	ton	noun	/ˈton/			英语词条 ton，现代词义按整体记	a thing or action related to ton	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	ton	The ton changed the situation.|Researchers discussed the ton carefully.	a clear scene connected with ton – 与该词相连的清晰场景	ton：从核心场景引出的常用义		
W	tone	noun	/ˈtone/			英语词条 tone，现代词义按整体记	a thing or action related to tone	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	tone	The tone changed the situation.|Researchers discussed the tone carefully.	a clear scene connected with tone – 与该词相连的清晰场景	tone：从核心场景引出的常用义		
