fearful	adjective	/ˈfɪəfʊl/	古英语 fǣr（突然的危险、灾祸）+ -ful ← 原始日耳曼语 *fēraz	feeling or causing worry that something bad will happen	她推门前手停在把手上，耳朵贴着门缝听了很久	害怕的/担心的/可怕的	She was fearful of losing her job.|The storm made a fearful noise.	full of what makes one shrink back – 心里装满了让人往后退的东西	害怕的：身子先往后缩，不敢往前|担心的：坏事还没来，心里已经悬着|可怕的：这东西本身就让人往后退
feast	noun / verb	/fiːst/	古法语 feste ← 拉丁语 festa（节庆的日子）	a large meal for many people, or to eat and enjoy freely	整只烤羊端上长桌，盘子挨着盘子摆到桌尾，碗都碰在一起	盛宴/宴请/尽情享受	The village held a feast after the harvest.|They feasted on roast lamb and wine.	a table loaded far past one meal – 一桌远超一顿饭的分量	盛宴：菜多到摆不下，一顿吃不完|宴请：把人叫来，专门摆这么一桌|尽情享受：像在这桌前一样，不给自己设限
feather	noun	/ˈfeðə/	古英语 feþer ← 原始日耳曼语 *feþrō（飞行用的翼片）	one of the light flat growths covering a bird's body	一根中空的细杆两边散开细丝，放在秤上指针不动	羽毛	A white feather floated down from the nest.|She wore a hat with a long feather.	a flat light vane grown for the air – 为了空气长出来的扁薄薄片
federal	adjective	/ˈfedərəl/	拉丁语 foedus（属格 foederis：盟约、结盟的约定）	relating to a system where states unite under one central government	十三张桌子各自签了字，纸叠成一沓交到中间那张桌上保管	联邦的/联邦制的/中央政府的	The federal government raised the tax.|Federal law here overrides any state rule.	states bound by one signed pact – 几方按一纸约定绑在一起	联邦的：几个地方按约定合成一个整体|联邦制的：这种把权分给中央和地方的安排|中央政府的：那沓约定交上去的那一层
fee	noun	/fiː/	古英语 feoh（牲畜、财物、钱）← 原始日耳曼语 *fehu（牛，牲畜即财产）	an amount of money paid for a service or right	窗口里递出一张盖章的单子，手同时把几张钞票推进去	费用/手续费/报酬	The entrance fee is ten pounds.|He paid a small fee for the licence.	money handed over to get a thing done – 为办成一件事递过去的钱	费用：为换一项服务交出去的那笔钱|手续费：办某道手续时被抽走的一小份|报酬：请人做事后按约给他的那份
feeble	adjective	/ˈfiːbl/	古法语 feble ← 拉丁语 flebilis（值得一哭的、可悲的）← flere（哭）	lacking strength, force or effect	老人两手抓着杯子还是端不平，水一路洒到袖口	虚弱的/无力的/微弱的	The old man's voice was feeble.|He made a feeble attempt to stand.	too little strength left to hold up – 剩下的力气托不住东西	虚弱的：身上没劲，举个杯子都费事|无力的：动作做了，却起不了作用|微弱的：光或声音小到几乎抓不住
feed	verb / noun	/fiːd/	古英语 fēdan（给食物）← 原始日耳曼语 *fōdjan	to give food to a person or animal, or to supply something steadily	她把碎菜叶撒进栏里，一群鸡低头抢着啄	喂养/供给/饲料	She feeds the chickens every morning.|This pipe feeds water to the tank.	putting in what keeps a thing going – 不断送进维持它运转的东西	喂养：把吃的送到嘴边，让它活下去|供给：像送食那样，把料源源送进机器|饲料：专门用来送进嘴里的那批东西
feedback	noun	/ˈfiːdbæk/	由 feed（送入）与 back（回来）复合，20 世纪初电学术语，指输出绕回输入端	information about how well something works, returned to its source	话筒离音箱太近，音响里立刻窜出一声尖啸，越叫越响	反馈/反馈意见	The teacher gave us useful feedback on our essays.|Move the microphone to stop the feedback.	output sent back to where it started – 出来的东西又绕回起点	反馈：结果转回去，让源头知道情况|反馈意见：别人把对你做法的看法送回来
feel	verb	/fiːl/	古英语 fēlan（触知、感知）← 原始日耳曼语 *fōljan	to know something through touch or through what happens in the body	手掌贴在杯壁上不动，能数出温度一点点退下去	感觉/摸/认为	I felt something crawling on my arm.|She feels tired after the long walk.	knowing a thing by what the body reports – 靠身上传回的消息知道一件事	感觉：身上先接到消息，再往脑子里报|摸：伸手去碰，让手替你确认|认为：像身上传回消息那样，心里自己冒出一个判断
feeling	noun	/ˈfiːlɪŋ/	由 feel（感知）加 -ing 构成，古英语 fēlan ← 原始日耳曼语 *fōljan	something a person experiences in the body or in the mind	电话挂断后她坐着没动，胸口那阵发紧半小时才散	感情/感觉/看法	He hid his feelings from everyone.|I had a feeling that she would come.	what the body or heart registers inside – 身体或心里接住的那一下	感情：接住之后一直存着，存很久的那份|感觉：当下接住的那一下，还没成想法|看法：那一下沉下来，变成心里的判断
