boil	verb / noun	/bɔɪl/	拉丁语 bullire（冒泡、翻滚）经古法语 boillir 入英语	to heat a liquid until it bubbles and turns to steam	锅底先冒起一串小泡，接着整锅水翻起来，白汽顶得锅盖咔咔响	沸腾/煮/烧开	The water is starting to boil.|She boiled two eggs for breakfast.	liquid heated until it churns and turns to steam – 液体被加热到自己翻起来、变成汽	沸腾：水面整个翻起来那一下|煮：把东西丢进翻起来的水里弄熟|烧开：一直加热到水开始翻
breed	verb / noun	/briːd/	古英语 brēdan（孵、养育）← 原始日耳曼语 *brōdjan（用热气孵）	to keep animals so that they produce young, or a particular kind of animal	兔笼里上个月只有两只，这月角落又挤着一窝毛团，耳朵形状都一样	繁殖/饲养/品种	They breed horses on that farm.|This breed of dog rarely barks.	animals kept so more of the same kind keep coming – 养着一群，同样的又不断出来	繁殖：同样的一窝接一窝地出来|饲养：人把它们圈住养着让它们下崽|品种：出来的都长一个样，就成了一类
breeze	noun	/briːz/	古西班牙语 briza（东北风），更早词源不明	a light gentle wind	窗帘下摆鼓起又落回去，桌上纸角翻了一下，后脖颈一阵凉	微风/轻风	A cool breeze came off the sea.|The breeze lifted her hair.	air moving just enough to stir cloth and skin – 空气动那么一点，够撩起布和皮肤	微风：吹得动纸角吹不动树干的那种流动|轻风：力道轻到只在皮肤上留一下凉
bribe	noun / verb	/braɪb/	古法语 bribe（讨来的一块面包），更早词源不明	money or a gift given secretly to make someone act in your favour	桌下一只手把厚信封推过去，对面的人不看里头，直接压进抽屉	贿赂/行贿/贿金	He tried to bribe the inspector.|They took a bribe to stay quiet.	money slid across in secret to buy someone's decision – 私下递过去一笔钱，买对方的决定	贿赂：私下递钱换对方松手|行贿：把钱递出去那个动作|贿金：递过去的那笔钱本身
brick	noun	/brɪk/	中古荷兰语 bricke（掰下来的一块），与日耳曼语 *brekan（打断）相关	a hard block of baked clay used for building walls	一块烧硬的红土，四角方正，垒起来一层压一层，掌心托着压手	砖/砖块/砌砖	The wall is made of red brick.|He laid bricks all afternoon.	a baked block of clay stacked to make a wall – 烧硬的方土块，一层压一层垒成墙	砖：烧硬的那一小方块土|砖块：一块块数得清的那种方料|砌砖：把它们一层层垒上去
bride	noun	/braɪd/	古英语 brȳd（新嫁的女子）← 原始日耳曼语 *brūdiz	a woman on her wedding day	白裙拖在地上，手里一束花，父亲挽着她一步步走向前排等着的人	新娘/新妇	The bride wore her mother's dress.|He kissed the bride at the altar.	the woman being handed over on the wedding day – 婚礼那天被交到对方手里的那个女子	新娘：婚礼上穿白裙被交出去的那个女子|新妇：刚成婚不久、还带着婚礼身份的女子
bridge	noun / verb	/brɪdʒ/	古英语 brycg ← 原始日耳曼语 *brugjō（横木、栈道）	a structure built over a river or road so people can cross	河两岸各站一群人，中间一道石拱把水面横跨过去，脚踩上去下面是空的	桥/桥梁/弥合	We walked across the old stone bridge.|New talks may bridge the two sides.	something laid across a gap so you can get over – 横搭在断口上，让人能过去	桥/桥梁：横搭在水上或路上的那道东西|弥合：在两边的空当上搭出能通过的连接
brief	adjective / noun / verb	/briːf/	拉丁语 brevis（短的）经古法语 bref 入英语	lasting only a short time, or to give someone the key facts	他站起来说了三句话就坐下，会议室里有人还没翻开本子	简短的/短暂的/简要介绍	His visit was very brief.|She briefed the team on the changes.	over almost as soon as it starts – 刚开始就已经结束	简短的：话只占几句，不铺开|短暂的：事情占的时间极少|简要介绍：只把要紧那几句交给对方
bright	adjective	/braɪt/	古英语 beorht（明亮的）← 原始日耳曼语 *berhtaz（发光）	giving out or reflecting a lot of light, or quick to learn	拉开窗帘那一下，屋里白得晃眼，眯着眼才看清桌上那块红布	明亮的/鲜艳的/聪明的	The kitchen is bright in the morning.|She is a bright student.	throwing off so much light it stands out – 光多到扎眼，一下就跳出来	明亮的：光足到要眯眼|鲜艳的：颜色跳得像自己在发光|聪明的：脑子转得快，像人堆里那个发亮的
brim	noun / verb	/brɪm/	中古英语 brimme（沿口）← 原始日耳曼语 *brem-（边、沿）	the top edge of a cup, or the flat part sticking out round a hat	茶倒到杯口那道圈上，水面微微鼓着不肯下去，再一滴就要漫下来	边缘/帽檐/满到边	He filled the glass to the brim.|Rain dripped from the brim of his hat.	the top rim where a thing stops and would spill – 到了这道圈就是尽头，再多就漫出去	边缘：容器或物体到头那道圈|帽檐：帽子四周伸出去那一圈|满到边：内容涨到那道圈上，快漫过去
