W	perplex	noun	/ˈperplex/			英语词条 perplex，现代词义按整体记	a thing or action related to perplex	木桌上摆着一件物品，旁边留着一条空白路径，窗光从左侧照来	使困惑	The perplex changed the situation.|Researchers discussed the perplex carefully.	a clear scene connected with perplex – 与该词相连的清晰场景	使困惑：从核心场景引出的常用义		
W	persevere	verb	/ˈpersevere/			英语词条 persevere，现代词义按整体记	a thing or action related to persevere	木桌上摆着一件物品，旁边留着一条空白路径，窗光从左侧照来	坚持	The persevere changed the situation.|Researchers discussed the persevere carefully.	a clear scene connected with persevere – 与该词相连的清晰场景	坚持：从核心场景引出的常用义		
W	persuade	verb	/ˈpersuade/			英语词条 persuade，现代词义按整体记	a thing or action related to persuade	木桌上摆着一件物品，旁边留着一条空白路径，窗光从左侧照来	说服	The persuade changed the situation.|Researchers discussed the persuade carefully.	a clear scene connected with persuade – 与该词相连的清晰场景	说服：从核心场景引出的常用义		persuade sb to do sth —— 说服某人做某事
W	persuasion	noun	/ˈpersuasion/			英语词条 persuasion，现代词义按整体记	a thing or action related to persuasion	木桌上摆着一件物品，旁边留着一条空白路径，窗光从左侧照来	说服	The persuasion changed the situation.|Researchers discussed the persuasion carefully.	a clear scene connected with persuasion – 与该词相连的清晰场景	说服：从核心场景引出的常用义		by persuasion —— 通过劝说
W	pessimistic	adjective	/ˈpessimistic/			英语词条 pessimistic，现代词义按整体记	a thing or action related to pessimistic	木桌上摆着一件物品，旁边留着一条空白路径，窗光从左侧照来	悲观的	The pessimistic changed the situation.|Researchers discussed the pessimistic carefully.	a clear scene connected with pessimistic – 与该词相连的清晰场景	悲观的：从核心场景引出的常用义		
W	petrol	noun	/ˈpetrol/			英语词条 petrol，现代词义按整体记	a thing or action related to petrol	木桌上摆着一件物品，旁边留着一条空白路径，窗光从左侧照来	汽油	The petrol changed the situation.|Researchers discussed the petrol carefully.	a clear scene connected with petrol – 与该词相连的清晰场景	汽油：从核心场景引出的常用义		
W	petroleum	noun	/ˈpetroleum/			英语词条 petroleum，现代词义按整体记	a thing or action related to petroleum	木桌上摆着一件物品，旁边留着一条空白路径，窗光从左侧照来	石油	The petroleum changed the situation.|Researchers discussed the petroleum carefully.	a clear scene connected with petroleum – 与该词相连的清晰场景	石油：从核心场景引出的常用义		
W	petty	adjective	/ˈpetty/			英语词条 petty，现代词义按整体记	a thing or action related to petty	木桌上摆着一件物品，旁边留着一条空白路径，窗光从左侧照来	琐碎的	The petty changed the situation.|Researchers discussed the petty carefully.	a clear scene connected with petty – 与该词相连的清晰场景	琐碎的：从核心场景引出的常用义		
W	pharmacy	noun	/ˈpharmacy/			英语词条 pharmacy，现代词义按整体记	a thing or action related to pharmacy	木桌上摆着一件物品，旁边留着一条空白路径，窗光从左侧照来	药房	The pharmacy changed the situation.|Researchers discussed the pharmacy carefully.	a clear scene connected with pharmacy – 与该词相连的清晰场景	药房：从核心场景引出的常用义		
W	phase	noun	/ˈphase/			英语词条 phase，现代词义按整体记	a thing or action related to phase	木桌上摆着一件物品，旁边留着一条空白路径，窗光从左侧照来	阶段	The phase changed the situation.|Researchers discussed the phase carefully.	a clear scene connected with phase – 与该词相连的清晰场景	阶段：从核心场景引出的常用义		
W	phenomenon	noun	/ˈphenomenon/			英语词条 phenomenon，现代词义按整体记	a thing or action related to phenomenon	木桌上摆着一件物品，旁边留着一条空白路径，窗光从左侧照来	现象	The phenomenon changed the situation.|Researchers discussed the phenomenon carefully.	a clear scene connected with phenomenon – 与该词相连的清晰场景	现象：从核心场景引出的常用义		
W	philosopher	noun	/ˈphilosopher/			英语词条 philosopher，现代词义按整体记	a thing or action related to philosopher	木桌上摆着一件物品，旁边留着一条空白路径，窗光从左侧照来	哲学家	The philosopher changed the situation.|Researchers discussed the philosopher carefully.	a clear scene connected with philosopher – 与该词相连的清晰场景	哲学家：从核心场景引出的常用义		
W	philosophy	noun	/ˈphilosophy/			英语词条 philosophy，现代词义按整体记	a thing or action related to philosophy	木桌上摆着一件物品，旁边留着一条空白路径，窗光从左侧照来	哲学	The philosophy changed the situation.|Researchers discussed the philosophy carefully.	a clear scene connected with philosophy – 与该词相连的清晰场景	哲学：从核心场景引出的常用义		
W	photo	noun	/ˈphoto/			英语词条 photo，现代词义按整体记	a thing or action related to photo	木桌上摆着一件物品，旁边留着一条空白路径，窗光从左侧照来	照片	The photo changed the situation.|Researchers discussed the photo carefully.	a clear scene connected with photo – 与该词相连的清晰场景	照片：从核心场景引出的常用义		
W	phrase	noun	/ˈphrase/			英语词条 phrase，现代词义按整体记	a thing or action related to phrase	木桌上摆着一件物品，旁边留着一条空白路径，窗光从左侧照来	短语	The phrase changed the situation.|Researchers discussed the phrase carefully.	a clear scene connected with phrase – 与该词相连的清晰场景	短语：从核心场景引出的常用义		
W	picnic	noun	/ˈpicnic/			英语词条 picnic，现代词义按整体记	a thing or action related to picnic	木桌上摆着一件物品，旁边留着一条空白路径，窗光从左侧照来	野餐	The picnic changed the situation.|Researchers discussed the picnic carefully.	a clear scene connected with picnic – 与该词相连的清晰场景	野餐：从核心场景引出的常用义		
W	picture	noun	/ˈpicture/			英语词条 picture，现代词义按整体记；与库中 picture 一族另有分立	a thing or action related to picture	木桌上摆着一件物品，旁边留着一条空白路径，窗光从左侧照来	图画	The picture changed the situation.|Researchers discussed the picture carefully.	a clear scene connected with picture – 与该词相连的清晰场景	图画：从核心场景引出的常用义		
