hopeful	adjective	/ˈhəʊpfʊl/	古英语 hopa（期望）加 -ful；hope 一支与中古荷兰语 hopen 同类，为日耳曼语固有词，更早词源不明	feeling that something good is likely to happen	他攥着排队号，眼睛一直盯着叫号屏，脚尖不停点地	充满希望的/有前途的	The team is hopeful of winning tomorrow.|She gave her father a hopeful look.	leaning towards the good outcome – 心已经偏向好的那一头	充满希望的：人心里偏向好那边，等着好消息来|有前途的：一件事或一个人看着在往好的方向走
horn	noun	/hɔːn/	古英语 horn ← 原始日耳曼语 *hurnaz（兽角）	a hard pointed growth on an animal's head, or an instrument that is blown	公牛低头，额上两根弯而硬的尖朝前一顶，木栅栏当场裂开	角/号角/喇叭	The bull lowered its horns and charged.|He blew the horn twice at the gate.	a hard curved point grown on the head – 头上长出来的一段硬而弯的尖	角：牛羊头上长出的那段硬尖|号角：把这东西挖空，吹起来能传很远|喇叭：车上吹出响声的那个部件，沿用了这名字
horrible	adjective	/ˈhɒrəbl/	古法语 horrible ← 拉丁语 horribilis ← horrere（毛发直立、发抖）	very unpleasant, or causing shock and fear	掀开那块布看了一眼，胃里一阵翻，手臂上的毛全立起来	可怕的/糟糕的/极讨厌的	The accident was a horrible sight.|The food in that place is horrible.	making the hair stand up on the skin – 让皮上的毛直立起来的那种	可怕的：看见就发怵，身上起反应|糟糕的：坏到让人受不了，如天气饭菜|极讨厌的：一想到就想避开的那种
horror	noun	/ˈhɒrə/	拉丁语 horror（毛发竖起、战栗）← horrere（毛发直立、发抖）	a strong feeling of fear and shock	看清水里浮着的是什么之后，她一步退到墙边，喉咙里发不出声	恐惧/惊骇/恐怖片	She watched in horror as the car slid.|He has a horror of deep water.	the shudder that runs over the skin – 从皮上过去的那一阵战栗	恐惧：怕到身子先僵住，动不了|惊骇：突然撞见，脑子一下空掉|恐怖片：专门做出来让人有这反应的片子
horse	noun	/hɔːs/	古英语 hors ← 原始日耳曼语 *hrussa-	a large four-legged animal that people ride or use for pulling	四条长腿的家伙鼻子喷白气，鬃毛甩到一边，蹄子把土刨出小坑	马	She rode the horse across the field.|The horse pulled a heavy cart uphill.	a strong animal made to be ridden – 一头能骑能拉的大牲口
hose	noun / verb	/həʊz/	古英语 hosa（裹腿的套子）← 原始日耳曼语 *huson-；柔管一义经中古荷兰语 hose 转入	a flexible tube for carrying water, or a covering worn on the leg	一条橡胶长筒盘在墙上，接上龙头就鼓起来，另一头喷出水	软管/水管/长筒袜	He watered the garden with a hose.|The fireman hosed down the burning car.	a soft tube that leads water along – 一根软的筒子，把水引到别处	软管：能弯着走的筒子，东西从里面过|水管：浇园子或灭火时接的那一条|长筒袜：本义就是套在腿上的筒，这一支留在了服装里
hot	adjective	/hɒt/	古英语 hāt ← 原始日耳曼语 *haitaz	having a high temperature	手指刚碰到锅沿就缩回来，指腹上立刻起了一道红印	热的/烫的/辣的/热门的	The soup is too hot to drink.|This curry is very hot indeed.	giving off more heat than the skin can take – 放出的热超过皮肤受得住的	热的：温度高，靠近就觉得烘人|烫的：碰上那一下就疼，手会缩回来|辣的：舌头上像被燎了一下的那种刺|热门的：一样东西被抢着要，像烧起来一样
hound	noun / verb	/haʊnd/	古英语 hund（狗）← 原始日耳曼语 *hundaz	a dog kept for hunting, or to chase someone without letting up	一群长耳朵的狗鼻子贴着地，顺气味钻进灌木，叫声一路不停	猎犬/猎狗/追逼	The hounds ran ahead of the riders.|Reporters hounded her for weeks.	a dog that keeps on the scent – 一条咬住气味不肯松的狗	猎犬：专为追猎养的那种狗|猎狗：同一样东西，口语里这么叫|追逼：像它追气味那样，缠住人不放
hour	noun	/ˈaʊə/	古法语 hore ← 拉丁语 hora ← 希腊语 hōra（时节、一天里的一段）	a period of sixty minutes	分针从十二绕回十二，这中间他只写完了一页纸	小时/钟头/时刻	The film lasts about two hours.|We waited an hour in the rain.	one full turn of the minute hand – 分针整整走一圈	小时：六十分钟那么长的一段|钟头：同一段长度，口语里的说法|时刻：钟面指到的某个点，如营业到几点
house	noun / verb	/haʊs/	古英语 hūs ← 原始日耳曼语 *hūsan（住的地方）	a building where people live, or to give something a place to be kept	一栋两层的砖砌建筑，门口三级台阶，窗子入夜会亮起来	房子/住宅/收容/议院	They bought a small house near the sea.|The museum houses two thousand paintings.	a built shell that people live inside – 人住在里面的那层壳	房子：能住人的那栋建筑|住宅：专供居住的那一类，不做买卖|收容：像这栋建筑那样，把人或物装进去存住|议院：一批人固定在一处议事的地方，如上下两院
