eloquent	adjective	/ˈeləkwənt/	拉丁语 eloqui（说出来）← ex（出）＋ loqui（说话）	able to speak fluently and persuasively	他一开口，满屋子的人都停下手里的事，听完还记得他那几句	雄辩的/有说服力的/流畅的	She gave an eloquent speech about clean water.|His eloquent reply silenced the whole room.	words that land and carry – 话出口就站得住，还能把人带走	雄辩的：一开口就把人说住|有说服力的：话里有分量，听的人肯改主意|流畅的：句子连着出来，不打结
else	adverb	/els/	古英语 elles（另外、否则）← 原始日耳曼语 *aljaz（另一个）	other than the person or thing already mentioned	货架上要的那盒没了，手指往旁边一排挪过去	其他的/别的/否则	Is there anything else you need today?|Hurry up, or else we will miss it.	the other one, not this – 不是这个，是旁边那个	其他的/别的：不是眼前这个，指向旁边那份|否则：不选这条，就落到另一条路上
embark	verb	/ɪmˈbɑːk/	古法语 embarquer ← en（进入）＋ barque（小船）← 晚期拉丁语 barca	to go on board a ship, or to begin something new	跳板搭在码头和船舷之间，一队人拎着箱子一个接一个走上去	上船/登机/着手	They embarked on the ship at dawn.|She embarked on a new career last year.	step from land onto the vessel – 从岸上迈到船上，路从此换了载体	上船：脚从岸上迈到甲板|登机：换成飞机，动作一样|着手：把一件事当船，跨上去就算开始
embed	verb	/ɪmˈbed/	en（进入）＋ 古英语 bedd（床、苗床、承放之处）← 原始日耳曼语 *badjam	to fix something firmly into a surrounding mass	一块碎瓷片按进还软的水泥里，抹平后只剩一角露在外面	嵌入/植入/深植	The workers embedded steel bars in the concrete.|That song is embedded in my memory.	sunk in and held by what surrounds it – 沉进去，被周围的东西咬住	嵌入：按进去，四周夹着不动|植入：放进活的组织里，长在一起|深植：观念埋在心里，拔不出来
embody	verb	/ɪmˈbɒdi/	en（进入）＋ 古英语 bodig（躯干），bodig 更早词源不明	to give visible or concrete form to an idea	一条写在纸上的规矩，被做成门口那台刷卡机，谁都得先在它跟前停一下	体现/具体表现/包含	This building embodies the spirit of the city.|She embodies everything the team values most.	an idea given a body you can touch – 想法长出摸得着的身子	体现：想头有了看得见的身子|具体表现：虚的东西落成一件实物或一个人|包含：把几样东西装在一个身子里
embrace	verb / noun	/ɪmˈbreɪs/	古法语 embracier ← en（进入）＋ brace（两臂之长）← 拉丁语 bracchium（臂）	to hold someone closely in your arms, or to accept something willingly	两条胳膊从两侧绕过来，在背后合上，人被整个圈在里面	拥抱/欣然接受/包括	He embraced his daughter at the gate.|The company embraced the new technology quickly.	arms closed around it – 两臂合上，把它圈在里面	拥抱：两臂合起来圈住人|欣然接受：像张手接住，不往外推|包括：把几样东西一并圈进范围
empty	adjective / verb	/ˈempti/	古英语 æmettig（空闲的、无人占的）← æmetta（闲暇）	containing nothing, or to remove all the contents	掀开米缸的盖子，手电照下去，缸底反光，什么都没有	空的/空虚的/倒空	The fridge was completely empty this morning.|Please empty the bin before you leave.	nothing inside the hollow – 腔子里什么都没有	空的：里面一样东西也没有|空虚的：心里那块也没东西填|倒空：把里面的全弄出去
end	noun / verb	/end/	古英语 ende（末端、边界、终止）← 原始日耳曼语 *andiaz	the final part of something, or to bring something to a stop	一卷线越放越少，最后一段从轴上滑下来，手里再抽不出东西	末端/结束/目的	The road ends at the old bridge.|We reached the end of the film.	the last bit where it stops – 到这儿就没有了的那一截	末端：一样东西最后那一截|结束：过程走到没有后续|目的：一路奔着去的那个尽头
ending	noun	/ˈendɪŋ/	古英语 ende（末端）＋ -ing，日耳曼构词	the last part of a story, film, or word	银幕上字幕开始往上爬，灯亮了，旁边的人动手穿外套	结局/结尾/词尾	The film has a surprisingly happy ending.|This word takes a plural ending.	how the last part turns out – 最后那段落成什么样	结局：故事最后那段成了什么样|结尾：一篇东西的末段|词尾：一个词后面挂的那几个字母
engage	verb	/ɪnˈɡeɪdʒ/	古法语 engagier ← en＋gage（抵押物）← 法兰克语 *wadi（保证物），日耳曼源	to occupy someone's attention, or to enter into a formal commitment	齿轮的齿卡进另一只齿轮的槽，一转，两个一起动起来	从事/吸引/订婚/交战	The clutch engaged and the car moved.|She engaged the audience for two hours.	teeth locked so both move together – 齿咬上了，两边一起动	从事：像齿咬上，人被一件事带着转|吸引：把注意力咬住不放|订婚：两个人先把话咬定|交战：两边咬上，脱不开
