W	advent	noun	/ˈædvent/	venire-invent	ad-（朝、到）+ vent（来）→ 一件大事朝这边过来，已经到了眼前	拉丁语 adventus（到来）← advenire：ad-（朝向）＋venire（来）	the arrival of an important person, thing, or period	站台上的人都朝同一头张望，远处车头的灯已经能看见	到来/出现	The advent of the internet changed everything.|People waited for the advent of spring.	something important coming into view – 要紧的东西朝这边来了	到来：一件大事走到眼前的那一刻|出现：原先没有的东西开始存在于世上	
W	adventure	noun	/ədˈventʃə/	venire-invent	ad-（朝）+ vent（来）+ -ure → 迎面撞上来的事，事先谁也说不准是什么	古法语 aventure ← 通俗拉丁语 *adventura（将要到来的事）← 拉丁语 advenire：ad-（朝向）＋venire（来）	an exciting or risky experience	两个人背着包走进没画在图上的岔路，路口连块牌子也没有	冒险/奇遇	They set off on an adventure in the mountains.|Her trip across Asia was a real adventure.	walking into whatever comes at you – 迎面来什么全然不知地走进去	冒险：明知说不准会碰上什么，还是往里走|奇遇：路上撞上来的一段稀罕经历	
W	convenience	noun	/kənˈviːniəns/	venire-invent	con-（一起）+ ven（来）+ -ience → 需要的几样正好凑到一处来	拉丁语 convenientia（相合、适宜）← convenire：com-（一起）＋venire（来）	the quality of being easy to use or well suited to your needs	楼下拐角就有一家小店，深夜下楼两分钟能买到牙刷	方便/便利/便利设施	We chose the flat for its convenience.|The hotel has every modern convenience.	things coming together right where you need them – 要用的东西正好都凑到手边	方便：省时省力，用起来不费事|便利：条件都凑齐了，办事顺当|便利设施：为省事专门备下的那些东西	
W	convention	noun	/kənˈvenʃn/	venire-invent	con-（一起）+ vent（来）+ -ion → 众人聚到一处，以及聚起来定下的那套东西	拉丁语 conventio（集会、约定）← convenire：com-（一起）＋venire（来）	a large formal meeting, or an accepted way of doing things	几百人从各地赶到同一个场馆，散场时手里都拿着同一份签好的文本	大会/惯例/公约	She spoke at the party's annual convention.|By convention, the host pays the bill.	coming together, and what the gathering settles on – 聚到一处，以及聚起来定下的东西	大会：众人从各处聚到同一场合|惯例：大家心里都认、不必再商量的那套做法|公约：多方聚拢后正式签下的那份约定	
W	conventional	adjective	/kənˈvenʃənl/	venire-invent	con-（一起）+ vent（来）+ -ional → 众人聚起来认下的那一套，照它来的	晚期拉丁语 conventionalis ← 拉丁语 conventio（约定、成例）← convenire：com-（一起）＋venire（来）	following what most people usually do	一屋子人都穿深色西装，后进门的也解开外套换了同色的一身	传统的/常规的/因循的	They had a conventional wedding in the village church.|He uses conventional methods only.	going the way the gathering agreed on – 按众人聚起来定下的那套走	传统的：跟着一直以来的那一套做|常规的：属于多数场合的通常做法|因循的：只肯照旧，不肯出格	
W	intervene	verb	/ˌɪntəˈviːn/	venire-invent	inter-（在中间）+ vene（来）→ 从两者中间插进来	拉丁语 intervenire：inter-（在中间）＋venire（来）——'走到中间来'	to come between people or events in order to change what happens	两人在街上推搡起来，第三个人挤进当中，两只手各挡一边	干预/调停/介入	The police had to intervene in the fight.|She intervened to stop the argument.	stepping in between – 走到两者当中去	干预：外人插手，把事情的走向改掉|调停：站在两边中间劝和|介入：本不相干的一方进到事里来	
W	revenue	noun	/ˈrevənjuː/	venire-invent	re-（回）+ venue（来）→ 投出去以后又转回到手里的那一份	古法语 revenue（返回、收益）← revenir ← 拉丁语 revenire：re-（回）＋venire（来）	the money that a business or a government takes in	月底把柜台钱箱倒空，一张张点过，比进货那天出去的厚了一层	收入/税收/收益	The shop's revenue rose by ten percent.|Tax revenue fell sharply last year.	what comes back in – 转回到手里的那一份	收入：一段时间里进到账上的钱|税收：政府按法收进来的那部分|收益：一桩生意转回来的钱数	
W	access	noun / verb	/ˈækses/	ced	ac-（ad- 的变体，朝向）+ cess（行走）→ 走到跟前去 → 进得去、够得着	拉丁语 accessus（走近、入口）← accedere：ad-（朝向）＋cedere（行走）	the right or means of getting to something, or to get at it	门卫核过卡，闸机开了一条缝，他侧身进了只有少数人能进的那层楼	通道/使用权/查阅	The building has access for wheelchairs.|She could not access her own account.	being able to walk up to a thing – 能走到它跟前	通道：能走进去的那条路或那个口子|使用权：许你去用、去看的那份资格|查阅：到库里把要的那条取出来看	
W	excess	noun	/ɪkˈses/	ced	ex-（出去）+ cess（行走）→ 走到界线外头的那一部分	拉丁语 excessus（越出）← excedere：ex-（出）＋cedere（行走）	an amount that is more than what is needed or allowed	米倒进量杯，高过刻度线的那些顺着杯口淌到桌面上	过量/超出部分	He drank to excess at the party.|You must pay for excess baggage.	what has walked past the line – 越过线那一头的部分	过量：多到超出该有的限度|超出部分：越过定额之外多出来的那些	
W	excessive	adjective	/ɪkˈsesɪv/	ced	ex-（出去）+ cess（行走）+ -ive → 已经走过界的	古法语 excessif ← 中世纪拉丁语 excessivus ← 拉丁语 excedere：ex-（出）＋cedere（行走）	much more than is reasonable or necessary	一整勺盐倒进汤锅，尝一口齁得咽不下去	过分的/过度的	The noise from the bar was excessive.|She spends an excessive amount on clothes.	gone well past where the line was – 早已走过那条线	过分的：超出常理能接受的那个度|过度的：量上多得压过了该有的分寸	
