W	renew	verb	/rɪˈnjuː/			中古英语 renewen，由 re-（再）与 new（新，← 古英语 nīwe）合成，承载词义的是日耳曼语的 new	to make something valid again or replace something old with something fresh	驾照到期前去柜台换一张，照片和有效日期都改成今年的	更新/续期/恢复	You must renew your library card.|They renewed the contract for another year.	make new again – 让旧的重新变成新的	更新：把旧的一份换成新的一份|续期：让已到期的效力再往后延|恢复：断掉的东西重新又有了	
W	restless	adjective	/ˈrestləs/			中古英语，由 rest（休息，← 古英语 rest 安息、床铺）加否定后缀 -less 构成	unable to stay still or to be calm and satisfied	候诊椅上换了七八次坐姿，手指一直敲膝盖，眼睛老瞟门口	焦躁不安的/不停动的	He spent a restless night before the exam.|The restless crowd began to whistle.	never settling into stillness – 静不下来	焦躁不安的：心里定不下来，坐也坐不住|不停动的：身体跟着一刻不歇	
W	rib	noun	/rɪb/			古英语 ribb ← 原始日耳曼语 *rebja（肋骨）	one of the curved bones that enclose the chest	一根根弯着的细长骨头从背后绕到前面，围出一个空腔	肋骨/排骨/伞骨	He cracked a rib playing football.|She ordered a plate of ribs.	curved bone hooping the chest – 绕着胸腔的弯骨	肋骨：人身上那一圈弯着的骨|排骨：带着这种骨的那块肉|伞骨：撑开伞面的那些弯条，借的是形状	
W	rice	noun	/raɪs/			古法语 ris ← 古意大利语 riso ← 拉丁语 oryza ← 希腊语 oryza（稻米），更早来自东方语言	the white or brown grain eaten as a staple food in much of the world	淘洗时水从指缝漏下去，白色小颗粒在盆底沉成一层	米/稻	She cooked rice for the whole family.|Rice grows in flooded fields.	staple grain from a flooded field – 水田里长出来的主粮	米：舂过后剩下的白色颗粒|稻：田里带壳还长着的那种作物	
W	rich	adjective	/rɪtʃ/			古英语 rīce（有权势的）← 原始日耳曼语 *rīkijaz，中古时期受古法语 riche 影响转向财富义	having a lot of money, or containing a large amount of something	柜子里挂着二十套没上过身的衣服，抽屉一拉全是备用的表	富有的/丰富的/油腻的	Her uncle became rich selling farm machines.|This soup is too rich for me.	holding far more than enough – 手里的量远超够用	富有的：钱多到花不完|丰富的：某样东西含量很足|油腻的：油和糖下得过多，吃着发沉	
W	rid	verb	/rɪd/			古诺尔斯语 ryðja（清出、腾空）进入中古英语，本指把地面上的东西清走	to free a place or person from something unwanted	把柜子里长毛的旧鞋全装袋提到楼下，屋里空出一格	摆脱/清除	We must rid the kitchen of ants.|She got rid of her old phone.	clear an unwanted thing away – 把不想要的清走	摆脱：让缠着自己的东西离开|清除：把占着地方的东西弄走	
W	ride	verb / noun	/raɪd/			古英语 rīdan ← 原始日耳曼语 *rīdan（骑行、乘）	to sit on and control a moving animal or vehicle	两腿跨在鞍上，缰绳绷紧，身子跟着一下一下颠	骑/乘坐/一段路程	He rides his bike to work daily.|We took a long ride into the hills.	sit on something that carries you – 坐在带着你走的东西上	骑：跨在马或车上，自己控着|乘坐：坐在别人开的车里被带着走|一段路程：这样走完的那一截	
W	ridge	noun	/rɪdʒ/			古英语 hrycg（脊背）← 原始日耳曼语 *hrugjaz，由背脊义引申到山与屋的顶线	a long narrow raised strip along the top of something	顺着山顶那条窄窄的高线往前走，两边都是往下掉的坡	山脊/屋脊/隆起线	They walked along the ridge until dusk.|Snow lay on the ridge of the roof.	long raised line along a top – 顶上那条长长的凸线	山脊：山顶连起来的那条高线|屋脊：屋顶两坡相交的那一条|隆起线：任何这样一条窄而高的凸起	
W	rifle	noun	/ˈraɪfl/			法语 rifler（刮出沟槽）进入英语，指枪管内壁刻有螺旋槽的长枪，该法语词源出日耳曼语	a long gun with a spiral groove cut inside the barrel	长长的金属管子架在肩窝，管内壁刻着一道旋着走的浅槽	步枪/来复枪	The hunter cleaned his rifle by the fire.|Soldiers carried rifles across the bridge.	long gun with a grooved barrel – 管里刻槽的长枪	步枪：士兵端着的那种长管枪|来复枪：同一样东西，按管内旋槽叫出来的名	
W	right	adjective / adverb / noun	/raɪt/			古英语 riht（直的、正确的）← 原始日耳曼语 *rehtaz，印欧语根本义「引直」；日耳曼语自有一支，非从拉丁语借入	correct, or on the side of the body away from the heart	卷子发回来，那道题旁边打了个勾，另一沓摆在桌子靠外那侧	正确的/右边的/权利	You gave the right answer.|Turn right at the second light.	straight and as it should be – 直的、该是那样的	正确的：跟应该的样子对得上|右边的：身体离心脏远的那一侧，古时视为顺手的一侧|权利：正当该得的那一份	
