reciprocal	拉丁语 reciprocus（来回往复的），或出短语 reque proque（来来回回），由 re-（回）＋ prō（向前）构成	given and received in return by both sides	相互的/互惠的	The two countries signed a reciprocal deal.|Their trust was entirely reciprocal.	moving back and forth between two sides – 在两方之间来回往复的	相互的：双方彼此都做同一件事|互惠的：双方都从中得到好处			
recognition	中古英语 recognicion ← 中古法语 recognition 及其来源 ← 拉丁语 recognitiōnem，源自 recognōscere（重新认出）	the act of knowing someone or something from before, or public praise	辨识/认可	The system uses voice recognition now.|Her work finally received wide recognition.	knowing again what was known before – 把先前知道的重新认出来	辨识：从特征上认出是谁或是什么|认可：公开承认其价值			
recognize	借自中古法语 reconoistre ← 古法语 reconoistre ← 拉丁语 recognōscere，由 re-（再）＋ cognōscere（认识）构成	to know someone or something because of previous experience	辨认/承认	I did not recognize her at first.|Few countries recognized the new government.	coming to know again what one knew – 把认识过的重新认定	辨认：从外形或声音认定是何人何物|承认：正式认定其地位或事实			
recollect	借自中世纪拉丁语 recollectus（重新聚起、想起），源自拉丁语 recolligere（再收拢）	to remember something after trying to	回想/追忆	He could not recollect the exact date.|She recollected the summer in detail.	gathering scattered memories back together – 把散开的记忆重新收拢	回想：努力把往事想出来|追忆：细细回想过去的情景		/ˌrekəˈlekt/	
recreation	中古英语 recreacion ← 中古法语 recreacion ← 古法语 recreacion ← 拉丁语 recreātiō（恢复、重新造起）	activity done for pleasure when not working	娱乐/消遣	The park provides recreation for the whole town.|Reading is his main recreation.	making oneself over again after work – 做工之余把自己重新造一遍	娱乐：为快乐而做的活动|消遣：用来打发闲暇的事		/ˌrekriˈeɪʃən/	
recruit	借自法语 recruter（招募），源自 recrue（新长出的一批）	a new member of a group, or to enlist new members	新兵/招募	The army trained forty recruits that spring.|They recruited two engineers last month.	a fresh growth added to a body – 补进队伍的新一批	新兵：刚加入队伍的成员|招募：招收新成员进来			noun / verb
rectangle	借自中古法语 ← 晚期拉丁语 rectangulum（直角），由拉丁语 rectus（直）＋ angulus（角）构成	a flat shape with four straight sides and four right angles	长方形/矩形	Draw a rectangle around the whole table.|The field is a long rectangle.	a four-sided figure with all angles upright – 四角皆正的四边形	长方形：邻边不等的矩形|矩形：四个角都是直角的四边形			
redundant	借自拉丁语 redundāns，为 redundāre（漫溢）的现在分词，由 red-（回）＋ unda（波）构成	more than is needed, or no longer required	多余的/冗余的	The last paragraph is entirely redundant.|Two hundred workers were made redundant.	flooding over past what is needed – 漫过了所需的量	多余的：超出需要因而不必要|冗余的：为备用而故意留出的重复			
reflect	古法语 reflecter（折回）← 拉丁语 reflectere，由 re-（回）＋ flectere（弯）构成	to throw back light or sound, or to think carefully	反射/反映	Still water reflects the whole sky.|The figures reflect a real decline.	bending something back the way it came – 把来的东西按原路弯回去	反射：光或声被弹回|反映：把实际情形显出来			
reflection	中古英语 refleccioun ← 中古法语 reflexion 及其来源 ← 晚期拉丁语 reflexiō，源自 reflectere（折回）	an image thrown back by a surface, or careful thought	倒影/反思	She studied her reflection in the glass.|After some reflection he changed his mind.	what comes back after being bent – 折回来的那个东西	倒影：镜面或水面反回的影像|反思：把念头折回自身细想			
refrain	中古英语 refreynen ← 古法语 refrener ← 拉丁语 refrēnāre（拉住缰绳），由 re-（回）＋ frēnum（马缰）构成	to hold oneself back from doing something, or a repeated line in a song	忍住/副歌	Please refrain from smoking in here.|The crowd sang the refrain twice.	pulling back on the reins – 把缰绳往回拉住	忍住：克制自己不去做|副歌：歌中反复回来的那一段			
