excel	verb	/ɪkˈsel/	拉丁语 excellere ← ex-（向外、超出）+ -cellere（高起、耸出），本义高出旁边一截	to be very good at something, better than most others	一排同样高的树里有一棵冒出去半个身子，远处一眼先看见它	擅长/胜过/突出	She excels at solving hard problems.|His work excels that of his peers.	to stand up out of the row – 从并排的一列里高出去一截	擅长：这件事上他比旁人做得高出一截|胜过：两边一比，他那头明显高出去|突出：不用挑就先被看见的那一个
exchange	noun / verb	/ɪksˈtʃeɪndʒ/	古法语 eschangier ← 晚期拉丁语 excambiare ← ex-（互相）+ cambiare（对换）← 高卢语	to give one thing and receive another in return	两人各伸出手，一人把小刀放进对方掌心，同时接过一支笔	交换/兑换/交流/交易所	They exchanged phone numbers at the door.|I want to exchange these dollars for euros.	each hand gives and each hand takes – 两只手同时递出，也同时接住	交换：我的东西到你手上，你的到我手上|兑换：手里这一种钱换成另一种钱|交流：话和想法两头来回递|交易所：许多人凑到一处对换东西的场子
exhaust	verb / noun	/ɪɡˈzɔːst/	拉丁语 exhaurire（掏空、汲尽）← ex-（出）+ haurire（打水、汲取），过去分词 exhaustus	to use something up completely, or to tire someone out totally	井里最后一桶水提上来，桶底只刮出一层泥，绳子松松垂着	耗尽/使疲惫/排气管	The long march exhausted the soldiers.|We have exhausted our supply of water.	drawn out until nothing is left inside – 一桶一桶提到里面什么都不剩	耗尽：装着的东西被一点点取空|使疲惫：人身上那点力气也被取空了|排气管：把烧完的废气往外送出去的那根管
exile	noun / verb	/ˈeksaɪl/	拉丁语 exilium（流放）← exsul（被赶出国境的人），exsul 更早词源不明	forced absence from your own country, or a person living in that state	一个人拎着箱子立在界桩外侧，回头望着自己出生的那片屋顶	流亡/放逐/流亡者	He spent twenty years in exile abroad.|The king exiled his rival to a distant island.	put outside the line and not let back – 被搁到界外，不许再进来	流亡：人在界外过日子，家在里头回不去|放逐：动手把人赶到界外去|流亡者：正处在这种境地的那个人
exotic	adjective	/ɪɡˈzɒtɪk/	希腊语 exotikos（外面来的）← exo（外面），经拉丁语 exoticus 入英语	coming from a distant country and looking unusual here	花市角落一盆叶子红得刺眼的草，标签上写着没听过的岛名	异国的/外来的/奇异的	The market sells exotic fruits from Asia.|She wore an exotic silk dress.	brought in from far outside – 从很远的外头带进来的	异国的/外来的：出处在别的地方，不是本地长的|奇异的：跟周围的东西摆一起，一眼就不一样
explore	verb	/ɪkˈsplɔː/	拉丁语 explorare（查看、探明）更早词源不明，一说出自猎人见到猎物时的喊声（ex-＋plorare 喊叫）	to travel through an unknown place to find out what is there	举着火把往洞里走，光只照出三四米，走一段就在石壁上刻个记号	探索/勘探/探究	They explored the caves near the river.|We should explore other ways to fix it.	go into the unknown and find out what is there – 走进还不知道的地方，一段段弄清	探索：脚步往没去过的地方一段段推进|勘探：在地上一处处试，找底下埋着什么|探究：把一个问题当成没走过的地方一样翻查
eye	noun / verb	/aɪ/	古英语 eage ← 原始日耳曼语 *augon（眼）	the organ you see with, or to look at something carefully	脸上那颗湿润的球体，中间黑点遇强光就缩小，上头一排睫毛	眼睛/眼力/针眼/注视	She closed her eyes and lay still.|He eyed the stranger with suspicion.	the opening in the face that the world comes in through – 脸上那个让外面进来的口子	眼睛：脸上用来看的那个器官|眼力：这个器官练久了分得出好坏的本事|针眼：针上那个圆孔，形状像它|注视：把这个器官盯住某处不动
eyebrow	noun	/ˈaɪbraʊ/	古英语 eage（眼）+ bru（眉毛），中古英语时并成一词	the line of hair growing above each eye	额头下缘那道弯弯的短毛，汗顺着流下来被它分到两边	眉毛	She raised one eyebrow in surprise.|He plucked his eyebrows before the show.	the hair arch set above the eye – 眼上头那道拱起的毛	眉毛：眼上方那道拱起的短毛，往下流的汗被它分开
eyesight	noun	/ˈaɪsaɪt/	中古英语 eye（眼）+ sight（看见的本事），二者均出古英语	how well you are able to see	五米外墙上挂的那张表，最下两行字他怎么眯眼都拼不出来	视力	His eyesight got worse after the illness.|She has excellent eyesight for her age.	how much the eye can still take in – 那个器官还接得进多少东西	视力：那个器官还接得进多少东西，多远的字还分得清
fade	verb	/feɪd/	古法语 fade（没味的、发白的）← 通俗拉丁语 *fatidus，由 fatuus（淡而无味）与 vapidus（走了味的）混成	to lose colour, strength or clarity little by little	蓝布帘在窗边挂了三年，朝阳那一面泛白，折进去的那道还是深蓝	褪色/减弱/逐渐消失	The curtains had faded in the sun.|The sound of the engine faded away.	slipping away so slowly no one sees it go – 一点点走掉，没人看见它是哪天走的	褪色：布上的颜色一天比一天淡|减弱：声音或光一点点变小|逐渐消失：淡到最后什么都不剩
