reproach	中古英语 reprochen ← 古法语 reprochier（责怪）	to express disapproval of someone, or such blame itself	责备/指责	She reproached him for arriving late.|His look carried silent reproach.	holding a fault up before someone – 把过失举到人面前	责备：因过失而当面说不是|指责：明确指出对方错处			noun / verb
reptile	中古英语 reptil ← 古法语 reptile ← 晚期拉丁语 rēptile，为 reptilis（爬行的）的中性形 ← 拉丁语 rēpere（爬）	a cold-blooded animal with scales, such as a snake or lizard	爬行动物	This reptile basks on warm rocks.|Snakes and lizards are reptiles.	a scaled creature that creeps along – 覆鳞而贴地行进的生物				
rescue	中古英语 rescouen ← 古法语 rescoure ← 拉丁语 re-（回）＋ excutere（摇出、驱出），后者由 ex（出）＋ quatere（摇）构成	to save someone from danger, or such an act	营救/解救	Lifeboats rescued four sailors that night.|The rescue took nearly six hours.	shaking someone free of danger – 把人从险境里抖脱出来	营救：出动人力把人救出|解救：使摆脱困境或束缚			verb / noun
research	近代早期 ← 法语 rechercher（细查）← 古法语 recerchier（寻找），相当于 re-（再）＋ search	careful study to discover new facts	研究/调查	Her research changed the whole field.|They research rare diseases here.	searching again and again into something – 反复往里搜寻	研究：系统探求新知|调查：为弄清事实而查问		/rɪˈsɜːtʃ/	noun / verb
resemblance	借自盎格鲁诺曼语 resemblance ← 古法语 ressemblance，由 resemble ＋ -ance 构成	the state of looking like something else	相似/相似之处	The resemblance between them is striking.|I see little resemblance here.	the degree of seeming alike – 看上去相像的程度	相似：整体上看着像|相似之处：具体某一处相像			
resemble	中古英语 resemblen ← 古法语 ressembler，由 re-（加强）＋ sembler（看似）构成	to look or be like someone or something	像/类似于	She resembles her grandmother closely.|The copy resembles the original exactly.	seeming the same as another – 显得与另一个一样	像：外形上跟某人某物相近|类似于：性质或情形与之相近			
reservoir	借自法语 réservoir（贮存处），源自 réserver（保留）	a large lake built to store water	水库/蓄积	The reservoir supplies the whole city.|Rain refilled the reservoir by May.	a place where something is kept in store – 把东西存起来的处所	水库：拦蓄水的人工湖|蓄积：储存起来的大量某物			
resort	中古英语 resorten ← 古法语 resortir（退回、求助），由 sortir（出去）反构而成	a place people go to for holidays, or to turn to something for help	度假地/求助于	The seaside resort fills up every August.|They resorted to legal action.	falling back on something – 退回来倚靠某处	度假地：供人休假游玩的地方|求助于：别无办法时转而依靠		/rɪˈzɔːt/	noun / verb
resource	借自中古法语 ressource ← 古法语 resource（泉源），源自 resourdre ← 拉丁语 resurgere（再涌起）	a supply of something useful that can be drawn on	资源/财力	Water is a scarce resource here.|The company lacks the resources to expand.	a spring that rises again when drawn on – 取用后仍会再涌起的泉源	资源：可供取用的自然或人力储备|财力：可动用的钱物		/rɪˈzɔːs/	
rest	古英语 ræst ← 原始西日耳曼语 *rastu ← 原始日耳曼语 *rastō，更早词源不明	a period of not working, or the part that is left	休息/其余	She took a short rest under the tree.|The rest of the group went ahead.	a pause in effort, and what stays over – 停下的那一段，以及留下的那一份	休息：停下活动以恢复|其余：剩下的那一部分		/rest/	noun / verb
