W	wholesome	noun	/ˈwholesome/			英语词条 wholesome，现代词义按整体记	a thing or action related to wholesome	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	wholesome	The wholesome changed the situation.|Researchers discussed the wholesome carefully.	a clear scene connected with wholesome – 与该词相连的清晰场景	wholesome：从核心场景引出的常用义		
W	wholly	noun	/ˈwholly/			英语词条 wholly，现代词义按整体记	a thing or action related to wholly	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	wholly	The wholly changed the situation.|Researchers discussed the wholly carefully.	a clear scene connected with wholly – 与该词相连的清晰场景	wholly：从核心场景引出的常用义		
W	why	noun	/ˈwhy/			英语词条 why，现代词义按整体记	a thing or action related to why	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	why	The why changed the situation.|Researchers discussed the why carefully.	a clear scene connected with why – 与该词相连的清晰场景	why：从核心场景引出的常用义		
W	wicked	noun	/ˈwicked/			英语词条 wicked，现代词义按整体记	a thing or action related to wicked	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	wicked	The wicked changed the situation.|Researchers discussed the wicked carefully.	a clear scene connected with wicked – 与该词相连的清晰场景	wicked：从核心场景引出的常用义		
W	wide	noun	/ˈwide/			英语词条 wide，现代词义按整体记	a thing or action related to wide	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	wide	The wide changed the situation.|Researchers discussed the wide carefully.	a clear scene connected with wide – 与该词相连的清晰场景	wide：从核心场景引出的常用义		
W	widespread	noun	/ˈwidespread/			英语词条 widespread，现代词义按整体记	a thing or action related to widespread	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	widespread	The widespread changed the situation.|Researchers discussed the widespread carefully.	a clear scene connected with widespread – 与该词相连的清晰场景	widespread：从核心场景引出的常用义		
W	widow	noun	/ˈwidow/			英语词条 widow，现代词义按整体记	a thing or action related to widow	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	widow	The widow changed the situation.|Researchers discussed the widow carefully.	a clear scene connected with widow – 与该词相连的清晰场景	widow：从核心场景引出的常用义		
W	width	noun	/ˈwidth/			英语词条 width，现代词义按整体记	a thing or action related to width	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	width	The width changed the situation.|Researchers discussed the width carefully.	a clear scene connected with width – 与该词相连的清晰场景	width：从核心场景引出的常用义		
W	wife	noun	/ˈwife/			英语词条 wife，现代词义按整体记	a thing or action related to wife	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	wife	The wife changed the situation.|Researchers discussed the wife carefully.	a clear scene connected with wife – 与该词相连的清晰场景	wife：从核心场景引出的常用义		
W	wild	noun	/ˈwild/			英语词条 wild，现代词义按整体记	a thing or action related to wild	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	wild	The wild changed the situation.|Researchers discussed the wild carefully.	a clear scene connected with wild – 与该词相连的清晰场景	wild：从核心场景引出的常用义		
W	willing	noun	/ˈwilling/			英语词条 willing，现代词义按整体记	a thing or action related to willing	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	willing	The willing changed the situation.|Researchers discussed the willing carefully.	a clear scene connected with willing – 与该词相连的清晰场景	willing：从核心场景引出的常用义		
W	win	noun	/ˈwin/			英语词条 win，现代词义按整体记	a thing or action related to win	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	win	The win changed the situation.|Researchers discussed the win carefully.	a clear scene connected with win – 与该词相连的清晰场景	win：从核心场景引出的常用义		
W	wind	noun	/ˈwind/			英语词条 wind，现代词义按整体记	a thing or action related to wind	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	wind	The wind changed the situation.|Researchers discussed the wind carefully.	a clear scene connected with wind – 与该词相连的清晰场景	wind：从核心场景引出的常用义		
W	window	noun	/ˈwindow/			英语词条 window，现代词义按整体记	a thing or action related to window	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	window	The window changed the situation.|Researchers discussed the window carefully.	a clear scene connected with window – 与该词相连的清晰场景	window：从核心场景引出的常用义		
W	wine	noun	/ˈwine/			英语词条 wine，现代词义按整体记	a thing or action related to wine	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	wine	The wine changed the situation.|Researchers discussed the wine carefully.	a clear scene connected with wine – 与该词相连的清晰场景	wine：从核心场景引出的常用义		
W	wing	noun	/ˈwing/			英语词条 wing，现代词义按整体记	a thing or action related to wing	一张卡片放在桌面中央，旁边摆着几件相关物品，窗光从左侧照来	wing	The wing changed the situation.|Researchers discussed the wing carefully.	a clear scene connected with wing – 与该词相连的清晰场景	wing：从核心场景引出的常用义		
