calendar	noun	/ˈkælɪndə/	拉丁语 calendarium（记账的册子）← kalendae（每月初一，旧债到期那天）	a chart showing the days, weeks and months of a year	墙上一张纸，格子里排满数字，红笔圈住其中一格，撕过的边卷在夹子下	日历/历法/日程表	She hung a new calendar on the wall.|Check the calendar for that date.	the days laid out in order on one sheet – 把日子按次序排在一张纸上	日历：墙上按格子排开日子的那张纸|历法：一整套把日子排成格的规矩|日程表：格子里再填上该做的事
call	verb / noun	/kɔːl/	古诺斯语 kalla（大声喊）← 原始日耳曼语 *kalzōjan；古英语 ceallian 亦同源	to say something loudly to reach someone, or to phone someone	他站在院里朝二楼张嘴放开声，声音撞回来，楼上窗帘动了一下	叫/呼喊/称为/打电话	She called his name twice.|I will call you tonight.	sending your voice out until it lands on someone – 把声音送出去，落到某人身上	叫/呼喊：张嘴把声音送到远处那个人身上|称为：拿一个名字去指人指物，像当面喊他|打电话：声音顺着线送到另一头去
calm	adjective / verb	/kɑːm/	古法语 calme ← 意大利语 calma ← 晚期拉丁语 cauma（正午暑热、歇息之时）← 希腊语 kauma	not moving or not upset, or to make someone less upset	湖面一丝褶都没有，倒影里的山连边都不抖；旁边的人手也停了下来	平静的/镇定的/使安定	The sea was calm that morning.|He tried to calm the frightened child.	nothing stirring, on water or inside a person – 水面上和人心里都没有一丝晃动	平静的：水面上连一道褶子都起不来|镇定的：人心里也没有那种晃动|使安定：把别人身上的晃动按下去
camel	noun	/ˈkæməl/	拉丁语 camelus ← 希腊语 kamēlos ← 闪米特语（希伯来语 gāmāl）	a large desert animal with one or two humps on its back	沙地上一头高个子牲口，背上鼓着两个肉包，睫毛长得能挡沙，走起来一摇一摇	骆驼	The camel drank at the well.|They crossed the desert by camel.	a humped beast that walks the sand for days – 背上带包、能在沙里连走多天的牲口	
cancel	verb	/ˈkænsl/	拉丁语 cancellare（画上格子划掉）← cancelli（栅栏、交叉的格条）	to decide that something planned will not happen, or to cross something out	他在写好的那一行上打了个大交叉，横竖压过去，底下的字还看得见但不算了	取消/撤销/抵消	They cancelled the meeting at noon.|She cancelled her order online.	crossed lines drawn over something so it stops counting – 打上交叉的线，那东西就不再算数	取消：定好的事被打上交叉，不再发生|撤销：已生效的东西再打交叉作废|抵消：两边一正一负交叉抹平
cancer	noun	/ˈkænsə/	拉丁语 cancer（蟹；病灶周围血管形似蟹脚而得名）	a serious disease in which cells grow in an uncontrolled way	片子上一团白影贴着好肉往外伸出几条细脚，隔一个月再拍又大了一圈	癌/癌症/毒瘤	He was treated for lung cancer.|Smoking greatly increases cancer risk.	a lump putting out legs into the flesh around it – 一团东西伸出脚往周围的肉里爬	癌/癌症：身体里那团往外伸脚的东西|毒瘤：比喻一个团体里烂掉又蔓延的那部分
candle	noun	/ˈkændl/	拉丁语 candela（蜡制照明物）← candere（发白光、烧亮）	a stick of wax with a string inside that burns to give light	一根白柱子插在碟上，芯头一点火苗歪着，融的油顺柱身流下来凝成疙瘩	蜡烛/烛光	She lit a candle by the window.|The candle burned down to nothing.	wax burning at a string to give light – 一根芯把蜡引着，烧出光来	蜡烛：插着一根芯的那根白柱子|烛光：芯头那点火苗给出的一小圈亮
candy	noun	/ˈkændi/	法语 sucre candi（冰糖）← 阿拉伯语 qandī ← 波斯语 qand（甘蔗结晶），更早源自梵语 khaṇḍa	a small sweet piece of food made mostly of sugar	玻璃罐里一堆小块，花纸剥开含进嘴，牙一咬咯一声，舌根发甜	糖/糖果/甜食	The child asked for another candy.|She keeps candy in her bag.	a small hard sweet lump that melts in the mouth – 一小块含在嘴里会化开的甜东西	糖/糖果：罐子里那些裹着花纸的小块|甜食：泛指这一类让舌根发甜的吃食
canoe	noun	/kəˈnuː/	西班牙语 canoa ← 加勒比海泰诺语 kanawa（独木挖成的船）	a light narrow boat moved with a paddle	又窄又轻的一条，两头翘起，人跪在里头拿一支扁桨左右换手往后拨水	独木舟/划子	They paddled the canoe upstream.|The canoe tipped in rough water.	a narrow boat you kneel in and push with a hand paddle – 人跪在里面用手上那支桨推的窄船	独木舟：整根木头掏空成的那条窄船|划子：靠手里那支桨推着走的小船
canteen	noun	/kænˈtiːn/	法语 cantine（军中供饮食处）← 意大利语 cantina（酒窖、储物间），更早词源不明	a place in a factory or school where meals are served, or a small water bottle	长条桌一排排，铁盘递过窗口，勺子敲得叮当；兵把腰上那只扁铁罐灌满水	食堂/餐厅/水壶	We ate lunch in the factory canteen.|He filled his canteen at the stream.	where food and drink get handed out, and the flask you carry it in – 发饭发水的那个地方，以及随身带水那只罐	食堂/餐厅：厂里学校里排队打饭的那间屋|水壶：随身挂着装水的那只扁铁罐
