calendar	noun	/ˈkælɪndə/	拉丁语 kalendarium（账簿）← kalendae（每月朔日，旧债到期之日）	a table showing the days, weeks and months of a year	墙上一张纸分成方格，一格一个数字，昨天那格被画了叉	日历/历法/日程表	She marked the date on the calendar.|Our office calendar is already full.	days laid out in ruled squares – 日子排进格子，好查哪天办什么	日历：墙上按格排出日子的那张纸|历法：整套把日子分成月和年的算法|日程表：格子里填上要办的事，就成了排期
call	noun / verb	/kɔːl/	古英语 ceallian，经古诺斯语 kalla（喊）加强 ← 原始日耳曼语 *kalzōjan	to say something loudly to get attention, or to speak to someone by phone	他在楼下仰头把嗓子放开，二楼窗户推开一条缝	叫/呼喊/打电话/称作	She called his name across the street.|I will call you tomorrow morning.	sending your voice out to reach someone – 把声音送出去够到人	叫/呼喊：嗓子放出去，让远处的人听见|打电话：声音改走线路送到人耳边|称作：用一个名字把人或物点出来
calm	adjective / verb	/kɑːm/	古法语 calme ← 意大利语 calma ← 晚期拉丁语 cauma ← 希腊语 kauma（正午暑热，人畜都歇下）	not moving or not upset, or to make someone less upset	湖面一丝波纹都没有，岸边树影铺在水上，纹路半天不挪	平静的/镇定的/使安定	The sea was completely calm that morning.|He calmed the frightened child.	nothing stirring, on water or in a person – 水面或心里都没东西在动	平静的：水面或空气里没有一点动静|镇定的：人心里那点乱没有翻上来|使安定：把翻起来的东西压回去
camel	noun	/ˈkæml/	拉丁语 camelus ← 希腊语 kamēlos ← 闪族语（希伯来语 gāmāl）	a large desert animal with one or two humps on its back	沙地上一只高腿长脖的兽，背上鼓起两座肉包，走起来一颠一颠	骆驼	They crossed the desert on camels.|The camel drank at the well.	a long-legged beast with mounds of fat on its back – 背上驮着肉包的长腿走沙兽	
cancel	verb	/ˈkænsl/	拉丁语 cancellare（打格子划掉）← cancelli（栅栏格、横木）	to decide that something planned will not happen, or to mark something as no longer valid	排好的单子上被人拉了几道交叉斜线，字还认得出，整块却划死了	取消/撤销/注销/抵消	They cancelled the match because of rain.|She cancelled her order at once.	crossing lines over something so it no longer counts – 打上交叉线，让它不再算数	取消/撤销：已定下的事被划掉，不再往下走|注销：单据或账号上盖一道线，作废|抵消：两边各划掉一样多，剩下零
cancer	noun	/ˈkænsə/	拉丁语 cancer（蟹；也指肿块，译自希腊语 karkinos）	a serious disease in which cells grow in an uncontrolled way	片子上一团白影边上伸出几条爪状的须，往四周好肉里扎进去	癌症/毒瘤/巨蟹座	He was treated for lung cancer.|Early cancer is easier to cure.	something spreading claws into healthy flesh – 一团东西伸出爪子往好肉里扎	癌症：那团东西在体内往四周爬开的病|毒瘤：把它单看成一块往外伸须的坏肉|巨蟹座：天上那片被古人看成蟹形的星
candle	noun	/ˈkændl/	古英语 candel ← 拉丁语 candela ← candere（发白光）	a stick of wax with a string through it that gives light when burned	一根白蜡柱顶上一撮火苗，蜡液顺柱身流下来结成小疙瘩	蜡烛/烛光	She lit a candle in the dark room.|The candle burned down to a stub.	wax burning at a wick to give white light – 蜡靠一根芯烧出白光	蜡烛：插着芯的那根白蜡柱|烛光：它烧起来照出的那圈亮
candy	noun	/ˈkændi/	sugar-candy 的截短 ← 阿拉伯语 qandī ← 波斯语 qand ← 梵语 khaṇḍa（块、结晶块）	a sweet food made mainly of sugar	玻璃罐里五颜六色的小块，剥开脆纸含进嘴，舌尖先发甜后发黏	糖果/软糖	The children shared a bag of candy.|Too much candy ruins your teeth.	sugar boiled down into small pieces – 糖熬成一小块一小块	糖果：罐子里那些甜的小硬块|软糖：同样是甜块，只是嚼得动、发黏
canoe	noun	/kəˈnuː/	西班牙语 canoa ← 阿拉瓦克语 canaoa（独木挖成的船）	a light narrow boat moved with a paddle	一条又窄又浅的船贴着水面，人跪在里面握扁头木杆左右换着划	独木舟/划艇	They paddled the canoe upstream.|The canoe tipped over near the bank.	a narrow open boat driven by a hand-held blade – 一条窄船靠手里的扁杆推着走	独木舟：整根木头掏空做成的那条窄船|划艇：泛指这类靠手中木杆推行的小船
canteen	noun	/kænˈtiːn/	法语 cantine ← 意大利语 cantina（酒窖、地下储间）	a place in a factory or school where meals are served	窗口后头大盆冒热气，人端托盘排队往前挪，墙钩上挂一只拧盖扁铁罐	食堂/餐厅/水壶	We eat lunch in the school canteen.|He filled his canteen at the stream.	the store-room a crowd is fed from – 存着吃喝、供一群人取用的一间屋	食堂/餐厅：单位里排队取饭的那间屋|水壶：把喝的存起来随身带的那个扁罐
canvas	noun	/ˈkænvəs/	古北法语 canevas ← 通俗拉丁语 cannapaceus（麻织的）← 拉丁语 cannabis（大麻）	strong rough cloth used for sails, tents and painting	一块粗硬的厚布绷在木框上，指甲刮过去能听见沙沙的纹路声	帆布/画布/油画	The tent was made of heavy canvas.|He stretched a canvas before painting.	coarse hemp cloth stretched tight – 粗麻织的厚布绷紧了用	帆布：粗硬耐拉的那种厚布，做帐篷和船帆|画布：同一块布绷上框，供颜料压上去|油画：颜料压在那块布上以后的成品
carbon	noun	/ˈkɑːbən/	法语 carbone ← 拉丁语 carbo/carbonis（木炭、余烬）	a chemical element found in coal, diamonds and all living things	烧过的木头剩一截乌黑的芯，手一捏就染黑指腹，怎么擦都留印	碳/碳元素/复写纸	A diamond is nothing but pure carbon.|Burning coal releases carbon into the air.	the black stuff left when things burn – 东西烧完剩下的那点黑	碳/碳元素：烧剩物里那种到处都有的黑成分|复写纸：抹了这层黑粉的纸，压一下就留字
cardinal	adjective / noun	/ˈkɑːdɪnl/	拉丁语 cardinalis（起门轴作用的）← cardo/cardinis（门轴、枢）	most important, or a senior priest in the Catholic Church	整扇门再重，转起来都压在那一根小铁轴上，轴一歪门就合不上	最重要的/基本的/枢机主教/基数	Honesty is a cardinal rule here.|The cardinal addressed the crowd in Rome.	the small pivot the whole weight turns on – 整个重量都转在那一小根轴上	最重要的/基本的：全局都压在它上头，动了它就全乱|枢机主教：教会里门轴那一档的人物|基数：数出个数的那些数，别的数都靠它们转
care	noun / verb	/keə/	古英语 caru（忧虑、悲叹）← 原始日耳曼语 *karō	to feel that something is important, or the work of looking after someone	半夜她起来第三趟，手背贴一下孩子额头，又把踢开的被角压回去	关心/在意/照料/小心	She cares deeply about her students.|He takes care of his mother.	something weighing on you enough to keep you attending to it – 一件事压在心上，让你放不下手	关心/在意：那件事压在心上，别的事都得让路|照料：心上放不下就变成手上一趟趟的活|小心：怕出岔子，手脚都慢下来查一遍
careful	adjective	/ˈkeəfl/	古英语 carful（满怀忧虑的）= caru（忧虑）+ -ful	giving attention to what you are doing so that you avoid mistakes	他端着满到杯口的汤过门槛，两眼盯着水面，脚一步步试着往前挪	仔细的/谨慎的/小心的	Be careful with that hot pan.|She is careful about her spelling.	acting slowly because a mistake would cost – 怕出错，所以每一下都慢着来	仔细的：每一处都过一遍眼，不肯漏|谨慎的/小心的：知道会出岔子，所以下手放轻放慢
carrot	noun	/ˈkærət/	法语 carotte ← 拉丁语 carota ← 希腊语 karōton	a long orange root vegetable	从土里拔出一根橙红的圆锥，顶上带一撮细羽叶，掰断时脆响一声	胡萝卜/诱饵	She chopped a carrot into the soup.|Rabbits love the fresh carrots from her garden.	a tapering orange root pulled out of soil – 从土里拔出的橙色锥形根	胡萝卜：土里那根橙色的锥形根|诱饵：在驴眼前吊一根，让它自己往前走的那套办法
carve	verb	/kɑːv/	古英语 ceorfan（切、刻）← 原始日耳曼语 *kerban	to cut a shape out of wood or stone, or to cut cooked meat into slices	刀尖顺着木纹一下下推，木屑卷成小卷往下掉，凹处慢慢现出一张脸	雕刻/切开	He carved a bird from soft wood.|Father carved the roast at the table.	taking material away with a blade until a shape shows – 用刃一点点去料，形状就露出来	雕刻：刃一下下去料，让形状从整块里显出来|切开：同一把刃用在肉上，一片片分下来
cat	noun	/kæt/	古英语 catt ← 晚期拉丁语 cattus（来源不明，或出自北非语言）	a small furry animal with soft paws kept as a pet	它蹲在窗台上，尾巴尖一下一下拍着，瞳孔在光里收成一道竖缝	猫/猫科动物	The cat slept on the warm windowsill.|Our cat catches mice at night.	a soft-footed hunter with slit eyes – 眼里一道竖缝、脚步无声的小猎手	猫：窗台上那只软脚、竖瞳的小兽|猫科动物：跟它同一路子的兽，从家里的到山里的
cave	noun	/keɪv/	古法语 cave ← 拉丁语 cava（空处）← cavus（中空的）	a large natural hole in a hillside or under the ground	山壁上裂开一个黑口，往里走几步声音就返回来，摸石壁全是潮的	洞穴/山洞	Early people lived in caves.|Bats hung from the cave roof.	a hollow the earth opens up – 大地自己空出来的一格	洞穴：地下或山体里天然的那格空腔|山洞：开在山壁上、能走进去的那个黑口
ceiling	noun	/ˈsiːlɪŋ/	中古英语 celen（给屋子装板）+ -ing，源头未定，或与拉丁语 caelum（穹顶）有关	the surface above your head inside a room, or an upper limit	仰头看去，头顶那片白面上有一圈水渍，灯从中间垂下来	天花板/顶棚/上限	A crack ran across the ceiling.|The bank raised its lending ceiling.	the flat lid overhead that you cannot go past – 头顶那片盖住的平面，再往上走不通	天花板/顶棚：屋里头顶那片封住的平面|上限：数字往上顶到那片平面就停住
cell	noun	/sel/	拉丁语 cella（小屋、储间）	the smallest unit of a living thing, or a small room in a prison	显微镜下一格格挨着的小间，每间四壁围住，中间蹲一个圆点	细胞/牢房/小室/电池	The human body has billions of cells.|The prisoner paced in his cell.	one small walled-off room, however small – 一格四壁围住的小间	细胞：活物里最小的那一格小间|牢房：只关一个人的那间小屋|小室：蜂巢或格架里独立的一格|电池：装电的那一格封闭小间
cellar	noun	/ˈselə/	古法语 celier ← 拉丁语 cellarium（储间）← cella（小屋）	a room below the ground under a building, used for storing things	掀开地板上的木门往下走，台阶阴凉，架上一排排横躺的瓶子蒙着灰	地下室/酒窖/储藏室	They keep wine in the cellar.|The cellar floods every spring.	a store-room dug in under the house – 房子底下挖出来的储间	地下室：房子下面挖出的那层屋|酒窖：那层屋里专放横躺瓶子的用法|储藏室：拿它堆放常年不动的东西
census	noun	/ˈsensəs/	拉丁语 census（清册）← censere（估量、点数）	an official count of all the people in a country	干部挨门敲，本子上一户一行，问清屋里几口、多大、干什么，签字画勾	人口普查/普查/统计	The census is taken every ten years.|Census figures showed a sharp drop.	going door to door and writing every head down – 挨家挨户把人一个个记上册	人口普查/普查：官府挨户把人点清记册的那回事|统计：把册子上的行数汇成总数
ceremony	noun	/ˈserɪməni/	拉丁语 caerimonia（敬神的仪节，源头不明，可能出自伊特鲁里亚语）	a formal set of actions done on an important occasion	众人按位置站好，谁先走谁后走都定死了，红布掀开那刻全场屏息	仪式/典礼/礼节	The wedding ceremony lasted an hour.|They opened the bridge with a ceremony.	fixed actions in fixed order for a solemn moment – 到了要紧的场合，动作和次序都定死	仪式/典礼：按定好的次序走完那一套动作|礼节：把这套讲究缩小到日常见面的那点分寸
chain	noun / verb	/tʃeɪn/	古法语 chaine ← 拉丁语 catena（锁链）	a line of metal rings joined together, or a series of connected things	一个个铁环互相套住，提起一头，后面整条哗啦跟着抬起来	链条/锁链/连锁/一连串	He locked his bike with a chain.|A chain of events led to the crash.	rings hooked into rings so pulling one drags the rest – 环套着环，拉动一个就带走一串	链条/锁链：铁环互相套成的那一长条|连锁：一家带一家串成同一条的那种铺子|一连串：事情像环那样一件扣一件
chair	noun	/tʃeə/	古法语 chaiere ← 拉丁语 cathedra ← 希腊语 kathedra（座位）	a seat for one person, with a back and usually four legs	四条腿架起一块板，后面竖起一片靠板，一个人坐进去就占住这一处	椅子/座位/主席	He pulled a chair up to the table.|She sat in the chair by the window.	one raised seat that one person occupies – 架起来的一处坐位，只归一个人	椅子：四腿加靠板、供一人坐的那件家具|座位：那一处坐下来就归你的位置|主席：会上坐在那把带靠板的位子上的人
change	noun / verb	/tʃeɪndʒ/	古法语 changier ← 晚期拉丁语 cambiare（对换）← 高卢语	to become different, or to give one thing and take another in its place	他把手里那件递出去，对面同时把另一件塞进他手心，两只手都没空过	改变/变化/更换/零钱	The weather changed completely overnight.|Please change this note for coins.	one thing going out as another comes into its place – 一样出去，另一样同时补进那个位置	改变/变化：原来那样退下去，新的样子补上来|更换：把旧的抽走，新的按进同一个位置|零钱：整张递出去，换回来一把小额的
chaos	noun	/ˈkeɪɒs/	拉丁语 chaos ← 希腊语 khaos（大裂口、未成形的虚空）	a state of complete disorder with no plan or control	卷宗从架上倒下来铺满地面，谁也说不出哪一页该归哪一摞	混乱/无序/一片狼藉	The kitchen was in complete chaos.|Traffic chaos followed the heavy snow.	everything spilled loose with no order to it – 全摊开来，谁也归不了位	混乱/无序：东西全摊开，找不出该在哪的道理|一片狼藉：眼前那副摊得到处都是的样子
chap	noun	/tʃæp/	chapman 的截短 ← 古英语 cēapman（行商）← cēap（买卖）	a man, used in a friendly informal way	门口那位穿旧夹克的抬手打了个招呼，一看就是常在这条街上走的	家伙/小伙子/男人	He is a decent chap really.|Ask that chap by the door.	a fellow you would name casually, once a man who traded – 随口就能提一句的那位，本指跑买卖的	家伙/男人：随口指着说的那位男的|小伙子：语气再轻些，指年纪不大的那个
charm	noun / verb	/tʃɑːm/	古法语 charme ← 拉丁语 carmen（歌、咒语）	a quality that makes people like you, or an object believed to bring luck	他一开口，满桌人都停下筷子听，走的时候手腕上那串小坠子还在响	魅力/迷住/护身符	Her charm won over the whole room.|He wore a lucky charm on a string.	words sung over someone until they are held – 一段话唱下来，人就被拿住了	魅力：一开口就把满屋人拿住的那股劲|迷住：把那股劲用上去，人就动不了|护身符：把咒语拴成一个小物件带在身上
clutch	verb / noun	/klʌtʃ/	古英语 clyccan（握紧、弯拢）← 原始日耳曼语 *klukkjan	to hold something very tightly, or the pedal that connects an engine	车一晃，她五指猛地拢紧扶手，指节发白；左脚同时踩下那块踏板	抓紧/攥住/离合器	She clutched her bag to her chest.|Press the clutch before changing gear.	fingers closing hard so nothing slips – 手指一收拢，东西就跑不掉	抓紧/攥住：五指猛收，把东西死死握在手里|离合器：机器里那副一合就咬住、一松就放开的部件
coach	noun / verb	/kəʊtʃ/	法语 coche ← 德语 Kutsche ← 匈牙利语 kocsi（科奇村产的四轮车）	a long-distance bus or a railway carriage, or a person who trains others	一辆带篷的长车把整队人一路载到地方，前头那人始终管着方向和快慢	长途客车/车厢/教练/辅导	We took a coach to the coast.|His coach made him run every morning.	something that carries you the whole way there – 有个东西一路把你载到地方	长途客车/车厢：装着一车人跑长途的那节车|教练/辅导：像车一样把学生一路带到考得过
