devote	verb	/dɪˈvəʊt/	拉丁语 devovere（立誓献出）由 de（彻底）＋ vovere（发誓、许愿）构成，过去分词 devotus	to give all of your time or effort to one person or purpose	他把书桌上别的东西全搬走，只留一叠稿纸，往后三年每天坐这儿	献身/致力于/投入	She devoted her life to helping refugees.|He devotes two hours a day to practice.	hand over all of yourself to one thing – 把自己整个交给一件事	献身：把人和时间整份交出去，不留给别处|致力于：所有力气都往一个方向使|投入：把资源专拨给某一样，别的都停
dew	noun	/djuː/	古英语 dēaw ← 原始日耳曼语 *dawwaz（凝出来的湿气）	small drops of water that form on cool surfaces during the night	清早草叶上挂着一层小水珠，鞋尖一蹭，裤脚就湿了一片	露水/露珠	The grass was wet with morning dew.|Dew formed on the car windows overnight.	night-cooled air leaving water on things – 夜里凉下来，东西表面就落了水	露水：夜里贴着凉表面凝出来的那点水|露珠：它聚成的一颗颗小圆，太阳一出就干
diamond	noun	/ˈdaɪəmənd/	古法语 diamant ← 中世纪拉丁语 diamantem ← 拉丁语 adamantem ← 希腊语 adamas（不可摧折之物）	a very hard clear precious stone, or a shape with four equal points	一小粒无色的石头压在玻璃上划一道，玻璃裂了，它自己毫发无损	钻石/金刚石/菱形	She wore a diamond on her left hand.|The kite was cut in a diamond shape.	the hardest bright stone, cut to four points – 最硬的那种亮石头，磨成四角	钻石：磨出棱面、拿来镶戴的那一颗|金刚石：硬到能划开别的东西，用在切割钻孔上|菱形：那种宝石常见的四角外形，转指图形
die	verb	/daɪ/	中古英语 dien ← 古诺尔斯语 deyja ← 原始日耳曼语 *dawjan（走向终止）	to stop living	病床边仪器的线拉成一条平的，护士伸手把被子往上盖过肩	死/枯死/消失	His grandfather died last winter.|The flowers died without water.	the last breath goes out and nothing follows – 最后一口气出去，后面没有了	死：活着这件事到此为止|枯死：草木断了水，叶子干成褐色|消失：声音、习俗一点点弱下去，最后没了
diet	noun / verb	/ˈdaɪət/	古法语 diete ← 拉丁语 diaeta ← 希腊语 diaita（起居调理、生活方式）	the kind of food a person usually eats, or eating less to lose weight	盘子里只剩半块鸡胸和一把生菜，秤上的数字记在冰箱门的纸条上	饮食/日常食物/节食	A balanced diet keeps you healthy.|She has been dieting for three weeks.	what you regularly put on your plate – 一个人平常吃进去的那些东西	饮食：平常固定吃的那一整套|日常食物：具体落到盘子里的那些东西|节食：故意把这一套往少的方向调
dig	verb	/dɪɡ/	中古英语 diggen，可能出自古法语 diguer（挖沟筑堤），更早词源不明	to break up and move earth to make a hole	铁锹插进湿土往下一踩，翻起一块带草根的泥摔在旁边，坑边越堆越高	挖/挖掘/发掘	They dug a hole for the new tree.|Archaeologists dug up an old coin.	take earth out until there is a hollow – 把土弄开取走，留下一个空处	挖/挖掘：把土一铲铲取开，让地面陷下去|发掘：往下取到底，把埋着的东西带上来
digital	adjective	/ˈdɪdʒɪtl/	拉丁语 digitalis（手指的）← digitus（手指、脚趾）；数数先用手指，后转指以数码表示	storing or showing information as separate numbers rather than by a moving pointer	老式钟靠指针慢慢转，这只钟面上一格格亮着的符号每秒跳一次	数字的/数码的/手指的	The museum has a digital display.|Most cameras today are digital.	counted in whole steps like fingers – 像数手指那样，一格一格地记	数字的：值用一格格整数表示，不靠连续摆动|数码的：信息存成一串数，复制多少遍都不走样|手指的：本义指手指脚趾，数数靠它才生出上面的意思
dilemma	noun	/dɪˈlemə/	希腊语 dilēmma（双重前提）由 di（二）＋ lēmma（被取的前提）构成	a situation in which you must choose between two options that are both bad	路口立着两块牌子，一条塌方一条要绕三天，车停在中间不动	困境/两难/进退两难	He faced a painful moral dilemma.|The offer put her in a dilemma.	two ways out, both of them bad – 只有两个出口，哪个都不好走	困境：怎么选都得付代价的处境|两难：可选的只有两样，各有各的坏处|进退两难：往前往后都堵着，只能僵在原地
dim	adjective / verb	/dɪm/	古英语 dimm（暗的、朦胧的）← 原始日耳曼语 *dimmaz	not bright, or not able to be seen clearly	走廊尽头只剩一只小灯泡，人走过去只看得出个轮廓，认不出脸	昏暗的/模糊的/使变暗	They ate by the dim light of a candle.|He dimmed the lights before the film.	too little light for things to come out clearly – 光不够，东西显不出清楚的样子	昏暗的：光少，屋里显不出细节|模糊的：印象和记忆像光不足时看东西，抓不住形状|使变暗：把光调小，让上面那状态出现
dine	verb	/daɪn/	古法语 disner ← 通俗拉丁语 disjejunare（开斋）由 dis（解除）＋ jejunus（空腹的）构成	to eat a full evening meal, usually formally	白桌布上摆好三副刀叉，侍者过来倒水，几个人坐下慢慢吃到九点	进餐/用餐/宴请	They dined at a small French restaurant.|We dined together every Sunday evening.	sit down and take the day's proper meal – 坐下来，把一天里正式那顿吃完	进餐/用餐：正式坐下吃一顿，不是随手垫一口|宴请：把这一顿摆出来招待别人
